w_sum;time;rel_err;conf
3236;4.115221338986885;0.0;10111101011110110111
6403;4.0606115119881;0.0;11110111111101011111
7843;4.161089876986807;0.0;01111111111111110011
6375;4.272061200987082;0.0;11111001101111110011
5738;4.523846197000239;0.0;01111111110111000110
6072;4.261827431997517;0.0;11110101011001111111
4641;4.128007388004335;0.0;11100110110111011000
6887;4.076707974018063;0.0;01111101111110110110
6132;4.017230950004887;0.0;11111011101110111001
6790;4.001490719005233;0.0;01111110111100101111
7577;4.25419307500124;0.0;01111111111111110101
6019;4.252985972998431;0.0;11110110110110101110
9424;3.9210416300047655;0.0;11111111111011111111
4259;4.366907582007116;0.0;11111010111001000010
7683;4.373669805005193;0.0;11111100010111111111
5934;4.165442898025503;0.0;10111111101011111110
7509;4.0427152260090224;0.0;11111111100101111011
7483;3.9988348780025262;0.0;01111111011111111101
6500;4.243137974001002;0.0;10110111111001111110
7960;3.8943672610039357;0.0;11111110101111111011
5570;4.557212085986976;0.0;10111000111111011101
6192;4.239359680999769;0.0;11110111101111011000
6407;4.415122031001374;0.0;00011111011111111110
6605;4.099368973023957;0.0;10011011011011111111
7538;3.8627147750230506;0.0;11111111011011111010
5375;4.512334493978415;0.0;10100111100111101110
6529;4.2905839559971355;0.0;10111111111100111100
7821;4.061828912002966;0.0;10110111111111111101
7238;4.304603264987236;0.0;11111110111101011110
8000;4.507274306990439;0.0;11111011110111111101
7200;4.197024809982395;0.0;11111111111111001010
8727;4.134381221985677;0.0;11111111011111011111
8130;4.225211612007115;0.0;11111111111101101101
5643;4.69230165600311;0.0;11100101111111110001
3662;4.253778945974773;0.0;11111111101011111010
4676;4.155948925996199;0.0;11011111111111111111
3045;4.439890152018052;0.0;11010001011111101011
3266;4.167840267997235;0.0;01111110111001010111
3035;4.459490734996507;0.0;11100110111111011000
3269;4.452887227002066;0.0;11100111011110100111
4265;4.981759241985856;0.0;11111111111101110010
4192;6.16946515001473;0.0;11111101111101111101
4269;6.240888087020721;0.0;11111011011101111111
2979;5.585218854015693;0.0;11110111110100111101
3851;5.145505307998974;0.0;11111011111101111101
3000;5.278897732991027;0.0;01001011001111111110
3553;5.338583685981575;0.0;11011111111001100111
3375;5.120862036012113;0.0;11111111101011100001
4401;4.999871834006626;0.0;11111111110111111110
3784;5.153309902991168;0.0;00011101111110111111
2821;5.080336040002294;0.0;10110111111010010101
5384;4.7522396740096156;0.0;11111101111111111111
3137;4.999271553999279;0.0;10111110111110110010
3437;5.022885274986038;0.0;11111110011101001111
3444;6.283394924015738;0.0;11110111110111011011
2684;6.31330719802645;0.0;11111011010101001110
2937;5.309873193997191;0.0;11111101111110110100
3542;4.9522817640099674;0.0;11011011111111111011
2542;4.963638393994188;0.0;01011110100101111111
2550;5.208701308001764;0.0;00111110101011101101
3051;5.29600683200988;0.0;11011111101011011010
3132;5.527357505983673;0.0;10111111110010011111
3847;5.000691052991897;0.0;10111011111111111011
2676;5.098720020003384;0.0;01011101101011111101
3148;5.196140176005429;0.0;10111101110111100111
2661;5.536084048013436;0.0;10111100001101111101
2988;5.166221781022614;0.0;01001111100111111101
3530;4.890018180012703;0.0;11111111110011011101
3213;5.151720922993263;0.0;10111010111110011111
3007;4.776410010992549;0.003644797879390325;10011111111110101011
3488;5.127470942999935;0.0;11111111111111110100
2705;5.448219354002504;0.0;10010111101111100101
4023;4.932333821983775;0.0;11111011110111111111
2595;5.426720982010011;0.0;11111110111101010011
2734;5.227914338000119;0.0;10101101111100101111
3668;5.530029487010324;0.0;11110111111110101111
2669;4.9322400109958835;0.0;11000111001101110111
3089;4.991728212015005;0.0;00111011011011011111
2616;5.093008581985487;0.0;11111100110100011011
3194;4.83403748497949;0.0;01111110110111111101
3910;4.806191448005848;0.0;11011011111111111111
2407;5.130959684000118;0.0;10101011100111010011
3681;5.095843447983498;0.0;11111010111111111011
3588;5.097433251008624;0.0;11111111101001110110
2480;5.086462185019627;0.0;11011100011110110001
3547;5.363160178996623;0.0;10101111111001111111
4499;5.107814082992263;0.0;11111101110111111111
4144;5.0831483990186825;0.0;11111110101111110110
2506;5.254646765009966;0.0;00100101110111111010
3002;5.019743609998841;0.0;01101110010101111110
2911;5.05888167800731;0.0;10111100111110010011
3319;5.226391378004337;0.0;01111101110111011011
3925;5.12928802400711;0.0;11011111101011111110
3752;5.235897329985164;0.0;01111111111111010110
3464;5.265232843987178;0.0;10010101110111111111
3527;5.2128472620097455;0.0;11110111110111001111
3665;5.091765196004417;0.0;11101111111101111001
2786;5.251542910991702;0.0;10101111011011110110
4669;4.255217328987783;0.0;11011011111111111111
4389;4.369683290977264;0.0;11101111101101111111
