solvable;conf;price;weight;time;complexity
True;1101110010110111101101;18714;1294;2.462823435002065;2168705
True;1100100011110001010000;18216;550;0.09883658299804665;42365
True;1110001101111011011110;25069;1778;3.740028138003254;3534014
True;1000111101101101111011;28721;2019;4.29393682799855;4090631
False;1101111101111111011100;26578;1928;4.56049367000378;4066589
True;1101111110111111011111;27268;2428;4.730442727995978;4182025
False;0011000001100000001110;14610;436;0.023182865996204782;11043
False;1110111101110110010010;21615;1072;2.4981521100053214;1831183
True;1011101111111010111110;26749;1823;4.680273917001614;4032051
True;1100100001110010001111;17445;683;0.32048229099746095;219138
True;1011111111111111111111;29721;1904;5.168760658998508;4192770
True;0111010010111110100011;21787;1321;2.424083518999396;1730232
False;1111111111011111011111;31767;1777;4.349445451996871;4158097
True;1111111111011111101101;29608;2337;4.8622031479972065;4176892
False;1001111011011111101111;21241;1578;4.1888388370061875;3535467
True;0011100110101001000010;14981;799;0.18221467900002608;107715
True;1110011111110111101111;25923;1883;4.242965960998845;4061430
False;1100111100010111111111;25078;1366;3.374589024002489;3279287
False;1111111111101111111111;28140;2525;4.336823447003553;4194178
True;0000000000000000000001;1936;5;1.5553996490780264e-05;2
True;0011010111101111100100;22879;1058;1.7860277110012248;986369
False;0100001100010000001011;10567;307;0.002937099998234771;1430
False;1111111110111111111110;28931;2389;4.249738556994998;4186719
False;1011111100101100010110;23023;1046;1.2637857540030382;868356
False;1110011111111001110101;26441;1804;5.177600208997319;3663679
False;1111101111111111111111;32125;2408;5.706622586003505;4194191
True;1110111111111111111111;25301;2211;5.506485022997367;4194185
True;1011111110111111111101;25892;2611;5.858302516004187;4188223
True;0000000000100000000001;1393;14;4.6842003939673305e-05;6
False;1111111011111100100011;22400;2060;6.060196190999704;4012960
False;1011000000010101101100;13057;993;0.6086366230010753;251394
False;1001011101111011110100;15844;1624;4.860582824003359;2723098
False;1001101000100110001110;14168;573;0.12887894600135041;54814
True;0110010111110000110010;18157;1275;1.8271306870010449;1013154
False;1110110111101111011110;28982;1331;4.213472561001254;2644838
True;1111110110101111111011;22748;1929;6.308176013000775;4086373
True;1111011111111111111111;23719;2385;5.80870764899737;4194293
False;1111111110111111111111;27843;2460;6.299944559999858;4194285
True;1111111101111011001111;23422;2106;6.254412529000547;4088105
True;1111110010010111111001;20599;1739;3.9437697870016564;2611220
False;1110100100110011011000;20735;834;0.7218949999951292;394269
True;0000000000000001010001;5144;234;0.0011931849949178286;312
False;0100000001000001010000;7300;291;0.0013775789993815124;372
False;1111111110010111001100;22191;1512;3.98870801099838;2622798
False;1010101001111001101111;21476;1314;3.9860341039966443;2728852
True;1111010101111101101011;26974;1285;5.90536851700017;3057819
False;1111110111111111111101;28041;2545;4.740635187998123;4188520
True;0100100101001000000010;8100;383;0.005434517996036448;1633
False;1111010100000010001110;15847;776;0.20927293400018243;124584
False;1011001001111101001101;21850;1272;2.635694237003918;2302689
False;0000100000000000000000;909;5;1.9871004042215645e-05;2
True;0000011011110101110101;18016;924;0.9705080700005055;806167
True;0011010010110110011111;22067;1553;2.7454698879955686;2075418
True;0101101100001101111100;18122;1182;1.9619936050003162;1583239
False;1111101000110111010011;22122;1553;2.9375855319958646;2688273
False;0110101110111100111111;25964;1771;3.722880740002438;3719713
True;1111101011111111111111;22796;2234;4.562156983003661;4191329
False;1011010111101100011010;20241;1094;1.6895340150003904;1121390
False;0011101011011000111110;21970;1264;2.1467085309996037;1753085
True;0000010001000000010000;2753;76;0.00017432900494895875;33
True;0110111110011111011101;27326;2105;3.9033992600016063;3930496
False;1010001101010100101100;19488;603;0.1055152970002382;60728
False;1111111111010111111111;28392;1825;4.368782002995431;4188788
False;1111110010111011111001;24617;1766;3.862630083000113;3567576
