solvable;conf;price;weight;time;complexity
True;010111001011111;13383;856;0.01843360000202665;19855
True;111011111001011;16649;919;0.02286469300452154;24353
True;000111011111101;16292;1267;0.017744478995155077;19482
True;010110000010100;7638;280;0.00042793500324478373;237
False;111111111111011;18175;1642;0.030276375997345895;32765
True;100100000100000;4823;213;0.00011677300062729046;41
False;111100111111101;19142;1325;0.02820524399430724;31711
False;111111111111101;20554;1643;0.027146323998749722;32631
True;101111111111111;19936;1711;0.02860273700207472;32753
True;111111111111110;18198;1828;0.02751932799583301;32724
True;110001000001001;7079;450;0.0012753440023516305;927
True;110011010011100;11960;827;0.009479034997639246;8168
False;111111001011111;17760;1280;0.027539845003047958;32130
True;111001101111111;14958;1065;0.024013770998863038;28098
False;000000000000100;633;9;1.4974000805523247e-05;4
True;111011100010101;13365;1183;0.018298467999557033;19625
True;000000101000010;6084;269;0.0002593419994809665;138
False;100111101101001;13735;1266;0.017107465006120037;18601
False;111111111111100;18478;1442;0.02776694500062149;32460
True;101111100111110;18705;1491;0.026215671001409646;30210
True;111111101111111;18689;1469;0.027616749997832812;32720
False;011001110011001;12365;458;0.004852024998399429;3550
False;011100111110110;16774;871;0.017833359001087956;15872
False;111101111001001;14864;922;0.017634353003813885;17413
False;011010111010101;13565;867;0.012523311997938436;12807
False;101001001111111;14756;552;0.006691825998132117;7791
True;110001011010001;10468;431;0.0018298699942533858;1509
True;101111111011100;15738;1495;0.026244021995807998;30824
True;101111011111110;19972;1085;0.026098298003489617;31228
False;111011110111011;16148;1603;0.026235625002300367;30932
False;111011011111100;16020;1340;0.022878306001075543;26731
False;000100001010111;10617;405;0.0012679989958996885;1160
True;000000000000000;0;0;6.3350016716867685e-06;1
True;100011101111000;17001;688;0.007892887995694764;6159
False;001001111001111;14872;659;0.01220930599811254;13096
True;011010000001100;10645;274;0.0004724480022559874;281
True;010100110110111;15789;782;0.013202219000959303;14950
False;101001000100000;8049;113;0.00017930700414581224;77
True;111000000100011;10259;501;0.0040417810014332645;2955
True;111000011111111;18306;1229;0.020787771994946525;23512
False;111111111110101;17431;1411;0.027289138997730333;32360
True;110001100000101;9945;400;0.0017414979956811294;1187
False;111111111111101;17653;1584;0.028240970001206733;32759
False;000000011001110;9670;650;0.004425195998919662;3242
False;000010101101100;9343;653;0.004341355001088232;3376
True;111101111111111;14049;1839;0.02704567400360247;32764
False;011111111111111;20707;1218;0.03148679999867454;32757
True;100000010001000;5814;236;0.00026917800278170034;122
False;111111000001111;16613;995;0.02031679599895142;21938
False;101101101011001;14306;1308;0.020065308999619447;20711
False;101111011111111;19732;1220;0.027636291000817437;31606
True;110010010110011;12958;907;0.015097183000762016;16341
True;110110010101101;12993;828;0.01196607000019867;12478
True;001001000111001;11330;543;0.004727520004962571;4205
False;101111111000110;17675;1120;0.02369100299983984;26904
False;110100101111010;16362;944;0.014515654998831451;15561
True;011011111010011;13005;1175;0.020006345999718178;21808
False;001000000000000;1926;175;4.935300239594653e-05;11
False;000001000000000;2000;6;2.221699833171442e-05;2
True;100101010001010;9365;592;0.0038495300032082014;3645
True;111111110111101;15023;1374;0.026668842001527082;31936
False;111111111111110;21688;1534;0.026820940998732112;32755
False;010010100000100;7478;471;0.0011383490054868162;698
False;001011010110101;11989;1126;0.01789274399925489;16962
False;001110011110011;12577;715;0.016284796998661477;13397
True;100001000100001;4845;104;0.00010565700358711183;61
False;011100100100101;11439;827;0.008585871000832412;7817
True;111100010110100;15565;1054;0.015252993995090947;15374
False;100001101100100;9301;502;0.0029680000006919727;2268
False;111110111010001;15262;1259;0.024073878004855942;23447
True;101100001100011;10735;650;0.0037892920008744113;3255
True;101111001101101;14892;1177;0.021153540998056997;24532
True;100100011011110;12029;736;0.009409117003087886;10082
False;100001100011010;8464;374;0.001090976998966653;763
False;101100001000001;8363;219;0.0006523370029754005;293
True;111010111101111;19868;1159;0.02487682799983304;29741
False;000100000001100;4268;156;8.468599844491109e-05;35
False;111111111101111;17700;1592;0.02732111899968004;32720
True;110111111111101;17520;1879;0.02668966299825115;32715
True;001000011110001;9776;407;0.0022391319944290444;1464
False;111101011100111;16423;1439;0.02563622700108681;30235
True;111111011111111;19080;1242;0.02688045700051589;32748
True;111111101111110;19264;1570;0.0273165339967818;32573
False;111111111101011;17301;1151;0.02681971399579197;31547
False;100000010000101;6301;227;0.0002204309930675663;128
False;011000000100000;4736;180;9.386600140715018e-05;55
False;110010100101010;10517;383;0.0026962470001308247;2190
False;111111110111111;18643;1411;0.02737889099807944;32720
False;110111010111011;17542;1779;0.02603262200136669;31750
True;101010100001100;12066;355;0.0018295789996045642;1148
False;110000101100000;8185;253;0.0006822159994044341;251
False;110111111111111;15257;2036;0.030502221001370344;32750
False;010001000101101;8584;220;0.0003447069975663908;299
False;000111110110111;14760;643;0.010832792999281082;10188
True;111100010111101;18470;1192;0.024121991998981684;28178
True;111101100110101;15726;968;0.014894155006913934;15053
False;001001100000111;6817;357;0.0009469369979342446;987
True;101001001010100;9800;605;0.0036129790023551323;2695
False;111101111100100;20414;979;0.022964921001403127;25086
True;011111111000111;16143;1113;0.02376220600126544;26276
True;111110110110011;17339;1664;0.026072961998579558;30050
True;111111101111111;24347;1295;0.02791140899353195;32752
True;001100010110101;7328;839;0.007044950994895771;6983
False;111011101110111;14938;1095;0.024506868998287246;27625
False;011101010101111;14899;1044;0.019439267001871485;22157
False;011011010000010;8780;389;0.0016307280020555481;979
False;000000000010000;2390;89;3.571900015231222e-05;11
True;111111111011111;23281;1712;0.027798908995464444;32764
True;001011010000011;10604;488;0.0033450280025135726;2384
False;111101001000011;13211;867;0.023823789997550193;22104
True;110011110111111;19936;1519;0.030116474998067133;31783
False;111110100111111;17118;1215;0.02698678099841345;31319
