conf;price;time
0001;1207;2.833699545590207e-05
0001;3037;1.1135001841466874e-05
1000;2256;1.0201001714449376e-05
1000;8360;9.923001925926656e-06
0001;3487;1.0877003660425544e-05
0100;3088;1.0383999324403703e-05
0010;6384;1.0843999916687608e-05
1110;4919;1.0142997780349106e-05
0100;6540;1.048199919750914e-05
1000;1891;1.0142000974155962e-05
1000;11186;9.759001841302961e-06
0010;3927;1.0320000001229346e-05
1000;10802;9.975003194995224e-06
0001;4267;1.0251002095174044e-05
0100;12485;9.991999831981957e-06
1000;3076;9.81599441729486e-06
1000;5474;9.740004315972328e-06
0010;4834;1.0263000149279833e-05
1000;7649;9.786002920009196e-06
0100;1630;1.052200241247192e-05
0010;6232;1.0261996067129076e-05
0100;3855;1.0198004019912332e-05
0001;10120;1.0296003893017769e-05
0001;5446;1.0374998964834958e-05
0010;3611;1.0196999937761575e-05
0010;6193;1.0807998478412628e-05
0001;9277;1.0225994628854096e-05
0010;177150;1.022600190481171e-05
1000;4404;9.77099989540875e-06
0010;1681;1.0242998541798443e-05
0010;4126;1.001499913400039e-05
0001;3541;1.0637995728757232e-05
0001;3493;1.0167001164518297e-05
0001;7223;1.0956995538435876e-05
0100;3508;1.0472002031747252e-05
0010;6943;1.0287003533449024e-05
0100;4096;1.0527000995352864e-05
1000;6970;9.950999810826033e-06
0001;6737;1.0308001947123557e-05
0010;4362;1.0440002370160073e-05
0001;8816;1.0292998922523111e-05
0001;2439;1.0333998943679035e-05
1000;8430;9.881994628813118e-06
0100;3770;1.040100323734805e-05
1000;1354;1.0019000910688192e-05
0100;4864;1.001299824565649e-05
0010;2188;1.1719996109604836e-05
0010;3538;1.0491006833035499e-05
0010;4286;1.0449999535921961e-05
0100;1870;1.028899714583531e-05
1000;7178;9.746996511239558e-06
0100;2710;9.88999818218872e-06
1000;6154;9.65400249697268e-06
0100;17186;9.848001354839653e-06
0010;3802;1.0525996913202107e-05
1000;4266;9.834002412389964e-06
0100;4475;1.0146999557036906e-05
1000;2464;9.796000085771084e-06
0001;5917;1.020399940898642e-05
0010;3668;1.0413001291453838e-05
0001;7284;1.0110001312568784e-05
0001;7144;1.0128002031706274e-05
0010;4480;1.0579002264421433e-05
0001;5671;1.042799704009667e-05
0100;10052;1.0087998816743493e-05
0100;7685;1.0184005077462643e-05
0010;5047;1.0488998668733984e-05
1000;11043;9.843999578151852e-06
0001;3467;1.0212999768555164e-05
1000;8979;9.823001164477319e-06
0100;6068;1.0461000783834606e-05
0010;1731;1.0414005373604596e-05
1000;4383;9.709001460578293e-06
0010;4830;1.0085997928399593e-05
1000;2352;9.9300013971515e-06
0001;3357;1.0160001693293452e-05
0100;2457;1.0362004104536027e-05
0100;4289;1.0483003279659897e-05
0100;3424;1.027099642669782e-05
0100;4445;1.0305004252586514e-05
1000;3504;9.969000529963523e-06
0010;1796;1.0338000720366836e-05
0001;3708;1.0282994480803609e-05
0010;1935;1.0214003850705922e-05
0001;2877;1.048400008585304e-05
0001;26832;1.0092000593431294e-05
0001;4295;1.0495998139958829e-05
0010;2162;1.0255003871861845e-05
0010;5101;1.0248004400637e-05
0100;3857;1.0060000931844115e-05
0100;2995;1.058299676515162e-05
0100;3381;1.034700107993558e-05
0100;7038;1.0418996680527925e-05
0001;2117;1.0376999853178859e-05
0100;4727;1.0629999451339245e-05
0001;7881;1.056299515767023e-05
0001;3681;1.0711999493651092e-05
0010;1279;1.0301999282091856e-05
0100;2881;1.041700306814164e-05
