conf;price;time;rel_err
111101101111110;9713;1.7483000192441978e-05;0.03353233830845771
110110010111111;11760;1.1219999578315765e-05;0.1331908306921206
110111111100110;12533;1.0665000445442274e-05;0.0
001111011111110;12002;1.012499888020102e-05;0.10772433276336332
110100111111011;11867;1.0778001524158753e-05;0.09058165376657215
111110100110111;15601;1.0391999239800498e-05;0.004276231810058718
011111111001101;11450;1.0173000191571191e-05;0.11548860563924294
010011101111111;13821;1.0052999641629867e-05;0.030649459952307476
100111110110111;10779;9.875000614556484e-06;0.12522317805551048
111011011101011;12046;9.969000529963523e-06;0.11860686324723788
110111011110011;14150;9.786001101019792e-06;0.0707906488048332
011110111111100;15031;9.57300107984338e-06;0.027182706620930683
101111111110110;12342;9.95299888018053e-06;0.0
011111011111010;13940;9.822999345487915e-06;0.002004581901489118
001110111110111;12131;1.0116000339621678e-05;0.04936917169500823
011011101111110;14105;9.847000910667703e-06;0.05271994627266622
111110011011101;14571;1.0018000466516241e-05;0.024829340115111766
111111010111110;14762;1.0097000995301642e-05;0.0
101001111111110;11026;9.686998964753002e-06;0.14507249748003412
111010110011111;12014;9.991999831981957e-06;0.09464958553127355
111101110101110;12026;1.0058000043500215e-05;0.07235421166306695
011111011110110;11337;1.006599995889701e-05;0.05113826581854704
111100111101110;12420;9.846999091678299e-06;0.08393568372916359
101111111111100;14038;1.0093001037603244e-05;0.012104152005629839
011111111100111;11272;1.0210998880211264e-05;0.031115695375623174
100101111011111;10842;9.846000466495752e-06;0.11320137412072633
101010111111011;11300;1.0067999028251506e-05;0.14081508515815086
110110111101110;11445;9.90899934549816e-06;0.12633587786259542
111001111111011;10440;1.0465000741533004e-05;0.09680768232546068
111110011110111;12949;1.0244000804959796e-05;0.018717793270688086
101111111101110;12800;1.0199000826105475e-05;0.02639385411120408
111110011101101;12194;1.983900074264966e-05;0.06573705179282868
100111011110111;12526;1.065800097421743e-05;0.08695969093957286
101011111101101;15145;2.5152001398964785e-05;0.06685150955021565
111010011011111;11538;9.98799987428356e-06;0.07806632041550139
011111110111011;12022;1.0358000508858822e-05;0.016444408083121982
111101101101011;15408;1.0413999916636385e-05;0.010213914048949701
111101111010101;12706;1.0161000318475999e-05;0.11407056198577604
111110010111110;13038;9.961999239749275e-06;0.11438663225105285
011111110101111;11798;1.024699849949684e-05;0.008987820243595127
111001111001111;11333;9.546000001137145e-06;0.09690015140648657
111011011100111;10707;9.841000064625405e-06;0.13499757634512846
111000111111101;14773;1.0093999662785791e-05;0.036711006781429315
111101111010011;12947;9.6929998107953e-06;0.10227430314796838
011110101011111;11679;9.732000762596726e-06;0.010589630633683497
011111111101101;12914;9.785999282030389e-06;0.0018550007729169888
001111110111111;12726;9.979999958886765e-06;0.0
111110101011110;14389;1.011200038192328e-05;0.01727906023767245
011111111001101;12237;9.880001016426831e-06;0.08227088645567722
101001111111011;12287;9.972998668672517e-06;0.0639902491048983
111101101011011;10590;9.846000466495752e-06;0.05243378668575519
110011110111101;14046;9.870000212686136e-06;0.0835182043586063
011111111011110;11301;9.952000254997984e-06;0.014132426066474744
110001011111111;13273;9.942999895429239e-06;0.08720170552231621
111101111010101;15354;9.860999853117391e-06;0.031109989272417492
111010101111111;10460;1.0076000762637705e-05;0.007495967359332005
