conf;price;time;rel_err
1101110010110111101101;18714;1.4234999980544671e-05;0.0
1100100011110001010000;18216;7.9849996836856e-06;0.0
1110001101111011011110;25069;8.597999112680554e-06;0.0
1100111101100101111111;28683;7.754000762361102e-06;0.0013230737091326904
1101111101111111011100;26578;7.755999831715599e-06;0.0
1101111110111111011111;27268;8.193999747163616e-06;0.0
0011000001100000001110;14610;6.194999514264055e-06;0.0
1110111101100110011010;21023;6.971000402700156e-06;0.027388387693731205
1011101111111010111110;26749;7.848000677768141e-06;0.0
1100100000111110001110;17381;2.4725999537622556e-05;0.0036686729721983375
1011111111111111111111;29721;2.6773999707074836e-05;0.0
0111010011011101100011;21538;7.568998626084067e-06;0.0114288337081746
1111111111011111011111;31767;1.2848000551457517e-05;0.0
1111111111011111101101;29608;1.1363001249264926e-05;0.0
1001111111011111001111;21181;1.1987000107183121e-05;0.002824725766206864
0011100110101001000010;14981;1.0564999683992937e-05;0.0
1110011111110111101111;25923;1.1423000614740886e-05;0.0
1111111100000111111111;24886;2.5649000235716812e-05;0.0076561129276656835
1111111111101111111111;28140;8.614000762463547e-06;0.0
0000000000000000000001;1936;5.284000508254394e-06;0.0
0111010111101111100000;22475;6.985999789321795e-06;0.017658114428078152
0100001100010000001011;10567;6.103000487200916e-06;0.0
1111111110111111111110;28931;8.171000445145182e-06;0.0
1011111101100100010110;22973;6.99399970471859e-06;0.002171741302176085
1110011111111001110101;26441;7.327000275836326e-06;0.0
1111101111111111111111;32125;8.815999535727315e-06;0.0
1111111111111101111111;25235;8.132999937515706e-06;0.00260859254574918
1011111111111111101101;25875;7.95599953562487e-06;0.0006565734589834698
0000000000100000000001;1393;5.3250005294103175e-06;0.0
0111111011111100110011;22239;7.308999556698836e-06;0.0071875
0011001001110101101100;12447;6.599000698770396e-06;0.04671823542927166
1001011101111011110100;15844;7.055001333355904e-06;0.0
1001101000101010011110;13567;6.6399989009369165e-06;0.042419536984754376
0110010111110000110010;18157;6.8989993451396e-06;0.0
1110110111101111011110;28982;7.509999704780057e-06;0.0
0111110111101111111011;22346;7.70699989516288e-06;0.017671883242482856
1111011111111111111111;23719;8.31500074127689e-06;0.0
1111111110111111111111;27843;8.249999154941179e-06;0.0
1111111101101111001111;23352;7.86300006438978e-06;0.002988643156007173
1111110010010111111001;20599;7.246000677696429e-06;0.0
1110100000111011011001;20627;7.040998752927408e-06;0.005208584518929346
0000000000000001010001;5144;5.69400071981363e-06;0.0
0101000000000001010000;6870;5.817000783281401e-06;0.0589041095890411
1111111110010111001100;22191;7.556000127806328e-06;0.0
1000111001111001111111;20728;7.441998604917899e-06;0.03482957720245856
1111010101111101101011;26974;7.443999493261799e-06;0.0
1111110111111111111101;28041;8.413999239564873e-06;0.0
0100100101001000000010;8100;6.089001544751227e-06;0.0
1111010100000010001110;15847;6.443999154726043e-06;0.0
1011001001111101001101;21850;7.168999218265526e-06;0.0
0000100000000000000000;909;5.117999535286799e-06;0.0
0100011111110001110101;17496;7.063999873935245e-06;0.02886323268206039
0011010110110110010111;22021;7.124999683583155e-06;0.0020845606561834414
1101111100001101011100;17886;7.127999197109602e-06;0.013022845160578302
1111101000110111010011;22122;7.227999958558939e-06;0.0
0111101110111110111110;25396;7.72400017012842e-06;0.021876444307502695
1111101011111111111111;22796;8.949999028118327e-06;0.0
1011010111101100011010;20241;7.219998224172741e-06;0.0
0001101011111000111111;21894;7.0930000219959766e-06;0.003459262630860264
0000010001000000010000;2753;5.662001058226451e-06;0.0
0110111110011111011101;27326;7.364998964476399e-06;0.0
1010101101010100001100;19173;6.378999387379736e-06;0.016163793103448277
1111111111010111111111;28392;8.193999747163616e-06;0.0
1111110010111011111001;24617;7.393000487354584e-06;0.0
1111110001011000111110;22988;6.943999323993921e-06;0.005020775623268698
1111001011111111100111;24067;7.540000297012739e-06;0.0011620668188420833
1011010111001011011111;23209;7.188000381574966e-06;0.0
1101111010010001000010;14135;6.46499938738998e-06;0.039089055064581914
0110110110001011101101;18239;6.930000381544232e-06;0.0
0101001110100110110101;20746;6.8329991336213425e-06;0.007083373217191539
1010011111100101100010;14984;7.964999895193614e-06;0.01082651175072617
1100000101001101011111;18279;6.719999873894267e-06;0.0
0101111101110111111111;27969;7.623999408679083e-06;0.0
1001000111001110110100;17084;6.64000071992632e-06;0.0
0001000000000010100001;6161;5.83099972573109e-06;0.0
1011111001101001100111;19028;7.176000508479774e-06;0.001574142092559555
1110111111111101111111;25850;8.018998414627276e-06;0.0
1111110101111111111111;26377;7.92099854152184e-06;0.008644341714586386
0000011010001011000000;10534;5.8539990277495235e-06;0.0
1110100111111111101100;25517;7.480000931536779e-06;0.007120622568093385
1111110010000011101001;18847;6.8329991336213425e-06;0.011641931931406996
1011111111111111111011;20186;8.049999451031908e-06;0.018715667687521267
0100000010100010110000;11944;5.834999683429487e-06;0.0
1111111111011111111111;33484;8.158998753060587e-06;0.0
1111011111111110111110;29758;7.922000804683194e-06;0.0
1111111111011111111111;28025;8.181001248885877e-06;0.0
1110111111001111111011;22493;7.516000550822355e-06;0.0
0111101111111111101011;29281;7.655999070266262e-06;0.0
1111110110111000111110;21055;7.341999662457965e-06;0.0
1001100100001000000011;11801;7.065000318107195e-06;0.021232479057808742
1110110111010111111111;24064;9.51999936660286e-06;0.004426792437218154
0111111111110110011111;23693;9.298999430029653e-06;0.0
1111110111101101011011;21521;9.07800131244585e-06;0.0
0101101110011010101000;15203;8.09499942988623e-06;0.02519876891510644
1111101111111111111111;28153;1.0165000276174396e-05;0.0
0011111111111110101111;23771;9.326000508735888e-06;0.0
0010001010000001110011;10716;7.127000571927056e-06;0.01715124277721728
1101001011010011101110;23226;9.467999916523695e-06;0.0023195876288659794
1110001011111111110001;19240;8.781998985796236e-06;0.008962604306170805
1111111110111111111111;25885;9.960000170394778e-06;0.001080538725736117
1000110001110111110110;19665;8.451001122011803e-06;0.028553080077063676
1000000000000010100100;4719;6.221000148798339e-06;0.0
0110101100001100101001;13614;7.736000043223612e-06;0.0046790466442462346
0010110110110111111111;23446;8.875000276020728e-06;0.0
1101010100011010111111;25411;8.464001439278945e-06;0.0
0110101111001110101001;22552;8.212000466301106e-06;0.0
1110111101110111111111;25845;9.271001545130275e-06;0.0
1111111101111110011111;28311;9.367999155074358e-06;0.0
1000101101001101000010;11812;7.294998795259744e-06;0.025090789039286892
0010110000111001010110;14995;8.937999155023135e-06;0.008922670191672175
1011111011110011100101;25566;8.774999514571391e-06;0.0
1101011111111110111111;30492;9.666000551078469e-06;0.0
1101011111111111111111;29701;9.46100044529885e-06;0.0
1111000111111111111110;23138;9.40000063565094e-06;0.021566305818673883
1111111110111111110111;27612;9.862998922471888e-06;0.0
1010010011100101101010;18714;7.749998985673301e-06;0.0
1000010010001000001000;10498;6.313999620033428e-06;0.0
1101001001000110100010;13369;7.42799966246821e-06;0.0
1111001110111111111111;26254;9.770001270226203e-06;0.0
1111111111111101111111;27370;8.466000508633442e-06;0.0
0111001010000000000001;8373;5.937999958405271e-06;0.0
0101000100101101101010;15036;4.315799924370367e-05;0.030935808197989172
1101111110111111111111;19165;8.692000847076997e-06;0.0
1011110110011011011011;21081;2.2539999918080866e-05;0.0
0011111101011111111111;29753;7.609000022057444e-06;0.0
1111100100001010010100;14344;6.4089999796124175e-06;0.0010446409917125147
0110011011101001011000;18154;6.832000508438796e-06;0.034515768760304204
0101101101101101011010;16626;7.005000952631235e-06;0.008291082612585744
0000000000010010000000;4288;5.1530005293898284e-06;0.008554913294797687
1101111010101000100111;22774;7.034999725874513e-06;0.0
0000000110001100001000;8431;5.571999281528406e-06;0.0
0011110111110000111111;25928;7.217999154818244e-06;0.0
1001111101010111011111;22395;7.433000064338557e-06;0.0007139351211458659
0010101111101000100010;14923;6.488000508397818e-06;0.017771342065424866
1111111011101110001111;20547;7.481001375708729e-06;0.0
1111111101111101111101;24961;7.930000720079988e-06;0.0
1110011101000111101010;18556;7.087999620125629e-06;0.0063189461283067365
1111011111111111111101;30251;7.98199835116975e-06;0.0
1111111011011111111110;25608;7.834998541511595e-06;0.0
1111111001111111111110;25030;7.702999937464483e-06;0.0
0010001110011100010000;11694;6.262998795136809e-06;0.0
1111000110000001111110;20238;6.748001396772452e-06;0.0
1111100111101111111111;19687;7.729000571998768e-06;0.0
0001000000000100000100;6636;5.352998414309695e-06;0.0
1111110111111111111101;28551;7.917000402812846e-06;0.0
1000111111110000000100;15378;6.342001142911613e-06;0.029779179810725552
0101111000011000111111;21158;6.872998710605316e-06;0.005639627784566219
0111110111011110111111;26823;7.992999599082395e-06;0.002751236197345429
0111100110001110011011;17940;7.1829999797046185e-06;0.0
1111110101011110110110;21644;7.381000614259392e-06;0.0
1111111111111111011111;27979;8.152999726007693e-06;0.0
0100000010100100000000;5658;5.420000888989307e-06;0.13180911462329292
1111111111111110111111;32464;8.185999831766821e-06;0.0
1111111111111111101110;22544;7.992999599082395e-06;0.0
1011110111111011111111;26961;8.03600050858222e-06;0.0
0000000000010000000110;3548;5.33800084667746e-06;0.0
1000000000000010000000;4385;5.2010000217705965e-06;0.0
1001111110110110001000;20678;6.77900061418768e-06;0.016924978606066367
1111111111011011111001;23519;7.5550015026237816e-06;0.0
0000111011101101110111;20219;7.116001143003814e-06;0.010182601458853479
1000001001001001101101;17475;6.325000867946073e-06;0.006989430617115581
1011000110111101000101;19009;7.245000233524479e-06;0.0018378491913463558
0010010000000000110000;4878;5.432000762084499e-06;0.013748483623129802
0000011010010000000100;6184;5.640000381390564e-06;0.05975368709137905
1100011111111011111111;22394;7.753000318189152e-06;0.0
1111111111111100111101;26193;7.900000127847306e-06;0.0
1111000000000000001000;5102;5.513998985406943e-06;0.05026061057334326
0010000100000101001100;6096;6.006999683449976e-06;0.11767260095527572
1111111111110111101111;20667;8.093000360531732e-06;4.8383975227404685e-05
1111111101100100111010;26540;7.204000212368555e-06;0.004351740696278511
1100101110000100001100;14397;6.330999894998968e-06;0.03232961419545638
0010110110100100010011;18370;6.440999641199596e-06;0.016805823164204668
1100110110101111110101;19936;7.126998752937652e-06;0.0031003100310031005
0110010100100101000111;16006;6.428999768104404e-06;0.006517286326112594
1101111000111111111111;21661;7.611999535583891e-06;0.0
0010000010100001001100;10068;5.758000042987987e-06;0.0
0111111111111111111111;21904;8.048999006859958e-06;0.0013677395823835142
1011101111111111011111;27549;7.865999577916227e-06;0.000942883046237534
1100111111001001001000;14290;6.636999387410469e-06;0.06005393672301519
0111111100111111111011;29157;7.856000593164936e-06;0.0
1010111110011111111001;23850;7.460001143044792e-06;0.0
0000000000000000000001;2232;4.902000000583939e-06;0.0
0011101000001111001010;15079;6.398000550689176e-06;0.0029754033324517325
1111100111101110111101;25695;7.5690004450734705e-06;0.01679804086630443
0111111000111010111111;22982;7.339000148931518e-06;0.0
1111111111111111111110;30750;8.00099951447919e-06;0.0
1011010100100001111011;16758;6.846999895060435e-06;0.019713366481427318
1011110101111111111101;28931;7.632999768247828e-06;0.011851902452353303
