conf;price;time;rel_err
1101100010;5282;9.846000466495752e-06;0.01638733705772812
0001000100;1284;4.6170007408363745e-06;0.05379513633014001
1101111111;11226;5.0769995141308755e-06;0.00044519633158222774
1110111111;14190;5.1440001698210835e-06;0.0
1101110011;11317;4.687999535235576e-06;0.030082276311278713
1101101011;9749;4.666000677389093e-06;0.0
1111001111;10641;4.843999704462476e-06;0.0
0101100111;12243;4.462999640963972e-06;0.0
0001001100;5078;3.746001311810687e-06;0.04566810749859049
1011100011;9767;4.363000698504038e-06;0.0
1100000101;5011;4.010000338894315e-06;0.0
1001100001;7154;3.8479993236251175e-06;0.0
0011101010;8706;4.109000656171702e-06;0.0
1011011001;11113;4.485000317799859e-06;0.013230332090214882
0000001110;6284;3.871000444632955e-06;0.0
1010000001;3226;3.6999990697950125e-06;0.0
1111111011;11760;4.80699964100495e-06;0.0
0011100100;7397;3.934999767807312e-06;0.0
1101010101;7653;4.2359988583484665e-06;0.013915732508697333
1111110111;10479;4.829000317840837e-06;0.0
0000000010;2483;3.2789994293125346e-06;0.0
1010101011;9386;4.190000254311599e-06;0.0
0110011011;10754;4.300000000512227e-06;0.0
0101011111;11300;4.481998985284008e-06;0.0
0110101111;10015;4.376999640953727e-06;9.984025559105431e-05
1110111100;10339;4.473000444704667e-06;0.03563100457046917
0101000010;5123;3.825000021606684e-06;0.0
0000000001;2245;3.293000190751627e-06;0.0
1110101111;14648;4.503999662119895e-06;0.0
1111101101;13409;4.470999556360766e-06;0.0
1101111111;11287;4.9199989007320255e-06;0.0
1010001100;5418;3.836999894701876e-06;0.0
1111111110;13027;5.072999556432478e-06;0.0
1101011011;8227;4.4049993448425084e-06;0.06881720430107527
0110110111;8319;4.470999556360766e-06;0.020487460261391734
0000000101;3186;3.5140001273248345e-06;0.0
1110100011;10255;4.3119998736074194e-06;0.01621258633921719
0101000111;6494;4.068999260198325e-06;0.0
1011111101;7330;4.599000021698885e-06;0.0
0011000101;4997;3.86300052923616e-06;0.09441826748822037
1010100010;5129;3.872999513987452e-06;0.0042710153368278
1001110000;6460;3.953000486944802e-06;0.0
1111111000;9713;4.397999873617664e-06;0.0015419407894736842
1010110101;10479;4.313998942961916e-06;0.0
1111100100;9939;4.251000063959509e-06;0.0
1110011101;13003;4.506999175646342e-06;0.0
0111111011;11774;4.822999471798539e-06;0.0
1110000010;7515;3.885001206072047e-06;0.0
0000001101;4179;3.7010013329563662e-06;0.08695652173913043
1111011110;15953;4.785999408341013e-06;0.0500208420175073
0010100101;4330;3.953000486944802e-06;0.01141552511415525
1110111111;12044;4.896999598713592e-06;0.0
0001111000;8185;4.015999365947209e-06;0.0
0000001100;3121;3.486000423436053e-06;0.10496128477201032
1101110000;10222;4.202000127406791e-06;0.0
1111011010;11464;4.430001354194246e-06;0.0
0111000111;8378;4.3100008042529225e-06;0.035348301669545196
1111111110;14503;4.929999704472721e-06;0.015544393157751833
1111100110;10774;4.702000296674669e-06;0.0
1111101101;10644;4.624998837243766e-06;0.0003756574004507889
0000000000;0;3.1969993870006874e-06;0.0
1100100101;6576;4.07799961976707e-06;0.0
1110101111;11649;4.583000190905295e-06;0.0
1111100111;8898;4.475999958231114e-06;0.0
1111111011;11763;4.7100002120714635e-06;0.0
0011011101;8797;4.172999979346059e-06;0.0
1100001111;7170;4.17500086768996e-06;0.0
