conf;price;time;rel_err
0000000000000000000001;1936;9.978000889532268e-06;0.9180320928066388
0000000000100000000001;1393;6.600999768124893e-06;0.4683206106870229
0000100000000000000000;909;5.6440003390889615e-06;0.16605504587155964
0000010001000000010000;2753;5.8560017350828275e-06;0.08080133555926544
0000000000010000000110;3548;5.730000339099206e-06;0.699322033898305
0010010000000000110000;4878;5.858000804437324e-06;0.28777923784494086
0000011010010000000100;6184;5.816000339109451e-06;0.03510688094866594
1111000000000000001000;5102;6.919999577803537e-06;0.0
0010000100000101001100;6096;6.2440012698061764e-06;0.09675507482590014
0000000000000000000001;2232;5.678999514202587e-06;0.3691351045788581
1001000000000001010000;6580;5.6110002333298326e-06;0.009483667017913594
0000000001000000010000;2048;5.3460007620742545e-06;0.9868633739576652
0001010000010000000000;4909;5.515999873750843e-06;0.030225207427894113
1100000101001010000001;9049;6.375999873853289e-06;0.0
0110000000010100000000;4687;5.6110002333298326e-06;0.0
0001000000000000000000;1263;5.3340008889790624e-06;0.45442764578833694
0000000001000000000000;2217;5.3700005082646385e-06;0.3067542213883677
0000000000000010001000;2452;5.366000550566241e-06;0.08302169035153328
1100000000100000000000;3176;5.586000042967498e-06;0.05363528009535161
0100000000001000000000;3460;5.685000360244885e-06;0.28334714167357083
0100000000000000010011;4049;5.8899986470350996e-06;0.0
0000010000000000000000;1395;5.292000423651189e-06;0.6743697478991597
0000110000000000000000;1382;5.37899904884398e-06;0.5773700305810398
0001000101000100000101;5633;6.218999260454439e-06;0.0
0100001000000000000010;4176;5.469999450724572e-06;0.2598369372562921
0010001001000000011100;9360;6.0750007833121344e-06;0.07445861762088402
0001000000000000000001;1542;5.388999852584675e-06;0.846169193934557
0100000010000000001000;4358;5.596000846708193e-06;0.0
0000000000000010000000;1545;5.225998393143527e-06;0.10486674391657011
0000000000000000100000;2001;5.152000085217878e-06;0.2031063321385902
0001000110100000000000;6350;5.804999091196805e-06;0.025475751995089013
1010000010011000100000;12610;6.1750015447614715e-06;0.0
0000001000010000001000;3232;5.466999937198125e-06;0.18712273641851107
0000000000011000000000;3340;5.517000317922793e-06;0.24655989172118203
0000010100010000000000;3118;5.492000127560459e-06;0.1256309590577678
0000000000010000010010;5389;5.503001375473104e-06;0.3823495702005731
0000001011100100000001;9210;5.904999852646142e-06;0.0
0000000000000000110000;2745;5.1630013331305236e-06;0.0720081135902637
1000000000000000000001;2646;5.4130014177644625e-06;0.2563237774030354
0001000000000000000000;771;5.1129991334164515e-06;0.8181603773584906
0100000100000000000000;1932;5.2699997468153015e-06;0.3457500846596681
0100000010000000000001;3474;5.296999006532133e-06;0.0
0000000000000100000001;1679;5.468000381370075e-06;0.13319566339700567
0010000000000000000000;2150;5.096999302622862e-06;0.7599910694351417
0000000000000010000000;67536;5.1080005505355075e-06;0.0
0000010000000000100000;4149;5.110001438879408e-06;0.0520904729266621
0010000000010000010000;3426;5.7200013543479145e-06;0.04806890803000834
0000010000000000000000;12294;5.449999662232585e-06;0.0
0000000000100000100010;3856;5.702000635210425e-06;0.45513635721350854
0000000000000000010000;881;4.9840000428957865e-06;0.3747338537970192
0000100001011000000000;6724;5.653000698657706e-06;0.0
0011100000101001000000;8584;6.34600110061001e-06;0.0
0000100000000001000000;2427;5.187001079320908e-06;0.3877396569122099
0000010000000000000000;2074;5.121999492985196e-06;0.36360846885547715
0001000000000000000000;3960;5.136000254424289e-06;0.0
1000010000001000100000;7306;5.477999366121367e-06;0.0
0111000000000000000010;6044;5.5180007620947435e-06;0.0
0000100000000000010001;3858;5.347999831428751e-06;0.16745791972378074
0000100100000000000000;3289;5.363001037039794e-06;0.20034038414782399
0000001000000010000000;2888;5.3389994718600065e-06;0.3293079424059452
0100101001000010000000;6869;5.694999344996177e-06;0.0
0000100000000000000000;2487;5.173000317881815e-06;0.45828795469396644
0000000000101000000000;4091;5.2269988373154774e-06;0.01516610495907559
0000010000011000010000;3943;5.650001185131259e-06;0.025216316440049444
0000010000000000000000;1602;5.056999725638889e-06;0.8125
1010101000000000000000;5205;5.3940002544550225e-06;0.14193867457962414
0100001000000000000000;2652;5.194000550545752e-06;0.3115264797507788
1001000001000010000000;5611;5.59599902771879e-06;0.08615635179153094
1000101000000110000101;10948;6.234000466065481e-06;0.012269938650306749
0000000000000001000000;659;5.108999175718054e-06;0.6851409460105112
1110010000100000010000;6797;6.072999894968234e-06;0.050300405197708536
0000000000110000100010;7213;5.534000592888333e-06;0.04209827357237716
0000000000000000001000;1131;5.248000888968818e-06;0.3027127003699137
0100111000000000010000;7115;5.864998456672765e-06;0.13568999028182702
0001000000000000000010;2811;5.265999789116904e-06;0.20096645821489484
0010110000000100100000;7422;5.639998562401161e-06;0.16201874223777804
0000000000110000000000;2788;5.187999704503454e-06;0.5880614657210402
0000001000000010000000;2317;5.272000635159202e-06;0.4732893839508979
0000010000000000000001;4102;5.187001079320908e-06;0.3103564223268325
