w_sum;time;rel_err;conf
3236;4.102304064988857;0.0;10111101011110110111
6403;5.753324899007566;0.0;11110111111101011111
7843;6.468486138997832;0.0;01111111111111110011
6375;6.496172476996435;0.0;11111001101111110011
5738;6.915846970980056;0.0;01111111110111000110
6072;6.938396605983144;0.0;11110101011001111111
4641;6.515555821999442;0.0;11100110110111011000
6887;6.036454315006267;0.0;01111101111110110110
6132;4.86381410699687;0.0;11111011101110111001
6790;5.289499207981862;0.0;01111110111100101111
7577;4.978157189994818;0.0;01111111111111110101
6019;5.218609964998905;0.0;11110110110110101110
9424;4.984270829998422;0.0;11111111111011111111
4259;5.445031629991718;0.0;11111010111001000010
7683;5.327647305995924;0.0;11111100010111111111
5934;5.965112690988462;0.0;10111111101011111110
7509;5.910544509999454;0.0;11111111100101111011
7483;5.910097548010526;0.0;01111111011111111101
6500;6.004426465980941;0.0;10110111111001111110
7960;5.846906663005939;0.0;11111110101111111011
5570;6.651208736002445;0.0;10111000111111011101
6192;5.8593178739829455;0.0;11110111101111011000
6407;5.55401565801003;0.0;00011111011111111110
6605;5.073174021003069;0.0;10011011011011111111
7538;4.618865297990851;0.0;11111111011011111010
5375;5.479684919991996;0.0;10100111100111101110
6529;5.154773012996884;0.0;10111111111100111100
7821;5.497977610997623;0.0;10110111111111111101
7238;5.742899092001608;0.0;11111110111101011110
8000;6.002552291989559;0.0;11111011110111111101
7200;6.034459296002751;0.0;11111111111111001010
8727;5.755259572004434;0.0;11111111011111011111
8130;4.8993751389789395;0.0;11111111111101101101
5643;5.1463705860078335;0.0;11100101111111110001
3662;5.252762521995464;0.0;11111111101011111010
4676;5.34026655802154;0.0;11011111111111111111
3045;5.203394606010988;0.0;11010001011111101011
3266;5.040752070985036;0.0;01111110111001010111
3035;5.378553853021003;0.0;11100110111111011000
3269;5.595981329999631;0.0;11100111011110100111
4265;5.927626019984018;0.0;11111111111101110010
4192;5.984145730006276;0.0;11111101111101111101
4269;4.772447318013292;0.0;11111011011101111111
2979;5.6833140079979785;0.0;11110111110100111101
3851;5.804401024011895;0.0;11111011111101111101
3000;6.250405661005061;0.0;01001011001111111110
3553;5.483438486000523;0.0;11011111111001100111
3375;6.132924348989036;0.0;11111111101011100001
4401;6.219840705016395;0.0;11111111110111111110
3784;5.947827180993045;0.0;00011101111110111111
2821;6.301082438993035;0.0;10110111111010010101
5384;4.733137350995094;0.0;11111101111111111111
3137;6.110892777011031;0.0;10111110111110110010
3437;6.167025592993014;0.0;11111110011101001111
3444;6.363098995003384;0.0;11110111110111011011
2684;6.083924920996651;0.0;11111011010101001110
2937;6.026058704010211;0.0;11111101111110110100
3542;5.520479967992287;0.0;11011011111111111011
2388;5.592721622000681;0.06058221872541306;11011011100100101111
2550;5.917609203985194;0.0;00111110101011101101
3051;6.064448143995833;0.0;11011111101011011010
3132;5.640917534998152;0.0;10111111110010011111
3847;5.730182740022428;0.0;10111011111111111011
2676;5.823082417016849;0.0;01011101101011111101
3148;6.703422494989354;0.0;10111101110111100111
2661;6.41274161398178;0.0;10111100001101111101
2985;5.725308010994922;0.001004016064257028;11001111000111111101
3530;5.847539258975303;0.0;11111111110011011101
3208;6.07926622897503;0.001556178026766262;10111011111110011101
3018;5.687048556981608;0.0;11011110111011001111
3488;6.136536240985151;0.0;11111111111111110100
2705;6.372133277007379;0.0;10010111101111100101
4023;5.701221679977607;0.0;11111011110111111111
2595;5.3298804909863975;0.0;11111110111101010011
2734;5.41146472201217;0.0;10101101111100101111
3668;5.653582828002982;0.0;11110111111110101111
2669;5.859676641004626;0.0;11000111001101110111
3089;6.387595291016623;0.0;00111011011011011111
2616;6.830350659991382;0.0;11111100110100011011
3194;5.75003085998469;0.0;01111110110111111101
3909;5.078177178977057;0.0002557544757033248;11101011111111111111
2407;5.8411529220175;0.0;10101011100111010011
3681;5.959785941027803;0.0;11111010111111111011
3588;6.710612869006582;0.0;11111111101001110110
2480;7.144443841010798;0.0;11011100011110110001
3547;6.1221450899902266;0.0;10101111111001111111
4499;5.419847832003143;0.0;11111101110111111111
4144;5.893728305993136;0.0;11111110101111110110
2506;6.122201249992941;0.0;00100101110111111010
3002;5.7423184429935645;0.0;01101110010101111110
2911;5.020909690007102;0.0;10111100111110010011
3319;5.082821704010712;0.0;01111101110111011011
3925;5.01507402601419;0.0;11011111101011111110
3752;5.116048263997072;0.0;01111111111111010110
3464;5.184798486996442;0.0;10010101110111111111
3527;5.3007661330047995;0.0;11110111110111001111
3665;5.113416393025545;0.0;11101111111101111001
2786;5.31951715098694;0.0;10101111011011110110
4669;5.059413805982331;0.0;11011011111111111111
4389;4.549644962011371;0.0;11101111101101111111
