w_sum;time;rel_err;conf
3236;1.2256297410058323;0.0;10111101011110110111
6403;1.233136137976544;0.0;11110111111101011111
7843;1.1616838979825843;0.0;01111111111111110011
6375;1.2937233160191681;0.0;11111001101111110011
5738;1.2849768199957907;0.0;01111111110111000110
6072;1.366508150997106;0.0;11110101011001111111
4641;1.288178032002179;0.0;11100110110111011000
6887;1.3176593110256363;0.0;01111101111110110110
6132;1.2030626820051111;0.0;11111011101110111001
6790;1.2031682039960288;0.0;01111110111100101111
7577;1.2231722919968888;0.0;01111111111111110101
5996;1.2835190010082442;0.003821232762917428;10111110110111001110
9424;1.1643081420043018;0.0;11111111111011111111
4259;1.2802769169793464;0.0;11111010111001000010
7683;1.312678665999556;0.0;11111100010111111111
5763;1.2153658629977144;0.028816986855409503;10111111101011101010
7509;1.2525353349919897;0.0;11111111100101111011
7483;1.185437362990342;0.0;01111111011111111101
6357;1.2661974149814341;0.022;00110111111001111111
7960;1.1781491200090386;0.0;11111110101111111011
5027;1.3572767419973388;0.09748653500897667;10101000111100111101
6192;1.2146998709940817;0.0;11110111101111011000
6407;1.300688117975369;0.0;00011111011111111110
6371;1.273516412009485;0.03542770628311885;10011110011110111011
7458;1.1575468500086572;0.01061289466702043;11111111110011111110
5375;1.3607534449838568;0.0;10100111100111101110
6529;1.5029676549893338;0.0;10111111111100111100
7814;1.3801478350069374;0.0008950262114819077;10110111111110111111
7238;1.3638499359949492;0.0;11111110111101011110
8000;1.4920337810181081;0.0;11111011110111111101
7188;1.3780263799999375;0.0016666666666666668;11111111101111001011
8727;1.3444749769987538;0.0;11111111011111011111
8130;1.4524358949856833;0.0;11111111111101101101
5643;1.6988877170078922;0.0;11100101111111110001
3662;1.2921778470044956;0.0;11111111101011111010
4676;1.313513856002828;0.0;11011111111111111111
3045;1.3715516129741445;0.0;11010001011111101011
3266;1.4217860659991857;0.0;01111110111001010111
2954;1.2971801979874726;0.026688632619439868;11100100111011011110
3269;1.3197763110219967;0.0;11100111011110100111
4265;1.5137174730189145;0.0;11111111111101110010
4192;1.6227458220091648;0.0;11111101111101111101
4269;1.1525957619887777;0.0;11111011011101111111
2979;1.3207494190137368;0.0;11110111110100111101
3851;1.3370260310184676;0.0;11111011111101111101
2971;1.334847035992425;0.009666666666666667;01101011001011111110
3516;1.304198185011046;0.010413734871939206;11111111111001100011
3289;1.4137526430131402;0.02548148148148148;11111111101001110001
4321;1.2481807740114164;0.01817768688934333;11111111110101101111
3784;1.275561692978954;0.0;00011101111110111111
2821;1.2435453080106527;0.0;10110111111010010101
5384;1.3208459620072972;0.0;11111101111111111111
3137;1.4870049849851057;0.0;10111110111110110010
3437;1.4466854170022998;0.0;11111110011101001111
3444;1.4937307620130014;0.0;11110111110111011011
2684;1.291006240004208;0.0;11111011010101001110
2937;1.2841540969966445;0.0;11111101111110110100
3542;1.5185945509874728;0.0;11011011111111111011
2314;1.3514270920131821;0.08969315499606609;01011011101100101011
2550;1.4372162210056558;0.0;00111110101011101101
3051;1.33253524400061;0.0;11011111101011011010
3132;1.5872482529957779;0.0;10111111110010011111
3847;1.7072586229769513;0.0;10111011111111111011
2676;1.5783348380064126;0.0;01011101101011111101
3148;1.5914721759909298;0.0;10111101110111100111
2661;1.351828304992523;0.0;10111100001101111101
2988;1.332405049004592;0.0;01001111100111111101
3412;1.268120288994396;0.03342776203966006;11111111110111011100
3208;1.333208519994514;0.001556178026766262;10111011111110011101
2826;1.2164632309868466;0.0636182902584493;10001110111011101111
3488;1.2487943529849872;0.0;11111111111111110100
2680;1.2999912330124062;0.009242144177449169;11010111101111000101
4023;1.2139549949788488;0.0;11111011110111111111
2588;1.2777916429913603;0.002697495183044316;10110110111101011101
2734;1.268703017005464;0.0;10101101111100101111
3668;1.2690120509942062;0.0;11110111111110101111
2669;1.221660300012445;0.0;11000111001101110111
3089;1.2717397880041972;0.0;00111011011011011111
2616;1.2746677969989832;0.0;11111100110100011011
3034;1.1707408150250558;0.050093926111458985;01101111010111011110
3910;1.1863921960175503;0.0;11011011111111111111
2407;1.2659860929998104;0.0;10101011100111010011
3681;1.2657024259970058;0.0;11111010111111111011
3588;1.2611408660013694;0.0;11111111101001110110
2480;1.2599965490226168;0.0;11011100011110110001
3547;1.3156042380142026;0.0;10101111111001111111
4499;1.21205933301826;0.0;11111101110111111111
4144;1.2946845210099127;0.0;11111110101111110110
2506;1.7715946460084524;0.0;00100101110111111010
3002;1.424487551994389;0.0;01101110010101111110
2911;1.4091131780005526;0.0;10111100111110010011
3269;1.3769808860088233;0.015064778547755347;01111100011111011011
3925;1.4669462220044807;0.0;11011111101011111110
3752;1.3783200829930138;0.0;01111111111111010110
3464;1.435783602995798;0.0;10010101110111111111
3527;1.4405945200123824;0.0;11110111110111001111
3665;1.287963865994243;0.0;11101111111101111001
2786;1.4451205200166442;0.0;10101111011011110110
4669;1.343046955007594;0.0;11011011111111111111
4389;1.2975530139810871;0.0;11101111101101111111
