conf;price;time
010111001011111;13383;0.00532012299845519
111011111001011;16649;0.0015810130007594125
000111011111101;16292;0.006823286999861011
010110000010100;7638;0.0015264980011124862
111111111111011;18175;0.00023615500140294898
100100000100000;4823;0.0005041519998485455
111100111111101;19142;0.0009864879993983777
111111111111101;20554;0.00023522199990111403
101111111111111;19936;0.0005682980008714367
111111111111110;18198;0.00023614899873791728
110001000001001;7079;0.0023127099993871525
110011010011100;11960;0.006577041000127792
111111001011111;17760;0.001937358998475247
111001101111111;14958;0.0020169819999864558
000000000000100;633;6.276200110733043e-05
111011100010101;13365;0.0016891569994186284
000000101000010;6084;0.0008884260005288525
100111101101001;13735;0.003036772999621462
111111111111100;18478;0.00023584900009154808
101111100111110;18705;0.001155256999481935
111111101111111;18689;0.00027764500009652693
011001110011001;12365;0.007143159999031923
011100111110110;16774;0.004934155000228202
111101111001001;14864;0.001997580999159254
011010111010101;13565;0.00654075399870635
101001001111111;14756;0.0019068450001213932
110001011010001;10468;0.004123857001104625
101111111011100;15738;0.001086453999960213
101111011111110;19972;0.0009856400010903599
111011110111011;16148;0.0004629220002243528
111011011111100;16020;0.0015131439995457185
000100001010111;10617;0.0017773999989003642
000000000000000;0;3.353100146341603e-05
100011101111000;17001;0.009435375999601092
001001111001111;14872;0.005730901000788435
011010000001100;10645;0.0009504649988230085
010100110110111;15789;0.002602385999125545
101001000100000;8049;0.0006530890004796674
111000000100011;10259;0.005932235000727815
111000011111111;18306;0.0028032539994455874
111111111110101;17431;0.0003654449992609443
110001100000101;9945;0.004485022000153549
111111111111101;17653;0.00023546299962617923
000000011001110;9670;0.008565558999180212
000010101101100;9343;0.008837011000650818
111101111111111;14049;0.000312359999952605
011111111111111;20707;0.00044428399996832013
100000010001000;5814;0.0010031629990407964
111111000001111;16613;0.00792779800030985
101101101011001;14306;0.0026471180008229567
101111011111111;19732;0.000841619001221261
110010010110011;12958;0.007733370999631006
110110010101101;12993;0.0027747300009650644
001001000111001;11330;0.006936915999176563
101111111000110;17675;0.0013871399987692712
110100101111010;16362;0.003955124000640353
011011111010011;13005;0.004790812999999616
001000000000000;1926;0.00013074699927528854
000001000000000;2000;4.97090004500933e-05
100101010001010;9365;0.00476434400115977
111111110111101;15023;0.0003205939992767526
111111111111110;21688;0.00023620699903403874
010010100000100;7478;0.002693143000215059
001011010110101;11989;0.003234730998883606
001110011110011;12577;0.007663317001060932
100001000100001;4845;0.0003479389997664839
011100100100101;11439;0.005747336999775143
111100010110100;15565;0.009834168000452337
100001101100100;9301;0.006808497999372776
111110111010001;15262;0.003360919999977341
101100001100011;10735;0.0032881090010050684
101111001101101;14892;0.005188926001210348
100100011011110;12029;0.006774135999876307
100001100011010;8464;0.0018591609987197444
101100001000001;8363;0.001955491999979131
111010111101111;19868;0.0010623340003803605
000100000001100;4268;0.00036084600105823483
111111111101111;17700;0.000361225998858572
110111111111101;17520;0.0003555249986675335
001000011110001;9776;0.004055442001117626
111101011100111;16423;0.0012686030004260829
111111011111111;19080;0.0003050459999940358
111111101111110;19264;0.0007412529994326178
111111111101011;17301;0.0005223360003583366
100000010000101;6301;0.0007984180010680575
011000000100000;4736;0.0002759429989964701
110010100101010;10517;0.004318601000704803
111111110111111;18643;0.0002754030010692077
110111010111011;17542;0.00102849100039748
101010100001100;12066;0.0032632620004733326
110000101100000;8185;0.001339098000244121
110111111111111;15257;0.00043430000005173497
010001000101101;8584;0.0008288530007121153
000111110110111;14760;0.00880629899984342
111100010111101;18470;0.003914726999937557
111101100110101;15726;0.010759243999928003
001001100000111;6817;0.0009923720008373493
101001001010100;9800;0.0035084880000795238
111101111100100;20414;0.001557338000566233
011111111000111;16143;0.0037536559993895935
111110110110011;17339;0.003973255999881076
111111101111111;24347;0.000303742999676615
001100010110101;7328;0.005403140999987954
111011101110111;14938;0.0013733190007769736
011101010101111;14899;0.002077229000860825
011011010000010;8780;0.003485541999907582
000000000010000;2390;0.00016873099957592785
111111111011111;23281;0.00025872300102491863
001011010000011;10604;0.002047407999270945
111101001000011;13211;0.0013641999994433718
110011110111111;19936;0.002055278000625549
111110100111111;17118;0.0014137050002318574
110111010111110;16532;0.004025376998470165
111111110111111;21987;0.0004250839992891997
111101111111111;19123;0.00034026499997708015
001111101011011;16775;0.013268786999105942
111101110010000;14266;0.0015251200002239784
100111101111111;15074;0.0013595909986179322
001000000101111;11394;0.0014853530010441318
010111111101101;18162;0.0027521859992702957
111101111100111;20020;0.000811156000054325
000000000000000;0;3.4070000765495934e-05
000000001100000;3475;0.00016305200006172527
101011110111111;21345;0.0007942020001792116
111001111100111;16267;0.0015710870011389488
110011111100000;15145;0.005102887000248302
111111111111011;17632;0.00023560800036648288
111111010110100;13490;0.0014907950007909676
110010111000011;11035;0.0036018970004079165
111101111110100;18327;0.002101907000906067
100110010000100;7866;0.0011924059999728343
111111000100001;13306;0.003552791000402067
111011110001011;16547;0.0021304159999999683
000000110000000;4437;0.00011735199950635433
111101001011111;13198;0.0008834700001898455
111111111001111;16437;0.00035131500044371933
000001000000010;3220;0.00031017900073493365
111101111011011;17999;0.0008134339987009298
110110011001010;12560;0.004354157999841846
000000000011001;3286;0.0003467940005066339
000001110011100;7915;0.001119035998272011
110111101001110;15829;0.0030489149994537
000111000000011;4392;0.00021429499975056387
010001111100111;13310;0.0037237310007185442
111011100010101;16262;0.004391063999719336
110111110111011;18832;0.0036494640007731505
011110100011111;16020;0.002066926999759744
111110111011110;17985;0.0003480889990896685
000101111000110;9785;0.005060915000285604
111111111110110;13653;0.0004994049995730165
001000000000000;1427;6.141099947853945e-05
010001011100110;13036;0.003770933999476256
011111101000000;14377;0.005192183998588007
100111010000111;13185;0.004019615000288468
100011000001001;4662;0.00037004499972681515
111011111101101;16569;0.0007798379992891569
011011111111111;17977;0.0012738159985019593
010010010101011;10533;0.0054646939988742815
010100000110110;11394;0.001664313998844591
110111111011101;15581;0.0012546109992399579
110110000111001;14069;0.00337128300088807
100100011100001;11804;0.0036512180013232864
101000011000001;8296;0.0013939069995103637
001001000110001;9085;0.007575953999548801
111011110111111;13687;0.0006019810007273918
110001000101010;12304;0.0014942259986128192
001111111111110;20819;0.0015270820003934205
000000000000101;2775;8.04069986770628e-05
111010101111101;19110;0.0017861979995359434
000111111100011;13083;0.004719038999610348
100001101000100;6994;0.0009745110000949353
101111111111111;16108;0.0004320699990785215
011011011111111;19348;0.0008652910000819247
110111011101111;18571;0.0016274999998131534
111111100111010;16561;0.0019246470001235139
111101111011010;15478;0.003292703000624897
010111001000100;8217;0.0013815300007991027
111111110111101;15713;0.0007464819991582772
000100001110000;7053;0.0023455249993276084
110011011011111;12637;0.004991036001229077
000111100100001;9056;0.0020804340001632227
101000111111111;14687;0.003624324999691453
011010000000000;6166;0.00106485300057102
111101001110111;13397;0.005996201000016299
110001010010001;9293;0.004165064001426799
101111011011111;15526;0.0013001799998164643
110100011001100;13033;0.00257150900142733
111011011111111;21645;0.00044652900032815523
111111111011111;20523;0.00024974599909910467
111111111011111;15391;0.00024635800036776345
111110001001101;12889;0.004386167000120622
000110001011101;10947;0.0028398979993653484
110101011101111;17315;0.002270586999657098
101111111111111;17065;0.000489377000121749
111101101111111;15401;0.0018367960001341999
010100111101101;14957;0.008829843000057735
101000001001010;9796;0.0012201749996165745
010101000010100;7728;0.0006118200017226627
110011110111011;16316;0.0015086069997778395
110111111111111;22810;0.0004102059992874274
000111000000010;7626;0.0027697169989551185
110101001011000;11020;0.002329136999833281
110111111111111;17315;0.000376989999494981
110111111011111;16962;0.0005148760010342812
111101100011011;12286;0.0015822020013729343
001100110111111;15246;0.004072511999765993
111111000100001;9971;0.0016882830004760763
111101101100100;17115;0.0010463760008860845
110111100101000;9031;0.0060521380000864156
100000111000000;5985;0.00027812400003313087
011100101100010;12279;0.0058460889995330945
111100001001101;13221;0.0027224549994571134
101101001011000;11725;0.007219615999929374
110111011111011;21292;0.0009490800002822652
111001111001101;17970;0.0026979059985023923
101100111111111;15436;0.0025599999989935895
100110000100101;11138;0.003032319000340067
100101000101010;8222;0.001654928999414551
111111011111001;18674;0.00198609000108263
111010111111111;21144;0.0010676130004867446
111111111011111;18649;0.00026001600053859875
010110111111110;17496;0.0013749189984082477
101001110101110;13553;0.0027081380012532463
000000100010000;4496;0.00015315000018745195
111011011111111;19544;0.0005223919997661142
111111101011111;14087;0.0003420920002099592
111101011111111;14215;0.0006814280004618922
100101000111101;11239;0.0053923939995002
111111011011111;16060;0.0006694330004393123
000000000000010;2326;7.582699981867336e-05
000011110001111;12498;0.0065313960003550164
011000110111111;18621;0.005235650998656638
101111011011011;11250;0.002293047000421211
111101010101111;16863;0.0014543960005539702
110010000110111;12695;0.006076080999264377
111111111101111;18585;0.0005322280012478586
000000000100000;2106;4.089499998372048e-05
111111110011111;16830;0.0003970709985878784
010000000000000;507;9.067499922821298e-05
110101011110010;13378;0.0043389090005803155
100000011000000;4909;0.0002455989997542929
000000000000001;1630;6.734799899277277e-05
111100100011101;14213;0.006473384000855731
001010100111110;8541;0.004841465000936296
111111111110111;11642;0.00024321199998666998
101011111111011;23596;0.0022805019998486387
101110001100110;13556;0.004944209998939186
111011111111111;16789;0.0004251339996699244
111111011101011;13345;0.000529949998963275
111111101110111;19272;0.0003212350002286257
101111111111111;16040;0.0007617440005560638
010110110100110;12367;0.005524991000129376
111111101110111;12367;0.00034165699980803765
011100100110010;10550;0.0038919859998713946
101110110101101;16652;0.006628381999689736
111110011101111;18125;0.0007338770010392182
011110111110110;12065;0.004696964000686421
111101111111111;19787;0.0004176719994575251
000101110011001;9993;0.002829468001436908
000010010010001;8533;0.0012712379993899958
111111111111001;20102;0.0003965009982493939
000000001000001;3735;9.789300020202063e-05
011111110011001;15911;0.005046325999501278
110010001100000;5347;0.0035059230012848275
100101110101010;9338;0.0043306339994160226
011111111111111;18933;0.0005427939995570341
100100101010001;11595;0.0030470040001091547
101001000010001;6500;0.0020612669995898614
111111110000101;16025;0.0014461160008067964
111111111111110;19454;0.00023493899971072096
111111110110111;15354;0.0005021409997425508
101111111111111;18458;0.0004756679991260171
101101111111111;18824;0.0007278240009327419
000000100001100;6352;0.00016972800040093716
110111101000010;11143;0.002817829001287464
111111011111111;22233;0.0003022959990630625
111111111110101;15858;0.0002402259997325018
101111011011101;18149;0.0019322459993418306
110000001111001;9986;0.0027646090002235724
111111111101011;22469;0.00024246999964816496
011111111111111;15534;0.0007177869993029162
110101101011110;17136;0.005338160000974312
100101111010011;14404;0.005991993999487022
111110110101100;9120;0.0026000790003308794
000110000010110;8336;0.001643760000661132
111011111111111;19612;0.0005999539989716141
110111111101101;17244;0.003550454999640351
111111110011111;17499;0.0005105559994262876
111101111011101;16460;0.00047528200047963765
111101110111111;17688;0.0010154459996556398
000000000100010;3542;8.361199979844969e-05
111101111011011;14234;0.0004043059998366516
110110111110111;19570;0.0017207880009664223
101111111011110;17331;0.0009950399999070214
111111111101111;25129;0.00023992299975361675
000101100000001;7077;0.0016972829998849193
110110001101001;11848;0.0012618350010598078
111111111110111;15974;0.00023879599939391483
111011111111111;17606;0.00037944999894534703
101011010000010;9819;0.001333015999989584
110100000001010;6634;0.0063006899999891175
010001000000000;4742;0.0002668689994607121
000000000000000;0;3.4020000384771265e-05
111111101000101;16437;0.005230258999290527
111111011111111;18449;0.000316190000376082
111101111111111;21261;0.0006975649994274136
011000011100011;7185;0.0006845290008641314
111111110111111;19712;0.0004537550012173597
101110001011011;14719;0.004967962000591797
000000111101001;8550;0.005206714999076212
011111011111110;19873;0.0016760700000304496
011111001001011;13122;0.0018967790001624962
110000100000001;6751;0.0016140679999807617
101111111111010;15347;0.0007770550000714138
010001011101101;11644;0.012886423000963987
000000010000010;4397;0.00021139899945410434
010011101100011;13687;0.004503521999140503
011110011101111;18496;0.0025427970012970036
000000001011101;6807;0.0019506879998516524
110101101000100;9150;0.006117847999121295
001111111001011;13264;0.005437739999251789
110111111111111;19213;0.0004355729997769231
101011010110011;12870;0.005974789999527275
111101100010110;16317;0.001820237001084024
100100011110110;13695;0.004064003998792032
110110101111001;17830;0.007146272999307257
110100111000111;15907;0.012838631999329664
110111111111111;17675;0.0003993860009359196
101111100101000;14915;0.003381876000275952
000000110000111;9330;0.0004855600000155391
100011111011100;16661;0.0054724549991078675
001101100001101;11044;0.0045591489997605095
011111111011111;20273;0.0004693339997174917
011110010010010;11676;0.0052908750003552996
011111111111110;20009;0.0006349859995680163
011111000110011;16027;0.006306540000878158
100111110111101;17635;0.0031816429982427508
110111111110111;17045;0.00044098199941799976
011111011100000;13366;0.007611979999637697
000111010001000;9838;0.0036772200000996236
110000000000100;4929;0.0006372560001182137
111100011001111;12976;0.0014327360004244838
111110111111111;18281;0.000459237999166362
