conf;price;weight;time;complexity
01101011011101101001;19278;630;0.03942719800397754;2393
11000000111010100110;14494;599;0.038732152002921794;2659
11111111011011111111;26409;2017;0.0014290820035967045;88
00000100011100001001;11552;487;0.023260144000232685;1340
01001111101001001011;17681;928;0.16861880400392693;14015
11010000110011000100;13652;967;0.066014100004395;4178
10111111110111111111;20737;2291;0.0012928289943374693;107
01011100110111010100;11561;662;0.10133632100041723;8338
11111011001111111011;22087;1141;0.01627737899980275;1259
00111110100110111101;20066;1429;0.1542789810046088;15600
10001000010000011010;7483;341;0.007610950000525918;536
00100100100000010010;6560;164;0.00178314300137572;152
00000100100101001011;14012;372;0.007219063998491038;500
11111111111111111101;18589;1970;0.0004981620004400611;20
11000001100000010101;11547;510;0.013813638004648965;1037
11011100001000000000;11792;428;0.026766992996272165;2334
11111111110111111111;25602;1834;0.0005789019996882416;42
00010100001000100010;10702;763;0.06373114299640292;7369
10111111111101101011;20443;1664;0.005653234999044798;421
01111110111110001101;22250;1866;0.02590861100179609;2564
11010010100000111100;15737;636;0.06194535699614789;5325
00111111101111000010;21704;1445;0.04559833299572347;3560
00000000000000000010;1806;10;5.783500091638416e-05;2
11111111111111111110;25057;2597;0.00048233300185529515;20
10111111110101111011;26743;1734;0.0071948589975363575;491
10111000101111101010;19147;1000;0.24824312199780252;26918
01111011111111111111;26395;2393;0.001326030003838241;72
11111111101111111111;23796;1731;0.0006616500031668693;46
11111111001111111111;28066;1941;0.002677888005564455;218
11111111111011111111;25753;2030;0.0005229979942669161;30
11011101101110111011;20490;1567;0.02265878199978033;1940
00100101110000010101;12018;543;0.01840124500449747;1060
11010110111111001101;19370;1732;0.03495306500553852;2545
01100101011011111100;17617;815;0.12372126700211084;11845
11111101111111010011;28078;1639;0.0013822199980495498;84
01011110111010110011;21006;644;0.20622982699569548;21134
11000011110011111111;25238;1173;0.0699365089967614;6722
00100100000101100110;9282;391;0.006274230996496044;353
11001011100010011010;17047;919;0.052109980999375694;4302
10111111111101001101;26696;1825;0.004685446001531091;335
11111110101011111111;20591;2156;0.0009729990051710047;92
00111111001011001100;13462;531;0.04285630799859064;3457
11111111001111111111;26552;2392;0.0012229100029799156;107
00101011110001111010;19081;845;0.13269396100076847;11067
11101011111011111101;25145;2002;0.00402198699885048;323
00001010101100011000;13238;621;0.030249207993620075;2571
11110111111011011111;24651;1746;0.0028629540029214695;239
01111111010111001001;24180;1041;0.02907955699629383;2570
11111111111011111111;23795;2464;0.0005491260017151944;37
11001110111110111101;21084;1417;0.11139122000167845;12952
00111111111110111111;25085;1100;0.0037003940014983527;219
11110101110011110001;21977;1149;0.04465019700000994;3693
11111111111100111111;24277;1921;0.0010487249965080991;69
11100001100000100010;13390;513;0.02982665600575274;1883
11110101111101111001;23668;1400;0.026537227000517305;2703
11110001010101110111;22705;1874;0.026216448997729458;3113
11111110111111111111;23013;2390;0.000798926004790701;64
00110101111100100001;16978;1158;0.11622534799971618;10894
00001011110001101111;16001;1049;0.14715133100253297;18420
11111111111111111011;25823;1832;0.0004749450017698109;20
10010010111111011001;16580;1710;0.08261086600396084;7638
00100111110000011001;16784;922;0.12867044199811062;13355
11111101101100111000;17175;1176;0.034037783996609505;2428
00100000000000010111;9079;409;0.007067206002830062;544
11111011111110111111;24830;2181;0.0015195009982562624;110
00000110000110000000;5679;132;0.0007480470012524165;54
00000010000000000000;1513;51;0.00018217800243292004;4
10111111110110011011;21659;1939;0.004756711001391523;335
00111111111111110111;20442;2220;0.002329816998098977;166
10100110000101100101;13822;960;0.19041792600182816;20228
11111110111111101111;24125;1858;0.002162531003705226;155
00001000110000000101;8416;296;0.005385673001001123;394
11111110111101010111;25381;1497;0.012534494999272283;877
00110011001110100111;19917;999;0.06298432999756187;3996
10111111001111101101;19065;2197;0.005817353994643781;504
11111111111111110111;25967;2437;0.00048033500206656754;24
10111111111110110111;25740;1620;0.003058394999243319;206
11110111111111111111;22507;2461;0.0007986019991221838;49
01101111101011111100;17514;1640;0.03502006400231039;3389
01011011011001101111;19925;1406;0.06553617300232872;5575
11101111010111111111;21227;1948;0.0032631329959258437;290
10111111111111111111;20591;2285;0.0010254349981551059;70
01000000000010000001;3796;59;0.00015318799705710262;6
11111111111110111111;25903;2557;0.0005356570036383346;26
10110010011001001100;16380;744;0.0699890609976137;5182
00110110010001000000;10068;381;0.00887042500107782;490
00100101111111011110;20678;1357;0.07310242499806918;6166
01011100011100011010;13432;885;0.03278904699982377;1975
01101011001110110110;21165;1290;0.04887954500009073;4736
11111011101110101111;25798;2097;0.003136455998173915;420
01011111101001111101;24971;1799;0.023489582003094256;1805
01101000100011011000;11291;500;0.032220704000792466;3225
11011111110111011111;27066;2100;0.0010000589973060414;79
10110000101000101000;11174;477;0.014456534998316783;786
11110111010111111101;18361;2034;0.008563051000237465;792
00010100011100000110;11955;1005;0.04633962699881522;2903
11011111111111101001;18177;2147;0.003066085002501495;180
10001110011111101010;20514;1647;0.05767386500519933;4428
11100111110111111100;22592;1508;0.017280580002989154;1163
01111001110100111000;16000;821;0.1475460169967846;12726
00100000000000000000;2409;30;0.00014558700058842078;3
00110110010010011010;12855;759;0.03835904900188325;2140
11111111110011110001;20833;1372;0.015317572993808426;860
10111111111111101110;24338;1862;0.001988484997127671;165
10100001001010010010;13867;558;0.01926547900075093;1180
01010101110110011100;18985;1073;0.07432636200246634;5550
11111000111111111111;24072;2143;0.003233374998671934;259
00011011100001000101;13520;333;0.01672384799894644;1305
11101111101011111011;27711;1438;0.002674994000699371;226
10111110111111111101;22181;2091;0.008624326997960452;424
11111101011111111101;20933;2120;0.0012592299972311594;65
11111011101111011100;23255;1793;0.01087116300186608;739
01110010101111110111;26778;1526;0.042977654993592296;3668
11111110101100101100;18030;1708;0.019791216996964067;1546
00101011010001000011;14156;678;0.06861928600119427;4960
11111111110110111010;24983;1827;0.002597790997242555;166
00111111100111101111;20766;1201;0.044562547001987696;3348
11111111111110010101;21301;2215;0.0011339759948896244;100
11111100111011101111;23858;1986;0.0027956630001426674;295
01100000000000000000;3230;69;0.0006675140029983595;19
11110111011101000101;21477;1166;0.033202095997694414;2629
00000111000001010100;11289;388;0.015323505998821929;998
10101100101000101010;17079;690;0.037139941996429116;1685
00101111011111001111;22014;1040;0.06649296099931234;4867
11111010111011111110;23237;1677;0.013553775002947077;1574
10010111110011111010;21375;1370;0.06284693300403887;4469
11011111111111111111;29029;2300;0.001069616002496332;77
10000000000111000010;8495;380;0.00677873200038448;515
11011011111111111010;20914;2182;0.009388518999912776;890
00001001000000000010;5535;215;0.0023365839952020906;153
00101100111000001111;16863;985;0.07642595200013602;4609
10111101110110111111;24566;1625;0.02808077999361558;2167
11011100001100000000;9746;526;0.03149905400641728;1609
11101111111111111111;22664;2117;0.001013528999465052;54
11111100111111111101;23081;2222;0.002026626003498677;176
00000000000000001000;2206;74;0.00026645300386007875;10
11111110101111111111;26815;2483;0.001195443001051899;95
00110110010101010111;18791;937;0.11797304199717473;10010
00000000000000000001;2451;38;0.00010461000056238845;3
11111111111101110111;27545;2446;0.000522645001183264;35
10110000101110101001;15552;1097;0.05776624000282027;4363
11100111011111111111;30067;1887;0.00633312200079672;537
01001010000101001010;14390;522;0.02102963099605404;1800
01101101100111101111;24009;1964;0.048837064001418184;5127
11110110110111111011;25228;1852;0.005278526004985906;505
11111111111111110111;27402;1767;0.0004737229974125512;23
11101111111111110111;27207;2217;0.0016829570013214834;125
00000100011111111110;17406;600;0.07087261600099737;5900
11101101111111001111;20608;1667;0.0052122850029263645;367
11111010111111111100;23138;1720;0.007512659001804423;665
11111011111101111111;27176;1662;0.001987750001717359;155
01000101001000110000;10422;330;0.006175805996463168;458
10110011110011001011;18706;510;0.020803838000574615;1249
01111111111111111111;33433;2590;0.0010608250013319775;55
01011101101111101110;22900;1123;0.030806460003077518;1922
01101110100010111101;20013;1254;0.19950964199961163;21750
11111111111111101111;23126;2169;0.0005046449950896204;26
11100011000101010000;11120;520;0.01861650699720485;908
11111111111110111111;21840;2155;0.0007581940008094534;44
11111011111111111111;23681;2401;0.0007703890005359426;43
00110001110000100110;13812;434;0.059612733995891176;6198
10001001101111111101;20154;1490;0.0777917029990931;7135
10000001101111100010;12694;901;0.07339822700305376;6237
10111110111111111110;25078;1892;0.00868904899834888;881
11011011111111111111;23311;2085;0.0023444769976777025;192
10111001001110011111;18341;1355;0.020403724003699608;1761
11110101111011101111;21095;1016;0.0205208789993776;1524
11111011111111111111;20096;2785;0.0007942399970488623;64
11010101111000100010;18464;937;0.029070741999021266;1736
11111011111101111111;26945;2854;0.001474336997489445;121
11011110110011110001;17155;751;0.01321498499601148;698
00001011010101110011;15421;713;0.2210605869986466;23550
11000111101010101000;14807;610;0.03095141199446516;1764
11111101111110100100;22249;1978;0.03404365100141149;3497
11111111111101101101;18212;1536;0.002739522999036126;183
01001000000001011000;8212;287;0.005955544002063107;435
10011011010110100011;19737;718;0.023225951998028904;1399
11010101111001010011;21684;1306;0.03311237900197739;3251
11011011100011111111;21118;1550;0.027022663998650387;2381
11111101111111101111;28753;2001;0.0014086540031712502;99
00000000010001110000;6012;228;0.002352301999053452;187
11111111111111111110;25868;2037;0.0004710120047093369;20
11100011000110011111;21553;964;0.057822032998956274;4225
01101101001111100111;23948;1228;0.05077578400232596;4475
01011101011100011001;16183;605;0.050860522998846136;3250
00101000111011111001;19456;1186;0.11653735500294715;9637
11100001101011000100;17007;1300;0.08915927099587861;6773
11010000110011111111;19173;891;0.02382906599814305;1608
11111110101111111111;22636;1862;0.0009308430016972125;101
11111010100100111111;23058;1130;0.011983231001067907;801
10110010111010101111;19710;1410;0.06912431999808177;6052
11110101111001111110;20666;1958;0.006553806000738405;552
11111111111111111011;24123;2234;0.0004733019959530793;22
01100111010111110100;15074;1201;0.06168867900123587;4474
10000010001110100000;10367;340;0.036798554996494204;3263
11110011111101101111;22166;1423;0.004259396999259479;475
00111110011111110111;26145;1716;0.10913380199781386;10116
10111110001101100111;23116;1394;0.06537056399974972;5476
11111111111001011010;21632;1642;0.004039906001708005;322
10101010011110011111;19223;1611;0.051590904004115146;4025
10011110011000010101;16061;848;0.12629513099818723;9581
10100010100110100010;16494;509;0.02310698800283717;1483
10111011110001101011;23017;1274;0.06450036200112663;5024
10110011101010110101;17648;1336;0.03331366700149374;2066
11011001111101110111;26894;1341;0.008969984002760611;842
01010101110010110101;18681;1023;0.1632357319977018;14385
00001000000000000000;2151;1;0.00016109999705804512;2
01110101100101010110;17230;698;0.014848828999674879;638
11111111111111111101;24281;2082;0.0005094580046716146;20
10000101111011011111;19002;1033;0.09096427199983737;10788
01101101111111111111;21981;2050;0.004284687995095737;382
11111111111011111111;22899;2269;0.0005440859968075529;35
11011111110111111111;28197;1747;0.0016908000034163706;127
10111110000111110111;24019;1529;0.15753462000429863;14739
00100000111001100100;12124;360;0.028493043006164953;2449
11111111010101111100;19744;894;0.0021783360061817802;71
11111011111110111011;26098;2354;0.0063414329997613095;649
11101111100101110111;22963;1516;0.005468080002174247;388
11111111111101111111;25698;2071;0.0006826610042480752;42
11000000110010000110;10177;344;0.011662363998766523;816
00101001111001101011;16946;1093;0.19321465200482635;18394
10000011011101111101;19900;1596;0.0698529880028218;5958
01010011110011111001;19917;1123;0.051753355997789185;3738
01010011101001011100;14463;608;0.05909629500092706;3769
00010001010011100110;15259;467;0.014683239998703357;1003
10111101011011110010;18752;1600;0.04909544600377558;4123
00000000100000000000;11;3;7.922900113044307e-05;2
11111111111000111110;24526;2039;0.0007067650003591552;56
01111111101111111011;23921;2052;0.0021164839999983087;110
11101011111011111011;29006;2113;0.006618316998356022;496
01110101010100011011;18695;1589;0.04957884999748785;3305
11111101101111111011;22054;1427;0.013527602000976913;1258
00011100001001000010;10151;254;0.0028947550017619506;151
11111111111101111111;25036;2255;0.0007268019980983809;50
01111111011111111110;27918;1625;0.002347265006392263;155
10101111111101110110;21635;2456;0.007881170000473503;594
00010011000100111000;12231;529;0.031821075004700106;2193
10011111010001011111;18516;1358;0.04685605900158407;4026
11000111100001010100;13496;644;0.08452210800169269;7685
11000110001011000011;15100;573;0.021666378997906577;1142
11111110101011011101;20725;1522;0.007020892000582535;525
11111111111110111111;23189;2509;0.0005089740006951615;26
10011101111111110010;23587;1133;0.01246923700091429;695
00000000000000000000;0;0;5.66160015296191e-05;1
10011001000101100110;12450;466;0.021674028001143597;1317
00000100000001100000;4851;96;0.00039484300214098766;22
00000001000000001100;6256;125;0.00030581500323023647;26
11011110111111111111;23883;2698;0.0010725749962148257;68
11111011111111011111;26504;2364;0.0007826569999451749;68
01111000000010111010;16897;1081;0.14139196400356013;11218
