conf;price;weight;time;complexity;optimal
11111100111101111101;14216;0;0.42817567200108897;462631;True
00101111101011111111;17577;0;0.6109088830053224;596394;True
00110101011111111111;17732;0;0.6600526509937481;566627;True
11101001111110111111;17955;0;0.5731456189969322;571092;True
10101110111111011110;19153;0;0.590517042997817;627754;True
11110110100110111111;18639;0;0.5522752809993108;614232;True
11000111110111111101;17517;0;0.6923350969955209;570166;True
11101111111110101100;19246;0;0.7359955279971473;635999;True
01101111001110111110;19337;0;0.7355693629942834;664925;True
00011011111111111110;19075;0;0.5636864739935845;626025;True
11110111110101110110;18260;0;0.5815223980025621;612851;True
11111111100101010111;17604;0;0.5540615579957375;593487;True
10011111111000111011;19951;0;0.5951584970025579;672540;True
11111010011110111101;20808;0;0.5826177519993507;687677;True
11111011111110101010;17069;0;0.48623897200013744;575850;True
10101111101110101111;16109;0;0.4636954890011111;543612;True
11111111111011011010;16105;0;0.43228651599929435;510924;True
11110011110101110111;18565;0;0.5343262660026085;619366;True
11101011111111110011;16955;0;0.5995750389993191;553766;True
01011111110111111101;17788;0;0.4685882159974426;561776;True
10111111011111011011;16942;0;0.49067010300495895;565571;True
10101011110111111111;16351;0;0.446529823995661;535560;True
11111001111110011110;17502;0;0.496875283002737;582457;True
11111110011011101101;17746;0;0.4783208619992365;583071;True
11011011111101011110;18397;0;0.5446385559989722;598128;True
11110101111001110111;20511;0;0.5648063389962772;673388;True
10111110111111001110;15783;0;0.45740994100196986;531662;True
01111111110100011110;19217;0;0.5736613600020064;665001;True
10111101111110101110;20082;0;0.5561768920015311;651685;True
11010111110101011111;18708;0;0.5062972300002002;604527;True
11110111111010111011;17120;0;0.44127149699488655;539829;True
11111111111010100111;15384;0;0.4106950580026023;508235;True
11111001110110111101;19894;0;0.5374672640027711;642853;True
11110111010011111101;18354;0;0.489468826999655;599095;True
11111101101101111110;16359;0;0.4368734549934743;533550;True
10010111110111101111;16032;0;0.5145863799989456;539883;True
10111011010101111111;19596;0;0.6541830540008959;648255;True
01100111110111111110;18499;0;0.6725377429975197;622687;True
11111101111011001111;15114;0;0.4048744199972134;475725;True
01110111110101111110;18247;0;0.5236489879971487;609497;True
11111101111100011110;18615;0;0.513271823998366;630448;True
11111101101101010111;19768;0;0.587685018996126;661789;True
01111011111110011110;15525;0;0.4244825630012201;506839;True
11111011101101100111;19200;0;0.5635348930009059;635275;True
11111010111111101001;17643;0;0.6972717259995989;585242;True
01111001111110111110;19624;0;0.5979854590041214;641978;True
01100111111101111111;17692;0;0.5896891709999181;566756;True
11111111010011011011;18581;0;0.616152376998798;628414;True
01101111101011111011;18111;0;0.7575423489979585;613131;True
11001010111111111011;20257;0;0.7448759370017797;657758;True
10111111111101101010;17120;0;0.5333493479993194;577295;True
01111101111111111010;17627;0;0.5041358419985045;556041;True
10101011101011111101;19893;0;0.5995443489955505;680584;True
11111100111010110111;15322;0;0.4815998239937471;516987;True
00110111111011111101;19300;0;0.5806196359990281;647801;True
11111100111001011111;19280;0;0.5716995170005248;630223;True
11111010110111110111;15743;0;0.4636649590029265;511748;True
10111111110101111001;20055;0;0.587871648996952;645222;True
10111111110111101001;18219;0;0.5415962910046801;599384;True
10111111100111101101;18544;0;0.5745230269967578;598443;True
11011111010100111111;16941;0;0.5243903090013191;577210;True
10110101111001111110;19086;0;0.6048287370067555;652417;True
11111111000111011110;17580;0;0.5379300849963329;573799;True
10111111000111111111;16315;0;0.48687624799640616;518370;True
11110010011111111011;19217;0;0.57794034100516;619374;True
01111110011110101111;17210;0;0.5215662400005385;567832;True
11110100110110111111;16847;0;0.5238575280018267;559550;True
11110111001111011101;17607;0;0.5117364690013346;599050;True
11101110111110110110;14952;0;0.41945755400229245;504509;True
10110101101111111101;19274;0;0.5432051580064581;643121;True
01010111111001111111;17500;0;0.4755427019990748;571436;True
01111101110111101011;16034;0;0.4304479900019942;518100;True
10110010111110111111;18663;0;0.5299087109960965;622986;True
01011111101101101111;20118;0;0.5987459820025833;670084;True
10111111011111001101;19147;0;0.5256085809960496;631126;True
01111110111101101111;14031;0;0.39385511099681025;461473;True
11110101101111110011;19763;0;0.5354372750007315;647406;True
11011111110011111101;16363;0;0.4468410710032913;529608;True
01111111011111110001;16378;0;0.4591445090045454;551724;True
10101011111101111011;18280;0;0.49241029600671027;594659;True
