conf;price;weight;time;complexity;optimal
0101;1519;0;0.009228397000697441;14863;True
0011;2621;0;0.014832579006906599;24644;True
1101;2169;0;0.012038134002068546;20256;True
1110;2709;0;0.01750334499956807;26610;True
0011;4026;0;0.023815642998670228;38935;True
0111;1078;0;0.015941736004606355;14530;True
1010;3214;0;0.021033892000559717;32357;True
1101;2493;0;0.013743456998781767;22206;True
1001;3301;0;0.019214997002563905;31508;True
1110;3041;0;0.015593415999319404;25576;True
1010;1961;0;0.011042409001674969;17716;True
0011;3018;0;0.0193322250052006;29437;True
1101;3968;0;0.02135990200622473;34543;True
1110;3363;0;0.01801861100102542;29562;True
1110;2361;0;0.013566308000008576;22146;True
1100;2838;0;0.017033047995937523;27513;True
1110;3705;0;0.02180773500003852;31566;True
0011;4795;0;0.03155314899777295;48198;True
0101;4313;0;0.025530692997563165;39729;True
1011;3527;0;0.019967262996942736;31978;True
1110;2294;0;0.013979830997413956;21745;True
1011;3095;0;0.01642598499893211;26440;True
0110;3536;0;0.02117214700410841;33258;True
1001;3781;0;0.02278869399742689;35384;True
1010;2276;0;0.014051206002477556;22483;True
0110;3813;0;0.022089850004704203;35681;True
0111;3154;0;0.016736555997340474;27028;True
0101;2928;0;0.01632000999961747;26636;True
1110;2041;0;0.012105045003409032;18074;True
0110;3875;0;0.023106791995815;36483;True
1001;3360;0;0.01949367499764776;29433;True
0101;2514;0;0.014844746998278424;23654;True
1101;3348;0;0.01969174199621193;30837;True
1010;3748;0;0.02579966800112743;40151;True
1010;4108;0;0.02729190600075526;39089;True
0101;4043;0;0.02921711800445337;41373;True
0110;2900;0;0.01758746700215852;26760;True
1101;3034;0;0.016862809003214352;27107;True
1001;4187;0;0.023320045998843852;37462;True
1011;2669;0;0.014031202001206111;22318;True
1110;2888;0;0.01670800799911376;26131;True
0101;4286;0;0.02603613400424365;40260;True
1101;1541;0;0.009847297995293047;15640;True
0101;3820;0;0.024600489996373653;38188;True
0111;3674;0;0.02030803499656031;31638;True
1001;3094;0;0.017797512002289295;27233;True
1101;2648;0;0.015277006998076104;23353;True
1010;3268;0;0.02101167300133966;32291;True
1001;4569;0;0.026922876000753604;41688;True
1100;3381;0;0.022719706998032052;36126;True
1001;3281;0;0.019043387997953687;29476;True
0111;2323;0;0.01548502799414564;21997;True
0110;4646;0;0.02650785299920244;43140;True
1001;3989;0;0.02199556300183758;35026;True
1010;2527;0;0.0156917499989504;25304;True
