conf;price;weight;time;complexity;valid
00000000000000000000;13792;0;7.851998816477135e-06;17;False
00000000000000000000;16560;0;7.872000423958525e-06;16;False
00000000000000000000;18222;0;7.990001904545352e-06;16;False
00000000000000000000;15972;0;7.958002242958173e-06;16;False
00000000000000000000;16641;0;8.208000508602709e-06;16;False
00000000000000000000;17533;0;7.613001798745245e-06;16;False
00000000000000000000;12938;0;7.70599945099093e-06;16;False
00000000000000000000;15708;0;7.917999027995393e-06;16;False
00000000000000000000;15597;0;7.718997949268669e-06;17;False
00000000000000000000;16051;0;7.712998922215775e-06;16;False
00000000000000000000;21216;0;8.26099858386442e-06;16;False
00000000000000000000;16948;0;8.13799852039665e-06;17;False
00000000000000000000;17657;0;7.565002306364477e-06;15;False
00000000000000000000;16613;0;7.867998647270724e-06;17;False
00000000000000000000;17414;0;8.029001037357375e-06;17;False
00000000000000000000;17271;0;7.415997970383614e-06;16;False
00000000000000000000;16325;0;7.2920011007227e-06;16;False
00000000000000000000;15533;0;8.048999006859958e-06;16;False
00000000000000000000;17498;0;7.8269986261148e-06;16;False
00000000000000000000;18917;0;7.84499934525229e-06;17;True
00000000000000000000;18355;0;7.595997885800898e-06;16;False
00000000000000000000;17824;0;7.532999006798491e-06;16;False
00000000000000000000;15696;0;8.322000212501734e-06;16;False
00000000000000000000;15573;0;8.228998922277242e-06;17;False
00000000000000000000;16663;0;7.75900116423145e-06;16;False
00000000000000000000;17418;0;7.72299972595647e-06;16;False
00000000000000000000;16843;0;7.757000275887549e-06;17;True
00000000000000000000;19708;0;8.726001397008076e-06;16;True
00000000000000000000;19682;0;7.27199949324131e-06;15;False
00000000000000000000;17622;0;7.84599978942424e-06;16;False
00000000000000000000;18152;0;7.632999768247828e-06;16;False
00000000000000000000;16095;0;7.757997082080692e-06;16;False
00000000000000000000;15994;0;7.677997928112745e-06;17;False
00000000000000000000;14324;0;7.60500188334845e-06;15;False
00000000000000000000;16275;0;7.491998985642567e-06;16;False
00000000000000000000;16020;0;7.493999873986468e-06;16;False
00000000000000000000;16032;0;7.353999535553157e-06;16;False
00000000000000000000;15806;0;7.627997547388077e-06;16;False
00000000000000000000;17734;0;7.88000033935532e-06;16;False
00000000000000000000;20773;0;7.796999852871522e-06;16;False
00000000000000000000;13438;0;7.74100044509396e-06;17;False
00000000000000000000;14183;0;8.825998520478606e-06;17;False
00000000000000000000;15258;0;7.676000677747652e-06;16;False
00000000000000000000;17996;0;7.049002306303009e-06;15;False
00000000000000000000;15213;0;7.714999810559675e-06;17;False
00000000000000000000;18389;0;7.661001291126013e-06;15;False
00000000000000000000;16166;0;8.033999620238319e-06;16;False
00000000000000000000;21949;0;7.870999979786575e-06;16;False
00000000000000000000;19738;0;7.599999662488699e-06;16;False
00000000000000000000;18564;0;7.70499900681898e-06;16;False
00000000000000000000;19742;0;7.906000973889604e-06;16;False
00000000000000000000;17103;0;7.987000572029501e-06;16;False
00000000000000000000;14213;0;7.698003173572943e-06;16;False
00000000000000000000;14866;0;7.72400017012842e-06;16;False
00000000000000000000;15072;0;7.410002581309527e-06;16;False
00000000000000000000;14463;0;7.769001967972144e-06;17;False
00000000000000000000;19680;0;1.139100277214311e-05;15;False
00000000000000000000;19204;0;7.849001121940091e-06;16;False
00000000000000000000;19092;0;7.702001312281936e-06;16;False
00000000000000000000;18685;0;8.825001714285463e-06;16;False
00000000000000000000;18504;0;7.642000127816573e-06;16;False
00000000000000000000;18656;0;7.660997653147206e-06;17;False
00000000000000000000;17327;0;7.6709984568879e-06;16;False
00000000000000000000;16851;0;7.9849996836856e-06;16;False
00000000000000000000;16061;0;8.03500006441027e-06;17;False
00000000000000000000;17314;0;7.609000022057444e-06;16;False
00000000000000000000;17400;0;7.611000910401344e-06;16;False
00000000000000000000;19791;0;7.919999916339293e-06;16;False
00000000000000000000;17029;0;7.967999408720061e-06;16;False
00000000000000000000;16060;0;7.700000423938036e-06;16;False
00000000000000000000;16714;0;7.614002242917195e-06;16;False
00000000000000000000;20957;0;7.648999599041417e-06;16;False
00000000000000000000;16458;0;7.835002179490402e-06;16;False
00000000000000000000;15702;0;8.235998393502086e-06;16;False
00000000000000000000;17036;0;7.642000127816573e-06;17;False
00000000000000000000;19010;0;7.927999831736088e-06;16;True
00000000000000000000;15394;0;7.72299972595647e-06;17;False
00000000000000000000;18679;0;8.069000614341348e-06;17;True
00000000000000000000;15412;0;7.699996785959229e-06;17;False
00000000000000000000;14665;0;7.68899917602539e-06;16;False
00000000000000000000;16770;0;8.270002581411973e-06;17;False
00000000000000000000;14605;0;7.623999408679083e-06;16;False
00000000000000000000;17012;0;7.989998266566545e-06;17;False
00000000000000000000;17759;0;7.752001693006605e-06;16;False
00000000000000000000;17722;0;7.524999091401696e-06;16;False
00000000000000000000;16982;0;7.698999979766086e-06;16;False
00000000000000000000;16366;0;8.262999472208321e-06;17;False
00000000000000000000;15623;0;7.493003067793325e-06;17;False
00000000000000000000;13574;0;7.773000106681138e-06;17;False
00000000000000000000;17923;0;7.72299972595647e-06;16;False
00000000000000000000;17330;0;7.932998414617032e-06;16;False
00000000000000000000;14361;0;7.767997885821387e-06;16;False
00000000000000000000;15497;0;7.589002052554861e-06;16;False
00000000000000000000;18127;0;7.582999387523159e-06;16;False
00000000000000000000;17643;0;7.570000889245421e-06;16;False
00000000000000000000;19362;0;7.557999197160825e-06;16;False
00000000000000000000;15364;0;7.763999747112393e-06;17;False
00000000000000000000;16373;0;7.3739975050557405e-06;16;False
00000000000000000000;16687;0;8.428000001003966e-06;16;False
00000000000000000000;14995;0;7.728001946816221e-06;17;False
00000000000000000000;14580;0;7.379003363894299e-06;16;False
00000000000000000000;18746;0;7.312999514397234e-06;16;False
00000000000000000000;16435;0;7.550999725935981e-06;16;False
00000000000000000000;17888;0;7.84599978942424e-06;17;False
00000000000000000000;18180;0;7.709000783506781e-06;16;False
00000000000000000000;20152;0;7.402999472105876e-06;16;False
00000000000000000000;15135;0;7.630002073710784e-06;16;False
00000000000000000000;12944;0;7.423001079587266e-06;16;False
00000000000000000000;19414;0;7.54899883759208e-06;16;False
00000000000000000000;15648;0;7.601000106660649e-06;16;False
00000000000000000000;16325;0;7.684000593144447e-06;17;False
00000000000000000000;17950;0;7.852999260649085e-06;16;False
00000000000000000000;16184;0;8.212999091483653e-06;17;False
00000000000000000000;18751;0;7.570997695438564e-06;16;False
00000000000000000000;17273;0;7.695998647250235e-06;16;False
00000000000000000000;17581;0;7.927999831736088e-06;17;True
00000000000000000000;16793;0;7.493999873986468e-06;16;False
00000000000000000000;18591;0;7.794002158334479e-06;16;False
00000000000000000000;18339;0;7.681999704800546e-06;15;False
00000000000000000000;17675;0;7.70599945099093e-06;16;False
00000000000000000000;15386;0;7.745999027974904e-06;16;False
00000000000000000000;21891;0;7.950002327561378e-06;16;False
00000000000000000000;18133;0;9.297000360675156e-06;17;False
00000000000000000000;13538;0;8.259001333499327e-06;18;False
00000000000000000000;16276;0;7.5310017564333975e-06;17;False
00000000000000000000;18471;0;7.884998922236264e-06;16;False
00000000000000000000;19006;0;7.648002792848274e-06;16;False
00000000000000000000;13931;0;7.801998435752466e-06;16;False
00000000000000000000;18534;0;7.643997378181666e-06;16;False
00000000000000000000;17472;0;7.648002792848274e-06;15;False
00000000000000000000;13694;0;7.706003088969737e-06;16;False
00000000000000000000;17463;0;7.850998372305185e-06;16;False
00000000000000000000;15902;0;8.211998647311702e-06;17;False
00000000000000000000;16115;0;8.195998816518113e-06;17;False
00000000000000000000;18999;0;7.732000085525215e-06;16;False
00000000000000000000;16455;0;7.784001354593784e-06;17;False
00000000000000000000;16380;0;7.44700082577765e-06;16;False
00000000000000000000;16744;0;7.831000402802601e-06;16;False
00000000000000000000;18088;0;7.424998329952359e-06;16;False
00000000000000000000;15519;0;7.819002348696813e-06;16;False
00000000000000000000;17427;0;7.58600072003901e-06;15;False
00000000000000000000;13520;0;7.752001693006605e-06;17;False
00000000000000000000;16993;0;7.712998922215775e-06;17;True
00000000000000000000;18158;0;7.894999725976959e-06;16;False
00000000000000000000;17137;0;7.186001312220469e-06;16;False
00000000000000000000;17117;0;7.932998414617032e-06;17;False
00000000000000000000;19186;0;7.5070020102430135e-06;15;False
00000000000000000000;15617;0;7.298000127775595e-06;16;False
00000000000000000000;14771;0;7.190999895101413e-06;16;False
00000000000000000000;17567;0;7.908998668426648e-06;16;False
00000000000000000000;14041;0;7.403999916277826e-06;16;False
00000000000000000000;19011;0;7.771002856316045e-06;16;False
00000000000000000000;14621;0;7.68999962019734e-06;17;True
00000000000000000000;15067;0;8.13999940874055e-06;17;False
00000000000000000000;17481;0;7.849001121940091e-06;16;False
00000000000000000000;16254;0;7.651000487385318e-06;17;False
00000000000000000000;19136;0;7.318998541450128e-06;16;False
00000000000000000000;17284;0;7.885999366408214e-06;15;False
00000000000000000000;16817;0;7.472001016139984e-06;16;False
00000000000000000000;14928;0;7.528000423917547e-06;16;False
00000000000000000000;17225;0;7.6260002970229834e-06;17;False
00000000000000000000;18319;0;7.667000318178907e-06;17;False
00000000000000000000;17189;0;7.312999514397234e-06;16;False
00000000000000000000;14750;0;7.74000000092201e-06;17;False
00000000000000000000;17449;0;7.213002390926704e-06;16;False
00000000000000000000;14636;0;7.372000254690647e-06;16;False
00000000000000000000;15578;0;7.5360003393143415e-06;17;False
00000000000000000000;14325;0;8.31199940876104e-06;17;False
00000000000000000000;14664;0;7.983002433320507e-06;17;False
00000000000000000000;17310;0;7.663002179469913e-06;16;False
00000000000000000000;16169;0;7.774000550853088e-06;16;False
00000000000000000000;15271;0;7.804999768268317e-06;17;False
00000000000000000000;18772;0;1.1221000022487715e-05;16;False
00000000000000000000;17122;0;7.54799839342013e-06;17;True
00000000000000000000;17826;0;7.40999894333072e-06;16;False
00000000000000000000;18947;0;7.357000868069008e-06;16;False
00000000000000000000;14773;0;7.255999662447721e-06;16;False
00000000000000000000;14397;0;7.354003173531964e-06;16;False
00000000000000000000;14984;0;7.814996934030205e-06;17;False
00000000000000000000;19114;0;7.500999345211312e-06;16;False
00000000000000000000;15423;0;8.15599923953414e-06;16;False
00000000000000000000;14287;0;7.417002052534372e-06;16;False
00000000000000000000;16162;0;7.4689996836241335e-06;17;True
00000000000000000000;17238;0;7.370999810518697e-06;15;False
00000000000000000000;14474;0;7.711001671850681e-06;17;False
00000000000000000000;18514;0;9.031999070430174e-06;17;True
00000000000000000000;15899;0;8.263999916380271e-06;17;False
00000000000000000000;12954;0;7.946000550873578e-06;17;False
00000000000000000000;15609;0;7.457998435711488e-06;16;False
00000000000000000000;17929;0;7.5020034273620695e-06;16;False
00000000000000000000;19250;0;7.498001650674269e-06;16;False
00000000000000000000;17123;0;7.70800033933483e-06;16;False
00000000000000000000;16039;0;7.439000910380855e-06;16;False
00000000000000000000;17200;0;7.5450006988830864e-06;16;False
00000000000000000000;18985;0;7.2789989644661546e-06;16;False
00000000000000000000;20522;0;7.3979972512461245e-06;16;False
00000000000000000000;18299;0;7.111000741133466e-06;16;False
00000000000000000000;15840;0;7.291997462743893e-06;16;False
00000000000000000000;15426;0;7.375001587206498e-06;16;False
00000000000000000000;16024;0;7.336999260587618e-06;16;False
00000000000000000000;15426;0;7.5309981184545904e-06;17;False
00000000000000000000;13743;0;7.590999302919954e-06;17;False
00000000000000000000;17083;0;7.409002137137577e-06;16;False
00000000000000000000;18190;0;7.713999366387725e-06;16;False
00000000000000000000;13935;0;7.5259995355736464e-06;16;False
00000000000000000000;19885;0;2.2923999495105818e-05;16;False
00000000000000000000;17415;0;7.609000022057444e-06;16;False
00000000000000000000;18525;0;7.677001121919602e-06;17;False
00000000000000000000;14621;0;2.2435000573750585e-05;16;False
00000000000000000000;18606;0;7.972001185407862e-06;17;False
00000000000000000000;20083;0;2.25670009967871e-05;16;False
00000000000000000000;17415;0;6.935999408597127e-06;16;False
00000000000000000000;17586;0;6.775000656489283e-06;15;False
00000000000000000000;14588;0;6.965998181840405e-06;16;False
00000000000000000000;16008;0;7.357000868069008e-06;17;False
00000000000000000000;16563;0;7.38999733584933e-06;17;False
00000000000000000000;16376;0;7.044996891636401e-06;16;False
00000000000000000000;19145;0;7.347000064328313e-06;17;True
00000000000000000000;18855;0;7.1020003815647215e-06;16;False
00000000000000000000;15242;0;7.5309981184545904e-06;17;False
00000000000000000000;12936;0;7.671998901059851e-06;17;False
00000000000000000000;14906;0;7.43000055081211e-06;16;False
00000000000000000000;18908;0;7.186998118413612e-06;16;False
00000000000000000000;15734;0;7.97999746282585e-06;16;False
00000000000000000000;18010;0;7.353999535553157e-06;16;False
00000000000000000000;16016;0;7.180002285167575e-06;16;False
00000000000000000000;16390;0;8.908999006962404e-06;16;False
00000000000000000000;14699;0;7.3549999797251076e-06;17;False
00000000000000000000;16139;0;7.144000846892595e-06;17;False
00000000000000000000;15654;0;7.254002412082627e-06;17;False
00000000000000000000;15403;0;7.5690004450734705e-06;17;True
00000000000000000000;16644;0;7.681999704800546e-06;17;False
00000000000000000000;19252;0;7.224000000860542e-06;16;False
00000000000000000000;15714;0;8.112001523841172e-06;17;False
00000000000000000000;16192;0;7.423001079587266e-06;16;False
00000000000000000000;14871;0;7.470000127796084e-06;16;False
00000000000000000000;15367;0;7.495000318158418e-06;16;False
00000000000000000000;15880;0;7.68999962019734e-06;17;False
00000000000000000000;17660;0;7.299000571947545e-06;16;False
00000000000000000000;15007;0;7.524999091401696e-06;17;False
00000000000000000000;17204;0;9.95100344880484e-06;16;False
00000000000000000000;13735;0;7.481001375708729e-06;17;False
00000000000000000000;17608;0;7.162001566030085e-06;16;False
00000000000000000000;16032;0;2.503999712644145e-05;16;False
00000000000000000000;15660;0;7.482001819880679e-06;16;False
00000000000000000000;17895;0;7.473001460311934e-06;16;False
00000000000000000000;16294;0;7.456001185346395e-06;16;False
00000000000000000000;15847;0;7.500999345211312e-06;16;False
00000000000000000000;15722;0;4.288600030122325e-05;17;False
00000000000000000000;15806;0;2.3363998479908332e-05;17;True
00000000000000000000;17671;0;2.2389001969713718e-05;16;False
00000000000000000000;17272;0;7.245998858707026e-06;16;False
00000000000000000000;14785;0;7.524999091401696e-06;17;False
00000000000000000000;15930;0;7.421000191243365e-06;17;False
00000000000000000000;18054;0;7.2260008892044425e-06;16;False
00000000000000000000;19633;0;7.4599993240553886e-06;16;False
00000000000000000000;17924;0;7.335002010222524e-06;15;False
00000000000000000000;15646;0;7.784001354593784e-06;16;False
00000000000000000000;13794;0;7.394999556709081e-06;17;False
00000000000000000000;14930;0;7.630998879903927e-06;17;False
00000000000000000000;19204;0;7.339000148931518e-06;16;False
00000000000000000000;15353;0;7.5309981184545904e-06;16;False
00000000000000000000;15757;0;7.990998710738495e-06;17;False
00000000000000000000;19007;0;8.188999345293269e-06;17;True
00000000000000000000;18614;0;2.277100065839477e-05;16;False
00000000000000000000;17069;0;7.728001946816221e-06;17;False
00000000000000000000;18775;0;7.472001016139984e-06;16;True
00000000000000000000;18579;0;7.144000846892595e-06;16;True
00000000000000000000;18124;0;7.0739988586865366e-06;16;False
00000000000000000000;14996;0;7.501999789383262e-06;16;False
00000000000000000000;16634;0;7.286998879862949e-06;16;False
00000000000000000000;16497;0;7.324000762309879e-06;16;False
00000000000000000000;16996;0;7.393002306343988e-06;17;True
00000000000000000000;21878;0;6.8260014813859016e-06;15;False
00000000000000000000;16795;0;7.054000889183953e-06;16;False
00000000000000000000;16856;0;7.433998689521104e-06;16;False
00000000000000000000;16368;0;7.156002538977191e-06;16;False
00000000000000000000;17317;0;7.270002242876217e-06;16;False
00000000000000000000;18224;0;7.541999366367236e-06;17;False
00000000000000000000;16335;0;7.369999366346747e-06;16;False
00000000000000000000;16885;0;7.222999556688592e-06;16;False
00000000000000000000;18824;0;7.296999683603644e-06;16;False
00000000000000000000;18547;0;7.15300120646134e-06;16;False
00000000000000000000;18107;0;7.90200283518061e-06;17;False
00000000000000000000;16585;0;7.2639995778445154e-06;17;False
00000000000000000000;15481;0;7.506998372264206e-06;17;False
00000000000000000000;17084;0;7.618997187819332e-06;16;False
00000000000000000000;15822;0;7.562997780041769e-06;16;False
00000000000000000000;15129;0;7.479997293557972e-06;16;False
00000000000000000000;15672;0;1.0773001122288406e-05;16;False
00000000000000000000;16896;0;7.301998266484588e-06;16;False
00000000000000000000;16150;0;6.931000825716183e-06;16;False
00000000000000000000;18989;0;7.42799966246821e-06;16;False
00000000000000000000;14323;0;7.252001523738727e-06;17;False
00000000000000000000;16843;0;7.198999810498208e-06;17;False
00000000000000000000;19334;0;7.6169999374542385e-06;16;False
00000000000000000000;16429;0;7.474998710677028e-06;15;False
00000000000000000000;16072;0;7.563001418020576e-06;16;False
00000000000000000000;11843;0;7.319998985622078e-06;17;False
00000000000000000000;17806;0;7.650000043213367e-06;16;False
00000000000000000000;13943;0;7.921000360511243e-06;17;False
00000000000000000000;17570;0;7.678001566091552e-06;16;False
00000000000000000000;17889;0;7.793001714162529e-06;16;False
00000000000000000000;14022;0;7.849001121940091e-06;16;False
00000000000000000000;18220;0;7.563998224213719e-06;15;False
00000000000000000000;15619;0;8.012000762391835e-06;16;False
00000000000000000000;15338;0;7.709000783506781e-06;16;False
00000000000000000000;16603;0;7.613998604938388e-06;17;False
00000000000000000000;19098;0;7.249000191222876e-06;15;False
00000000000000000000;17065;0;7.5830030255019665e-06;16;False
00000000000000000000;15067;0;7.4480012699496e-06;17;False
00000000000000000000;19190;0;9.31699833017774e-06;16;False
00000000000000000000;14584;0;8.461000106763095e-06;16;False
00000000000000000000;19993;0;7.2119983087759465e-06;16;False
00000000000000000000;19270;0;7.42900010664016e-06;16;False
00000000000000000000;20466;0;7.044000085443258e-06;16;False
00000000000000000000;16645;0;6.843001756351441e-06;15;False
00000000000000000000;16236;0;7.265000022016466e-06;16;False
00000000000000000000;15389;0;7.316000846913084e-06;16;False
00000000000000000000;16017;0;7.614999049110338e-06;16;False
00000000000000000000;15226;0;7.837999874027446e-06;17;False
00000000000000000000;16618;0;7.3310002335347235e-06;16;False
00000000000000000000;15707;0;7.867001841077581e-06;16;False
00000000000000000000;13355;0;7.935999747132882e-06;17;False
00000000000000000000;16154;0;7.4979980126954615e-06;17;False
00000000000000000000;16211;0;7.554001058451831e-06;16;False
00000000000000000000;17584;0;7.339000148931518e-06;16;False
00000000000000000000;16417;0;8.03500006441027e-06;16;False
00000000000000000000;18149;0;7.074002496665344e-06;16;False
00000000000000000000;17399;0;7.375001587206498e-06;16;False
00000000000000000000;17611;0;7.204998837551102e-06;16;False
00000000000000000000;18300;0;7.141003152355552e-06;16;False
00000000000000000000;17376;0;7.251001079566777e-06;16;False
00000000000000000000;13817;0;7.5169991760049015e-06;17;False
00000000000000000000;18934;0;7.160000677686185e-06;16;False
00000000000000000000;17723;0;7.077000191202387e-06;16;False
00000000000000000000;16119;0;6.857997504994273e-06;15;False
00000000000000000000;16021;0;7.325001206481829e-06;16;False
00000000000000000000;18393;0;7.227001333376393e-06;16;False
00000000000000000000;16541;0;7.020000339252874e-06;16;False
00000000000000000000;16642;0;7.197999366326258e-06;16;False
00000000000000000000;15111;0;7.787002687109634e-06;17;False
00000000000000000000;17777;0;8.539002010365948e-06;16;False
00000000000000000000;16561;0;7.6060023275204e-06;16;False
00000000000000000000;17606;0;7.1739996201358736e-06;16;False
00000000000000000000;16751;0;7.4310009949840605e-06;17;False
00000000000000000000;18352;0;7.795999408699572e-06;16;False
00000000000000000000;15006;0;7.303999154828489e-06;16;False
00000000000000000000;18162;0;7.080998329911381e-06;16;False
00000000000000000000;17069;0;7.365997589658946e-06;16;False
00000000000000000000;16940;0;7.574999472126365e-06;17;False
00000000000000000000;16026;0;6.989997928030789e-06;16;False
00000000000000000000;15008;0;7.127997378120199e-06;16;False
00000000000000000000;15729;0;7.734000973869115e-06;17;True
00000000000000000000;17097;0;8.056998922256753e-06;17;False
00000000000000000000;15081;0;7.85899828770198e-06;17;False
00000000000000000000;17020;0;7.192000339273363e-06;16;False
00000000000000000000;16527;0;7.849997928133234e-06;16;False
00000000000000000000;18329;0;7.1930007834453136e-06;15;False
00000000000000000000;15251;0;7.80699701863341e-06;17;False
00000000000000000000;18756;0;7.1930007834453136e-06;16;False
00000000000000000000;18714;0;7.926002581370994e-06;16;False
00000000000000000000;19827;0;7.27099904906936e-06;15;False
00000000000000000000;16838;0;7.788999937474728e-06;16;False
00000000000000000000;19559;0;6.991998816374689e-06;16;False
00000000000000000000;13452;0;7.493999873986468e-06;17;False
00000000000000000000;16911;0;7.119000656530261e-06;16;False
00000000000000000000;16652;0;7.316000846913084e-06;16;False
00000000000000000000;15458;0;7.352002285188064e-06;16;False
00000000000000000000;17098;0;8.093000360531732e-06;16;False
00000000000000000000;18609;0;7.144997653085738e-06;17;False
00000000000000000000;16596;0;7.130001904442906e-06;16;False
00000000000000000000;17574;0;7.123999239411205e-06;16;False
00000000000000000000;18512;0;2.539600245654583e-05;16;False
00000000000000000000;17937;0;9.057002898771316e-06;16;False
00000000000000000000;17777;0;7.943999662529677e-06;16;False
