conf;price;time
100100000100000;4823;0.27244828798575327
010000000000000;1898;0.1650384819949977
000000001000000;7010;0.2916397470107768
100000010001000;5814;0.23697548400377855
000000001000000;2128;0.16705075398203917
000000000001000;2666;0.341336597019108
010000000000000;3598;0.23487676700460725
000000000100000;3567;0.26052447099937126
000000000000010;1852;0.1945537629944738
001001000110001;9085;0.31691073800902814
000000001000000;3372;0.17370950302574784
000000010000000;6445;0.273287319985684
000000000000001;6520;0.2957398329745047
000000000100000;3158;0.1930971590045374
000010000000000;2881;0.22682744800113142
000000000100000;2462;0.1800727670197375
100000000000000;4575;0.2698060570110101
001101001001010;6480;0.19252505199983716
000000000010000;2504;0.2615261219907552
000001001000100;6229;0.27314936398761347
000100001001010;5147;0.23561852099373937
001010101000000;5741;0.23105638602282852
100000000000000;7198;0.24325567597406916
000000100000000;8490;0.2601190969871823
000001010010001;5675;0.21935332100838423
000100000000000;11557;0.33824135301983915
000000000000100;2703;0.18061031901743263
000000000000100;5460;0.21679142597713508
010000000000000;3923;0.2506865809846204
000000000000010;2982;0.20173160699778236
000000100000000;2200;0.1641685890208464
010000000000000;4139;0.2593993640039116
000000000000001;2521;0.1778922590019647
000000000000010;4579;0.17177978801191784
010000000000000;6668;0.26269105801475234
000010000000000;2736;0.17449961102101952
000000000000001;5700;0.17279861099086702
111001110000000;7450;0.18660198300494812
000000000000010;4150;0.227253474004101
000000000010000;4434;0.26941906500724144
000000000010000;8021;0.3364469910156913
000000000000100;9612;0.32207366699003614
000000000010000;2320;0.18375758500769734
100000000000000;21144;0.3925788670021575
000000000000010;4980;0.22164643599535339
000000000100000;5396;0.20152880900423042
000000100000000;2984;0.1756664070126135
000100000000000;2886;0.1765999849885702
000000010000000;2787;0.22248383300029673
010001001000011;7802;0.22063768201041967
000000000000001;1300;0.17404313702718355
000000000010000;3574;0.2002704289916437
000000010000000;3347;0.20663403300568461
000000000000100;4062;0.199640676000854
000000000100000;3393;0.25871337699936703
000000010000000;3934;0.1617253550211899
000010000000000;4891;0.16580370999872684
010000000000000;4737;0.2147093529929407
010000000000000;4402;0.24183771698153578
010000000000000;5588;0.2337299479986541
101001100000110;8350;0.24444826401304454
111011100010010;11384;0.29192081597284414
000000000000001;4851;0.21064706897595897
000000001000000;5920;0.2311974799958989
100001010000000;4791;0.24641293901368044
000000000000001;4136;0.2288814859930426
100000000000000;7150;0.2554101330169942
000000100000000;9424;0.33801770000718534
000001000000000;5587;0.2673111610056367
101000000001101;7181;0.24112531301216222
000001001010010;6686;0.2660439189930912
000001000000000;3477;0.22110400500241667
000000000000100;5329;0.22729700000490993
000000010000000;4151;0.21108759599155746
000000110010001;5023;0.18894012298551388
000001000000000;4578;0.2186886150157079
000000100000000;6819;0.24602506900555454
100000000000000;1759;0.1793083529919386
000000000001000;4899;0.25248701800592244
100100000001100;3418;0.15070560199092142
000001000000000;2880;0.19480827200459316
010000000000000;3697;0.1993665510090068
001000000000000;3528;0.2481133309775032
000010000000000;10420;0.33258797199232504
000001000000000;5656;0.3066824259876739
000001000000000;5500;0.24796011100988835
100001100000010;4859;0.2501671720237937
000000010000000;4716;0.21900613699108362
100010100000001;6929;0.2805274760175962
000000000001000;6796;0.237719108001329
110000110111000;10807;0.2952773840224836
000000000001000;2899;0.18266526801744476
100010100000011;8092;0.21797433699248359
000000000000010;2190;0.16164345701690763
010000000000000;5134;0.2653290339803789
000010000000000;4424;0.1736685110081453
100111010001110;13999;0.3538317409984302
001000000000000;4174;0.24764790802146308
000000001000000;7933;0.2760292310267687
001100000000011;5898;0.3055517970060464
000000000000100;1243;0.16840054001659155
000000000000100;1764;0.1872213210153859
000000000000001;3170;0.19186472601722926
000000100000000;6051;0.2898013319936581
100000000000000;5670;0.1901955470093526
000100000000000;2002;0.20266860799165443
101010000100000;5445;0.26814451697282493
000000001000000;318;0.177480562007986
000100000000000;5109;0.30170991001068614
001000000000000;9443;0.31445128002087586
000000010000000;5065;0.2116552930092439
000000100000000;3302;0.11038590199314058
000100110000110;7526;0.2227603060018737
101010010001100;9114;0.2906859830254689
000000010000000;10757;0.3038190939987544
000000000001000;3980;0.22109164801076986
000000101100001;6740;0.22993630199925974
000000000010000;2587;0.22408224499667995
000100000000000;2498;0.17651469600968994
000000000000001;4151;0.18445547699229792
000010000000000;2994;0.22397237198310904
000000100000000;2368;0.22439297899836674
000001000000000;2778;0.24138160300208256
000000000000001;2211;0.15143423900008202
000000000000100;6117;0.20378100802190602
000000000000001;6007;0.28989264101255685
000001000000000;4083;0.2668871740170289
010000000000000;2354;0.25506000299355946
000000000000100;2769;0.19602529899566434
001000000000000;39088;0.6435684419993777
000000000000010;6196;0.23681108400342055
001000000000000;6107;0.34711733800941147
011111001001100;11406;0.28127772198058665
010000000000000;10665;0.298596284002997
000000000100000;4287;0.22061539499554783
000100000000000;4250;0.1926220960158389
010000000000000;2526;0.28334441597689874
000000010000000;6593;0.32357711700024083
110000000010010;6825;0.2748486879863776
100000000000000;4106;0.21491585002513602
000000000000001;4790;0.24121915601426736
000000100000000;2453;0.15276949299732223
100000000000000;7534;0.2360869480180554
000011000110100;6648;0.22879418500815518
000000001000000;5008;0.264739035977982
000000000001000;6764;0.3352736030064989
000000000000010;5990;0.2528134619933553
000000000010000;4862;0.20740146399475634
000001000000000;5055;0.2514457810029853
000000000010000;4267;0.20677324800635688
010000000000000;4351;0.17424793599639088
001000000000000;7448;0.26426761600305326
101100110100100;8602;0.21377013600431383
100000000000000;4456;0.22632697597146034
