conf;price;time
0101;1519;0.0003227319994039135
0011;2621;0.0005921989995840704
1101;2169;0.00046309699973789975
1110;2709;0.0006403480001608841
0011;4026;0.001110801000322681
0111;1078;0.0002856190003512893
1010;3214;0.000836396999147837
1101;2493;0.0004954539999744156
1001;3301;0.0007887109986768337
1110;3041;0.0006363409993355162
1010;1961;0.0003843510003207484
0011;3018;0.0007450130015058676
1101;3968;0.0010331749999750173
1110;3363;0.0007487090006179642
1110;2361;0.000524914999914472
1100;2838;0.0006714669998473255
1110;3705;0.000826579998829402
0011;4795;0.001217813000039314
0101;4313;0.000980185001026257
1011;3527;0.0007769229996483773
1110;2294;0.0004897310009255307
1011;3095;0.0006496109999716282
0110;3536;0.0008421550010098144
1001;3781;0.0008954149998317007
1010;2276;0.0004833000002690824
0110;3813;0.0009659600000304636
0111;3154;0.0006526939996547299
0101;2928;0.0006322240005829372
1110;2041;0.0003813780003838474
0110;3875;0.0008641690001240931
1001;3360;0.0007458559994120151
0101;2514;0.000583369999731076
1101;3348;0.0007437240001308965
1010;3748;0.001014351999401697
1010;4108;0.0009966559991880786
0101;4043;0.0011162250011693686
0110;2900;0.000632002000202192
1101;3034;0.0006521819996123668
1001;4187;0.000954563000050257
1011;2669;0.0004876950006291736
1110;2888;0.000605752999035758
0101;4286;0.0010590549991320586
1101;1541;0.00030840399995213374
0101;3820;0.0009396309997100616
0111;3674;0.0008060719992499799
1001;3094;0.0006653960008407012
1101;2648;0.0005441749999590684
1010;3268;0.0007363889999396633
1001;4569;0.0010793189994728891
1100;3381;0.0008388829992327373
1001;3281;0.0007580250003229594
0111;2323;0.0005163219993846724
0110;4646;0.001132592000431032
1001;3989;0.000931931001105113
1010;2527;0.0005559189994528424
0011;3901;0.0008675640001456486
0111;4095;0.0009274790008930722
1010;3836;0.0010780949996842537
0101;3794;0.0008923210007196758
0101;1695;0.0003353629999764962
0011;3113;0.0006592730005650083
0011;2787;0.0006115189989941427
0110;4055;0.0009443529997952282
1110;2476;0.0004941260012856219
1011;2942;0.000617513000179315
0101;3812;0.0008439480006927624
0111;1720;0.0005323629993654322
1011;2540;0.00048057800086098723
1101;2613;0.000510177000251133
0110;3163;0.0007018230007815873
1110;2991;0.0006077739999454934
1010;3453;0.0007705349999014288
1011;3617;0.0007370160001300974
1101;3965;0.0008489619995089015
1010;3928;0.000897802001418313
0011;1989;0.0004087810011697002
0101;4716;0.001096902999051963
0111;1981;0.000359108998964075
1110;2219;0.00042581399975460954
0111;3552;0.0007741520003037294
1010;3292;0.0008476689999952214
1110;1832;0.00034304899963899516
1011;2262;0.0004397630000312347
1101;3028;0.0006932149990461767
1011;4056;0.0008659030008857371
1011;2950;0.000557076000404777
