conf;price;weight;time;complexity
01101111111101011111;16843;1435;1.012673466000706;911483
11111110110110110101;19708;1778;0.7526319449971197;868583
01110110110111101101;21110;1962;0.8111473500030115;924263
10101100111110111111;18316;1624;0.7368401030034875;861118
00111011111011110111;18466;1641;0.7473989799982519;842531
10100110101111111111;17295;1512;0.7420775040009175;822915
11110101111011101111;16173;1360;0.7530203830028768;873875
00011110110111111110;15601;1350;0.7548669980023988;861808
11111001111110111010;18024;1593;0.7564721579983598;871427
01101111101111001111;17278;1508;0.7615949270038982;845824
11101100001111111111;17085;1489;0.8370693940014462;893950
00110111110111111011;17007;1479;0.757681994997256;864517
01111110111101011110;18284;1620;0.776160784997046;889312
10111110001111011111;21400;1969;0.7653298820005148;901921
11101110110111111011;14823;1209;0.7422663270044723;852953
11101111001110111111;15507;1285;0.7687379589988268;873787
11111100111101110110;16637;1439;0.7449260100038373;837307
01111110010101011111;19424;1773;0.7257720830020844;850848
10111110111111110101;15437;1277;0.7851940580003429;912947
10011001111101110111;20274;1870;0.7364712670023437;845484
10111010111110011111;16532;1425;0.7833963479934027;842898
11001010111101111111;22195;2058;0.8038988139960566;920037
11011011111110010111;20135;1829;0.7695808950011269;886034
10111111101101101110;19925;1803;0.7634186089999275;887047
11011101101101110011;19811;1819;0.7789978650034755;895070
11100111101101110111;17848;1573;0.7809240010028589;895394
10111000111111111011;15920;1358;0.7477199080021819;797583
01011111110110011111;15812;1345;0.7300664689973928;842358
11111101100111101101;16373;1408;0.7776511470001424;871512
11011101111101111101;15533;1290;0.7243983089938411;836091
11111111011010110001;20886;1936;0.7773919480023324;867789
11100111110111100111;19684;1777;0.8118657090017223;893339
11010111101011110111;19591;1767;0.7659086100029526;872379
11111111001011111010;20081;1821;0.8177246249979362;920515
11011100111011101111;19375;1742;0.7412730740034021;859447
11111011111110110011;18840;1657;0.7600361709992285;886567
01001111111111010111;18233;1616;0.8049251529955654;869008
01111101101111100111;18526;1646;1.3774592299960204;884209
11111011011101011111;16423;1386;0.7497708359951503;878429
01111010100111111111;18284;1621;0.7708238010018249;867971
11111111111010011001;18480;1643;0.7978969980031252;857684
11101111101011110110;20115;1826;0.7989407579952967;884874
10101010111111011111;18340;1627;0.782410368003184;908907
10111111111111010010;16969;1473;0.7248179979942506;821478
01111001101111111011;17216;1504;0.7200200389997917;833856
11101011100111011111;21368;1964;0.8401818820057088;921246
00101111111011111110;18008;1592;0.8327864029997727;897033
01001111111111100111;17106;1489;0.8014047260003281;915979
11001101111011111111;17592;1518;0.786741946998518;889839
01011111011111101011;19010;1700;0.7349155210031313;843199
11111111101011111001;16314;1375;0.7914932649946422;893926
10111110111111001111;18679;1638;0.7999297429996659;883142
01111111110111011011;16124;1352;0.7867181789988535;903000
11101100111111110101;16010;1368;0.7569363780057756;850586
01111111110011101111;16996;1451;0.7709461170015857;890508
10011111111010101111;15626;1328;0.7463701309970929;823650
10111100011111111111;17201;1473;0.7972568609984592;867636
11110111010111011110;18588;1656;0.7335727200043038;823174
11101101110010111111;18342;1627;0.7504318569990573;864458
01110101111111110011;17992;1588;0.7468594609963475;884177
10100111111111111101;16914;1443;0.7971650600011344;908801
11110111111101011110;15791;1318;0.7699874039972201;817785
11110101110111111011;14603;1187;0.7680142989993328;888022
01111011101110101111;18680;1665;0.7358453109991387;867819
11111001110100111111;17414;1525;0.7040207219979493;820701
11111011010011111110;15867;1352;0.7317327609998756;815062
11101111011111001101;16851;1461;0.8272049860024708;893241
01110111111110110110;19258;1731;0.783634595994954;878661
11011111010111111001;19209;1724;0.7690091229960672;881776
10110111101111001111;19535;1762;0.777921671004151;908351
11101101111111110110;15748;1314;0.7759965470031602;882881
11011100111110111101;17848;1574;0.7448704660055228;829690
10100111110101111111;17758;1562;0.7624707630020566;811207
11111100101111110111;15444;1279;0.6938806210018811;802357
11101110001111101111;15488;1311;0.9733417769966763;850961
01111111011111101100;19793;1788;0.9115306259991485;912935
01111111010111110110;16778;1452;0.7763166930017178;826668
10011111011111101111;18390;1606;0.7894190349979908;888304
11011011101011111011;19193;1722;0.7649090159975458;866363
01110011111111011101;21471;1976;0.7980109099953552;926498
11111101001001111111;16301;1400;0.726017655004398;816830
10001111101101111111;14068;1152;0.7134946730002412;806721
11010101111111101110;20092;1822;0.8306246630017995;889803
11110110111110010111;17144;1493;0.7635837699999684;865392
10111101010111111111;16791;1431;0.7550472729999456;869133
11110100011011111111;18305;1627;0.7382336170048802;860261
11111011110111101110;16398;1384;0.7683147779971478;864055
10111011101101111101;18938;1696;0.7901548829977401;824986
11111011101001111110;17848;1573;0.7481311119991005;837742
11111001110011111111;17581;1515;0.7767318359983619;912178
10101111111011011101;17997;1589;0.7589217170025222;883272
11010111111101101101;19256;1729;0.7516310700011672;841106
11111110001111100011;20062;1845;0.7985082529994543;842202
10101101111011101111;19443;1750;0.7995406150002964;902489
11110101111111110100;16113;1379;0.779608687000291;869918
11101111111111110000;21998;2035;0.8097026600007666;917718
11100111111111101011;18533;1622;0.7629016400023829;869786
11111011110110111111;13595;1045;0.7666057309979806;803823
11011111110011111101;16436;1386;0.7457972989941482;804281
11101101101111010111;19804;1790;0.7947362569975667;897543
11011011110111101011;19665;1775;0.7569474310002988;878925
11011001101111111110;15263;1287;0.7089244840026367;808765
01110001111111111101;19640;1773;0.8100156600048649;882028
10011111011101110110;19263;1758;0.788144057005411;839899
11101111010010111111;15304;1291;0.699853507001535;806984
10110111110110111011;17895;1577;0.7324563000001945;840579
01100101111111111111;16109;1350;0.7160695470010978;819465
11011110111011111101;16287;1373;0.739883746005944;824757
11111110000111101111;20382;1854;0.8196731450007064;904460
11111110111101011011;16875;1439;0.791442460998951;910040
11110110101111101101;17528;1538;0.7834797769974102;906216
11011101110111101011;17704;1556;0.7545544149979833;862120
01111111101110001111;18602;1657;1.0601690190014779;878167
11101100110110111111;16969;1476;0.7796572220031521;841764
01111011010110011111;18876;1712;0.7538273570025922;826725
10111101111010111111;14071;1125;0.7640728130063508;838278
10111101111111101101;16993;1451;0.7899044750010944;882651
11011011111000111111;18647;1663;0.7799761070054956;851832
10011111011011111110;18694;1667;0.8588082150017726;889631
11111111111100101011;17911;1551;0.8007550890033599;907429
10101111101111011010;20259;1868;0.7707597219996387;863589
11111001100101111111;16692;1444;0.7308479300045292;818284
11011110111111100110;15868;1352;0.7904237200054922;848384
11011111011011110011;18511;1647;0.7916550619993359;847107
11111101111010111001;15521;1313;0.7506069619994378;839547
00111110110111111110;19447;1749;0.775249279999116;854324
01101110111111111101;14621;1186;0.7654638120002346;841060
11110110110110111111;15094;1240;0.7930646980021265;886944
11101101111110101110;18907;1693;0.8728232610010309;905120
11111111011101011110;16606;1408;0.8220023710018722;894576
11100101110101111111;20500;1867;0.8137028979981551;907562
01011111100100111111;19071;1736;0.7778539040009491;853833
10111100110111111110;18064;1596;0.835330713998701;922257
10100101011111111111;16454;1417;0.7502643359985086;805564
10111011011111101111;17889;1551;0.8016866670004674;908072
11111011111110101101;18715;1643;0.8108159320036066;915741
11111101111100100111;18152;1606;0.7624047880017315;876094
11111111110100111011;15433;1277;0.7715413219993934;873336
11101001110011111111;18627;1660;0.828020431996265;884033
11110101101101111011;15977;1363;0.7341100729972823;819360
10110110111111101111;15728;1312;0.7019045100023504;807022
00011111111101111111;15486;1283;0.7743953699973645;856831
11111111111111010010;15808;1318;0.8079827280016616;894728
10011111011111100111;18258;1617;0.832414090000384;890260
00110101111111111011;17687;1553;0.7949265030038077;884270
10101111111101111011;15845;1324;0.7288852139972732;815665
11101110111101111100;19085;1709;0.7672579720019712;855593
10110111111111011011;17122;1466;0.7966277209998225;916029
11011011110011101111;19055;1707;0.8385558709996985;897630
11001111110101111110;20099;1822;1.0453474259993527;909032
10111101110110111110;15926;1360;0.9859373459985363;834145
11011111011101011011;15674;1331;0.7527630460026558;878818
10111110111110111101;15274;1258;0.7593920420040376;874247
11111011111110011001;20374;1853;0.8468120849938714;908601
11011011110111110011;16760;1452;0.7694122370012337;851556
11111110011011111010;15854;1351;0.7478224719961872;806504
11111101011011111101;16162;1358;0.7499677119994885;857103
01011101110100111111;18590;1682;0.7432529759971658;829369
01001110111111111111;15326;1265;0.7621902230021078;804247
11111111111100101011;18514;1620;0.8206458240019856;906938
11111111111010110110;16553;1402;0.7743526039994322;842183
01111101111111101011;13566;1070;0.7653755670035025;866260
00111111101111101011;17367;1519;0.7470486709935358;829047
10111110111101010111;18258;1619;0.7597113179945154;830717
11100110011111111011;20618;1880;0.8309560589987086;915500
10111011111110101101;18404;1633;0.7976243029988836;918320
10101110101110111111;17171;1497;0.7697103989994503;855202
11110101100110111111;18721;1670;0.7969498140009819;916546
01011111110011110111;19293;1734;0.8132860260011512;891155
11111011011101110101;20898;1911;0.8179562139994232;907742
11110110101110101111;19011;1700;0.7329351809967193;831916
01001111011110111111;17646;1550;0.7836243049969198;889338
01011110111111010111;16947;1471;0.7792168970045168;885686
11111101111001111001;17251;1506;0.7562696500026505;828832
11111111110101001111;15843;1322;0.7601848679987597;833917
01111111010110111111;14958;1224;0.7430014179990394;863188
10111110101111001111;18124;1602;0.7639350589961396;843581
11110010101111111110;19360;1740;0.7831644819962094;886452
11111011001101011111;15086;1264;0.7631277899999986;855374
11011010101111111110;20633;1883;0.8426876660014386;903197
11110110011111011011;19271;1729;0.7759135509986663;890645
11001111111111110011;18587;1628;0.7662082609967911;886708
11011011100111111011;16077;1374;0.7185313509980915;838766
01111101101111111101;18685;1637;0.7887692520016572;903268
11111010011111001111;20387;1855;0.8159378560012556;876744
10111111110101110110;17603;1547;0.7692527410035837;862412
11010011111101101011;19194;1748;0.7700849380053114;845287
11111111000101101111;16423;1414;0.7154735470030573;805277
11010110111011111111;16196;1361;1.0891314759937814;853502
01111101110111110111;16833;1433;0.8223748929958674;895562
01110110111110011111;17797;1568;0.7897464699999546;876716
11111111111011100011;19145;1690;0.8049068170003011;912003
01111110101110111011;19213;1724;0.8303207710050629;925908
01011111011111111110;16073;1348;0.8002316069978406;862933
11111011111111011010;14470;1172;0.8146324870031094;832658
11111111011101100110;16580;1432;0.7545650939937332;839086
00111011011111111110;19905;1800;0.8147268269967753;925018
11111110101010111101;17006;1480;0.760693052005081;846165
11111110111110001101;19084;1710;0.7752084239982651;848460
10011101111111101011;17737;1560;0.8202624680052395;847756
11011111010011101111;17189;1498;0.7700243319995934;854640
11001111111111110101;15501;1285;0.7605738729980658;845209
01010111111111111110;16407;1385;0.7587506089985254;844887
01111100011111111111;16280;1371;0.758886898001947;852155
11011111111010101111;15403;1273;0.7718594739999389;810145
11110011111011111011;17178;1471;0.7718080659979023;872742
10101111111011011101;19833;1793;0.809737073002907;918242
11101111111111100110;16588;1405;0.7976547280049999;898993
01111110110111110101;16867;1464;0.7419556509994436;822893
01110101011111011111;16316;1404;0.7970574520004448;866002
11110111100011111110;16482;1424;0.7889149500042549;868512
11111111111000111101;16097;1350;0.7759477040017373;863194
11111110001111101011;18517;1649;0.7197304750006879;824590
11110110110111111110;15455;1281;0.7317796589995851;814425
01111110100111111011;18742;1672;0.8315214270041906;913021
11101111111110110110;15342;1267;0.8018537540046964;871008
11100111110111011110;19579;1764;0.8235494420005125;909141
11110111110100111111;17980;1559;0.8149735039987718;905387
11010110101111110111;16576;1433;0.7477058649965329;825832
01110100111111111011;18389;1634;0.7881885480019264;865728
01100111111011011111;17828;1570;0.8252577079983894;911778
01111011101110111101;17271;1506;0.7984662760063657;916681
01101111111111100111;16524;1399;0.8049651309993351;892701
01001111111110111111;15806;1317;0.745973868004512;850769
11001101111111101101;18797;1679;0.8311428599990904;894411
00111101011101111111;18066;1596;0.8191056430005119;877434
10110011111111011111;15574;1293;0.9567954189988086;867934
10111111101110111011;16215;1363;0.7821896050008945;885222
11101111110110011101;18820;1683;0.7896110029978445;919092
11111111001111001011;19768;1787;0.8292167450053967;883121
11000110111111011101;19066;1735;0.7760465320025105;842767
01111001011110111111;17241;1505;0.7587141980038723;834318
10101110111011111111;14353;1158;0.7919373959957738;905122
11011011011111110111;15495;1284;0.7358959650009638;851420
11011111010101111011;20004;1811;0.7945607660003589;887642
11110101011111011101;16633;1438;0.788532258993655;862616
10111111110111010111;16279;1371;0.7716023989996756;869888
11111111111101101001;19007;1675;0.7971636410002247;904327
10101101111101111011;18852;1684;0.7972860480003874;904048
11111011011011011111;17309;1487;0.8043588439977611;900347
01011011111111110110;18775;1675;0.7825247310029226;834823
11101011111011111100;18579;1656;0.7800061289963196;851525
11101101101011111110;18394;1634;0.8305107799969846;902315
11111110110100111110;16618;1434;0.7425725139983115;816682
01011011111110011111;17102;1490;0.7803054559990414;865066
10101111111010101111;17964;1585;0.844047890001093;911656
11111111111000101111;16996;1449;0.7573992979960167;868291
11001110111111100110;22877;2158;0.7850540050058044;880154
10111111111110110010;17911;1580;0.8115531510047731;918892
10101111011111101011;17380;1520;0.7725970329993288;848936
10101011111101111101;17474;1531;0.8313842110001133;887156
01110001111111111110;18122;1603;0.7648298630010686;856432
11111100101111111011;18625;1634;0.783564135999768;890498
11101100111111111010;18009;1591;0.7842182549939025;885084
00011101111111110111;18273;1617;0.7668800959945656;871537
11111011110110110011;19037;1704;0.8141978269995889;830387
11101101110100111111;19802;1790;0.7989754770023865;908580
10111101111110111011;18249;1591;0.7790388970024651;902345
11010111011011111111;17036;1457;0.7748625009990064;907254
01001111111111111011;15847;1323;0.7591890709954896;851898
11011111010010111111;18671;1665;0.8580228729988448;895971
10110110101111110111;17386;1521;0.7534235470011481;845197
11110011101111110110;16289;1401;0.7539631420004298;836557
11101111100111101110;17288;1510;0.8308549349967507;890281
00111111101101110111;18779;1676;0.9633487870014505;889524
11111011010010111111;17766;1564;0.7949494259955827;844541
01111101111011101110;20241;1838;0.7948475450029946;884930
11010101111111111110;15480;1281;0.7865955910019693;881302
11111001101111100111;16964;1474;0.7947605959998327;884254
11110111111101011010;20278;1842;0.8097033080048277;871277
10011010011111101111;17929;1609;0.7777294670013362;829606
01101111111101101101;17088;1488;0.7849391790005029;898522
11110110111111011011;12828;988;0.705125134998525;805422
01111100111111101110;18842;1682;0.7796640430024127;890955
11011111100101111111;14799;1207;0.7108281190012349;808780
01111111011010101111;18386;1631;0.8258101139945211;868820
01101111011011111110;17972;1586;0.760426518994791;820891
11111101101101111010;15423;1302;0.7318092200002866;814953
11110111101010111001;19706;1806;0.7829225539971958;891990
01111011011011011111;16518;1423;0.7457882390008308;868585
01001110110111111111;16197;1389;0.7868381110019982;836678
01101111011111111011;16805;1429;0.7955801300049643;881633
01010111111001101111;20402;1882;0.7730363969967584;880493
10111111101110011011;18478;1642;0.7714422329954687;884592
10111011111111011110;15824;1321;0.7421404740016442;815270
01010111111111110101;20205;1834;0.8321212840019143;897682
11001111111100111101;16023;1370;0.7932117849995848;879664
01111110110011111101;20864;1908;0.8091989910026314;903027
00101111111111101011;20115;1824;0.7988260990023264;922208
11011111010101111101;20847;1905;0.7918990619946271;899947
01001100101111111111;18071;1626;0.7593122750040493;838711
11011111011100011111;17446;1527;0.7916043540026294;857114
10111010111111111010;16055;1374;0.7570003759974497;837172
10000111110111111111;17645;1551;0.7835878530022455;862031
11111111101100111110;16225;1366;0.8014477679971606;901116
11011101110111001111;17792;1566;0.8137001380018773;904650
11001110111101011111;16717;1447;0.806219162994239;872248
11011111111010011111;15035;1233;0.7731466439945507;868008
01111110110111111101;16361;1380;0.7587185489974217;836406
11011101111010101111;17940;1582;0.7759111949999351;884192
11110110100110111111;19186;1722;0.8250171740000951;916653
11110100111011111101;17759;1562;0.9396444300000439;902430
11100011011111011111;19256;1729;0.9957048049982404;883168
11111110101011101101;17634;1548;0.7627409869965049;863393
11110111011111101001;18030;1592;0.7421023690039874;846750
11111011111110000111;18982;1699;0.7474845099932281;834309
00111111111111110100;17879;1576;0.7843097600052715;816477
01111111101111011011;15156;1248;0.7846955269997125;876375
11111011011110100111;19362;1741;0.7643103049995261;863309
11011011111111100110;18519;1647;0.7704886800056556;872751
00111100011110111111;17409;1551;0.8177175429955241;879594
10011111011110110111;17224;1503;0.8367845480024698;892672
00101111111111011101;19340;1740;0.7905170199956046;881067
10011111111111011100;18126;1603;0.7741886549993069;880696
11111011111011100101;18342;1627;0.7995310870028334;891937
11111011001111101111;15474;1281;0.791926030004106;870336
10001111111011110111;19064;1707;0.8200695529958466;878837
01110111011111111100;17623;1549;0.785230950001278;873458
11111100110110111110;18091;1600;0.7839238870001282;862799
11101111111111101100;16775;1426;0.7724299060064368;842460
10011110111111111100;18765;1673;0.794484851998277;856338
11111101100011110111;16516;1425;0.7834754920040723;846957
11111100001111111011;18728;1670;0.7360354109987384;828736
11100011111111111010;18041;1593;0.7639975929996581;852619
01011011111011111111;17053;1456;0.7884502689994406;883691
11011101111101100111;16647;1438;0.7888631189998705;862383
00010111111111011111;16688;1443;0.8357265719969291;866298
11111110101111010111;15729;1310;0.7131264010022278;825975
11110110110101111111;17349;1491;0.7802059550012928;904972
11101101101111111101;15527;1287;0.7360260569985257;833231
11011111110011111100;18664;1663;0.7956233500008238;893263
11111110110011011011;17716;1558;0.807704521001142;858142
01111111111011000101;19441;1777;0.7716308960007154;867119
01101101111101111111;16421;1386;0.7691061479999917;883473
10011111101111110101;19372;1743;0.7656812370041735;859423
01111101101001111111;20018;1813;0.7976231479988201;905111
11110111110111001010;20199;1863;0.7945382370016887;838018
11111111101001101101;17242;1506;0.7983633440017002;876698
01101011111010111111;19986;1811;0.7707123959989985;856372
11100101111111111101;15070;1236;0.785423847999482;885681
11111111111001001101;18386;1633;0.7783286240010057;877775
11101111111110010011;17649;1551;0.787072906998219;853348
11011110010111101111;17324;1514;0.7738085509990924;837098
11111001011111001111;18034;1591;0.7311717659977148;839981
11111110101011101111;18885;1660;0.818430145001912;915901
10111101110011111011;17692;1554;0.7637180059973616;833716
10111110111011100111;17716;1560;0.806675522995647;862464
10111111110101011110;19320;1734;0.8440710959985154;900087
11111001110011110111;19155;1718;0.7982076109983609;913773
11111111011010011011;18454;1639;0.8573542920057662;871007
10111111001111111110;17742;1532;0.8125750120016164;906058
01111011110101111110;19442;1751;0.8391629129982903;891563
00110110111110111011;18101;1628;0.783005145000061;837200
10010101111101111111;18067;1596;0.7564445999960299;828175
