conf;price;weight;time;complexity
1101;3265;281;9.647003025747836e-06;10
1101;2191;162;8.861003152560443e-06;9
1011;3070;259;1.1395997717045248e-05;12
1101;4427;410;1.0294999810867012e-05;11
0011;3560;341;1.1266994988545775e-05;11
1101;1184;50;8.159004210028797e-06;8
1100;4135;405;1.1729003745131195e-05;11
1110;4120;376;1.0812997061293572e-05;11
1101;3309;286;9.565999789629132e-06;10
1010;2372;208;9.14099655346945e-06;10
1010;3516;336;9.89399995887652e-06;9
1010;4275;420;1.0746000043582171e-05;11
1101;4041;367;9.691997547633946e-06;10
1011;2683;216;1.0667004971764982e-05;12
1010;2474;220;9.862000297289342e-06;10
1010;3376;320;9.493996913079172e-06;9
1101;3019;254;9.751005563884974e-06;10
1110;3449;301;1.123100082622841e-05;12
1110;3495;306;1.117099600378424e-05;12
1010;3719;358;9.191993740387261e-06;10
1001;3249;306;1.0656003723852336e-05;10
0111;4748;446;1.0470001143403351e-05;12
0111;2746;224;9.97299503069371e-06;11
1101;3270;281;1.1456002539489418e-05;12
1110;3289;283;1.0411997209303081e-05;10
0101;3662;352;1.1021998943760991e-05;11
0011;1842;150;7.9829987953417e-06;8
1010;4338;428;1.0718998964875937e-05;11
1011;3557;313;2.3451997549273074e-05;12
1110;3287;283;1.004699879558757e-05;10
1010;2879;265;1.0356998245697469e-05;11
1011;2768;226;8.506001904606819e-06;10
1100;4000;390;9.385999874211848e-06;10
1011;3198;273;9.800998668652028e-06;12
1001;3119;292;9.586001397110522e-06;11
1011;2465;192;8.805000106804073e-06;10
0111;2948;245;8.975999662652612e-06;10
1101;2349;178;9.478004358243197e-06;10
0011;2446;217;9.315001079812646e-06;10
1001;3626;349;1.0578994988463819e-05;11
1100;4881;488;1.020399940898642e-05;11
1101;2356;180;9.75299917627126e-06;11
1101;3081;261;8.976996468845755e-06;10
0110;3932;382;9.778996172826737e-06;10
1100;1943;161;9.332004992756993e-06;10
0110;4051;395;1.0506999387871474e-05;10
0111;2904;241;1.0442003258503973e-05;11
0110;2995;279;9.522002073936164e-06;10
1101;2593;205;9.135997970588505e-06;10
0111;2524;199;9.645998943597078e-06;10
0110;3947;384;1.0116003977600485e-05;10
1110;3235;278;1.0374998964834958e-05;11
1100;4722;470;1.1584997992031276e-05;11
0111;2836;233;1.0568001016508788e-05;10
1010;4325;426;8.390001312363893e-06;9
1110;1800;118;9.331997716799378e-06;8
1011;4675;437;9.953000699169934e-06;12
0110;3427;326;9.844996384344995e-06;10
0111;3885;350;9.77099989540875e-06;10
1101;3433;299;9.445000614505261e-06;10
1010;4374;432;1.0310002835467458e-05;11
1101;3674;327;9.83399513643235e-06;11
1101;3323;287;1.0031995770987123e-05;11
1101;3760;336;9.83799691312015e-06;11
0111;1787;117;6.627000402659178e-06;8
0111;3502;307;9.718001820147038e-06;11
1101;1995;139;8.504001016262919e-06;9
1000;2203;217;8.173003152478486e-06;9
1101;2985;250;9.800001862458885e-06;11
1100;3525;337;9.538998710922897e-06;10
1010;3556;340;1.0094001481775194e-05;10
1001;3607;346;1.0299001587554812e-05;10
1011;3148;268;1.0437994205858558e-05;11
1101;2139;157;1.0115996701642871e-05;11
1010;3381;321;1.0186995496042073e-05;10
0111;2690;216;9.759998647496104e-06;11
1010;3366;319;9.63600177783519e-06;9
1100;2657;241;9.32200055103749e-06;10
1110;1879;127;1.0319003195036203e-05;11
0101;3164;297;1.1121999705210328e-05;11
1011;4140;378;1.0052994184661657e-05;12
1101;3765;336;9.925999620463699e-06;11
1011;2892;239;9.589995897840708e-06;10
1101;2929;244;9.939998562913388e-06;11
0111;3186;272;1.0056995961349458e-05;12
0101;4523;448;1.0495001333765686e-05;11
1100;3929;382;1.0161995305679739e-05;11
1101;1848;124;9.017996490001678e-06;10
0111;2079;149;9.258001227863133e-06;10
0110;4467;442;9.422001312486827e-06;10
1110;3200;274;1.0605006536934525e-05;11
0101;2903;268;1.0744995961431414e-05;10
1101;3078;261;1.1080002877861261e-05;12
0111;2695;217;1.0078998457174748e-05;11
0101;4907;491;1.0529998689889908e-05;11
1101;2539;200;9.432995284441859e-06;10
0101;3507;335;1.052000152412802e-05;11
0010;1884;182;8.928000170271844e-06;9
1101;2207;162;1.1067000741604716e-05;12
1010;3629;349;9.048002539202571e-06;10
1110;3156;269;1.164800050901249e-05;10
0111;2995;250;1.0662995919119567e-05;11
0110;3883;377;9.823001164477319e-06;10
0101;3654;351;9.632996807340533e-06;9
1010;4228;415;1.044399687089026e-05;11
0110;2810;258;9.848001354839653e-06;9
1101;1899;129;9.654999303165823e-06;11
1110;3593;318;9.727002179715782e-06;9
1110;2964;248;1.0875999578274786e-05;12
1011;4067;370;1.0652998753357679e-05;11
0111;3395;295;1.0317999112885445e-05;12
1010;3320;314;1.0511001164559275e-05;11
0111;3794;339;1.0046001989394426e-05;11
1100;2538;227;9.285002306569368e-06;10
1011;3172;271;1.0607000149320811e-05;12
1100;4393;433;1.0186005965806544e-05;11
1101;3537;311;9.437004337087274e-06;10
0111;3440;300;9.75299917627126e-06;11
1101;1477;82;7.78300454840064e-06;8
1101;3584;317;9.575000149197876e-06;10
0110;2424;214;1.0415002179797739e-05;11
1011;3200;274;9.185998351313174e-06;10
1011;3580;316;1.0146002750843763e-05;11
0111;2803;230;1.0778996511362493e-05;11
1011;1972;137;1.0755000403150916e-05;8
1001;3719;358;1.4849996659904718e-05;11
1011;3041;256;1.2443997547961771e-05;10
1001;4024;393;1.5354999050032347e-05;11
1110;2568;203;1.4632998500019312e-05;10
0110;2908;268;1.4942997950129211e-05;10
0111;2973;249;1.5107994840946048e-05;11
1101;4233;389;1.4408004062715918e-05;10
0101;3315;314;1.6290003259200603e-05;10
1101;3070;259;1.5010002243798226e-05;12
1100;3801;367;1.6193996998481452e-05;11
0111;3238;278;1.330599479842931e-05;10
0111;3634;322;1.3507000403478742e-05;10
0111;2768;226;1.4059005479793996e-05;10
1110;3976;360;1.6311001672875136e-05;10
0101;3650;351;1.5195997548289597e-05;10
1110;3184;272;1.8544000340625644e-05;12
1010;3082;288;1.557500218041241e-05;11
0110;2952;274;1.4980003470554948e-05;10
0001;2149;211;1.5702004020567983e-05;9
1101;3458;302;1.4876997738610953e-05;11
1101;2977;249;1.4798002666793764e-05;10
1001;2665;242;1.5060999430716038e-05;10
1101;1845;123;1.515400072094053e-05;11
0101;1524;115;1.8542996258474886e-05;10
0101;3530;337;1.4662000467069447e-05;9
1100;3804;368;1.6466001397930086e-05;11
1001;3179;299;1.5646000974811614e-05;10
1011;2327;177;1.6395002603530884e-05;11
0101;3767;364;1.701099972706288e-05;11
1110;2359;180;1.971700112335384e-05;12
1100;2908;268;1.3181997928768396e-05;9
1010;2771;253;1.6910998965613544e-05;10
0111;1719;109;1.1812000593636185e-05;8
1001;2235;194;1.6963997040875256e-05;10
0101;4714;469;2.0149003830738366e-05;11
1011;3842;345;1.695099490461871e-05;10
1110;3216;275;1.7272999684792012e-05;12
0110;3221;303;1.8696999177336693e-05;11
1010;3132;293;1.7182996089104563e-05;10
1110;3874;349;1.983499532798305e-05;11
0110;4268;420;1.4790995919611305e-05;9
0111;2928;243;1.7794998711906374e-05;12
0011;3453;329;1.614099892321974e-05;10
1110;3352;290;1.5240002539940178e-05;10
0011;3909;380;1.680500281509012e-05;10
1010;3474;332;1.4886994904372841e-05;10
1010;3329;315;1.7833001038525254e-05;11
1110;3029;255;1.7598002159502357e-05;11
1011;1944;134;1.1975003872066736e-05;8
1001;3588;344;1.5980003809090704e-05;11
1110;2536;200;1.2202006473671645e-05;11
1010;3900;378;1.4637997082900256e-05;10
1100;3504;334;1.699299900792539e-05;11
1101;3546;312;1.7311998817604035e-05;12
0101;3665;353;1.2593001883942634e-05;10
1101;2905;241;1.0347997886128724e-05;10
1011;3033;255;9.135001164395362e-06;10
1001;3492;333;1.0784002370201051e-05;11
0101;3695;356;1.0985997505486012e-05;10
1010;4492;444;1.0707000910770148e-05;11
1101;2242;167;1.0235002264380455e-05;11
1001;2773;254;1.0436000593472272e-05;11
1101;4137;378;9.385999874211848e-06;10
1101;1892;129;8.5440042312257e-06;9
0011;4103;401;1.0310002835467458e-05;10
1010;3701;357;1.0511001164559275e-05;11
1101;3561;313;9.947994840331376e-06;11
1001;3967;386;1.0875999578274786e-05;11
1011;3142;268;9.65000072028488e-06;10
1011;3583;316;8.707000233698636e-06;10
0110;3462;330;1.2137999874539673e-05;10
1011;1245;57;7.219001417979598e-06;8
1101;3089;261;1.0394003766123205e-05;11
0111;2718;220;1.1236006685066968e-05;12
1110;4256;391;1.0871997801586986e-05;12
0111;2633;211;8.973998774308711e-06;10
0110;2292;200;1.064100069925189e-05;11
1010;3992;389;1.039900234900415e-05;11
0100;2039;199;8.502000127919018e-06;9
0011;2630;237;9.212999430019408e-06;10
1011;1877;127;7.106995326466858e-06;8
1010;1491;111;1.0000003385357559e-05;10
0111;3980;360;9.821997082326561e-06;11
0111;1355;69;6.604997906833887e-06;8
1110;3527;310;1.0693001968320459e-05;11
0011;3067;286;1.0413001291453838e-05;10
0011;2820;259;9.376999514643103e-06;10
1110;2145;157;1.0108000424224883e-05;10
1110;3962;359;1.0648000170476735e-05;11
0101;2714;247;1.0411997209303081e-05;11
1100;2422;214;9.874995157588273e-06;10
1110;3923;354;1.069500285666436e-05;11
1010;4030;393;1.0544004908297211e-05;11
0111;3623;320;9.554998541716486e-06;10
1100;4115;402;1.0110001312568784e-05;11
1010;3670;353;2.308400144102052e-05;11
1011;1773;115;9.212999430019408e-06;11
0011;4017;392;1.0683004802558571e-05;11
0110;2977;276;9.426003089174628e-06;10
1011;3971;359;9.848998161032796e-06;11
0011;4712;469;1.119099761126563e-05;11
1110;1743;112;9.934003173839301e-06;10
1110;2072;148;1.042999792844057e-05;12
1100;3508;335;9.967996447812766e-06;11
0101;4006;390;1.036300091072917e-05;11
0110;3715;358;9.315997886005789e-06;10
0011;3623;348;9.668001439422369e-06;10
1110;3986;361;1.0623996786307544e-05;12
1001;2781;254;8.362003427464515e-06;10
1010;2082;177;1.0068004485219717e-05;11
0101;3563;341;1.052200241247192e-05;10
1110;4110;375;1.0371004464104772e-05;11
1001;3645;350;9.868999768514186e-06;10
1011;3610;319;1.0807001672219485e-05;12
1110;2515;198;1.904099917737767e-05;12
1010;3141;295;9.685994882602245e-06;10
0110;2109;180;9.151000995188951e-06;10
1011;3577;316;8.821996743790805e-06;10
1001;2939;272;1.1541000276338309e-05;10
1100;3404;323;9.707000572234392e-06;10
0111;3438;301;9.85799852060154e-06;11
0111;3559;314;8.967006579041481e-06;10
1010;2888;266;9.546994988340884e-06;10
1101;3727;333;1.0892996215261519e-05;12
