conf;price;weight;time;complexity
1011111111111010011101;16353;1352;3.0424016429969925;3390571
1111010110111110111011;21917;1971;3.3125507549993927;3583437
1101111110000111111111;20659;1830;3.3095543430026737;3604913
0111101110100011111111;21291;1928;3.3623399189964402;3653907
1100101111110111111101;18831;1627;3.4584714899974642;3447624
1111111100010110111111;21868;1966;3.310257602002821;3690749
1111111110001011011111;20296;1790;3.2885023080016254;3650889
1111101110110101111100;20359;1825;3.3407125790035934;3635205
1111011100111011100111;18548;1624;3.1005822969964356;3385007
1001111111101011101111;19305;1680;3.374982629000442;3709814
1011111111001111101101;18028;1540;3.138838206999935;3465007
1111111011111001110111;16811;1377;2.9336973689933075;3307332
1010111111110111110011;17831;1519;3.272314854002616;3529734
0110111111111110100111;19834;1739;3.516943094000453;3724920
1111001101111111110110;19742;1729;3.3488526199944317;3627322
0110111111110001111111;19693;1723;3.070341072998417;3369462
1101011111101110111100;20630;1853;3.134661706004408;3414218
1110101111111111100101;19322;1684;3.21100167100667;3471771
0111100101111111111010;20756;1868;3.2829552570037777;3538748
1111101111010101111011;18497;1591;3.160129900999891;3471149
0011111111111101111110;19749;1703;3.2883002390008187;3579789
1010110011101111111011;20261;1813;3.054012316999433;3407638
1101111111111011001110;20249;1785;3.494743645998824;3571416
1111110111111101101001;19856;1743;3.135844931995962;3393972
0101111111001111111010;16920;1442;3.2484622390038567;3458317
1011111101111010011101;20039;1787;3.166289182001492;3440058
1101001111101111110111;20114;1770;3.2080799590039533;3549173
0101011111101111111101;16751;1397;3.263656962000823;3602156
1111011111111000101111;17877;1521;3.151604727994709;3469567
1100111111100111110111;21477;1922;3.4146016250015236;3705612
1111111111111001001111;18895;1609;3.292012732999865;3597941
1100111110111100111110;21083;1905;3.239474716996483;3552442
1111111101110001111101;20885;1856;3.2762163980005425;3628579
1001111101111111101101;19351;1685;3.0979341119964374;3372717
1100111101110111111011;18756;1618;3.2348128149969853;3526415
1101101011110111101111;20411;1804;3.300562195996463;3634799
1011011111111011111010;19591;1714;3.0607980049971957;3362832
0111110111010111011110;17485;1504;3.083377703995211;3342055
1011111001111111101110;21771;1953;3.3949029420036823;3734135
1110101111111101001111;19008;1646;3.2468789650010876;3605279
0011011001111111111111;19781;1735;3.3613332429958973;3632388
1010011101111110110111;23470;2168;3.2414514509946457;3645652
1101001101111111111111;15940;1279;3.2778935009991983;3629172
1111111100111100011111;19724;1729;3.203570260993729;3534493
1101101011111001111110;20958;1887;3.176051221002126;3408839
1110011110011111111011;18395;1580;3.238163544003328;3491712
1111011010110111110101;20963;1890;3.220429740002146;3559247
0111101101011111111010;22370;2048;3.29276696099987;3650548
0111011101010111111111;20734;1838;3.281672142999014;3651502
1111011110011110111110;19814;1736;3.2364562610018766;3479170
0110010111111111110111;18218;1559;3.183310292006354;3537731
1001110111011111110111;18218;1560;3.1530296290002298;3436652
1010111111111111010101;18580;1600;3.230260377000377;3600907
0111011101101110111111;18109;1547;3.0459041970025282;3281218
1111000111111011101111;19569;1709;3.168465804999869;3497811
1111010011110111110110;19512;1730;3.2457392389987945;3491770
1111110001111111011100;19855;1767;3.277062497996667;3575384
1101110011101010111111;22941;2111;3.230715710997174;3628643
1011100111111111111011;16548;1347;3.1808464960049605;3473262
1100111101111111111101;16518;1343;3.0358606230001897;3332232
1101011011011111111101;20467;1812;3.2147684410010697;3467040
1111011100010111101111;18883;1660;3.01795131599647;3336638
1011111111111100101101;20381;1800;3.2017101109959185;3461271
1010011101111101111111;20076;1764;3.2909631450020242;3547478
1110110101111011011011;22153;2023;3.4651510719995713;3681790
0101111111100011111111;21813;1960;3.5511842129999422;3717466
0101111101011111111011;22266;2009;3.397696582003846;3721279
1101001101111101111110;21253;1925;3.423509369000385;3580102
0011110110110111111011;20556;1847;3.15462599699822;3363220
1110111000111111110111;18168;1553;3.2373892629984766;3535921
0011111110111011111110;17434;1470;3.318721163996088;3615023
0011111110110110111111;16783;1401;3.118876154992904;3358025
1111111010111011101011;19955;1752;3.3044492580011138;3655570
1011110111001111101011;21478;1948;3.3452301930010435;3672259
0111010011101111011111;21573;1960;3.300467838998884;3554730
1001010111111111111010;20466;1836;3.191160046000732;3486869
1110011011011110011111;23142;2133;3.337599313003011;3663459
1101011101101111111011;20488;1813;3.765661616002035;3678193
0011010111111111110011;20652;1857;3.1025652429962065;3480037
1111010100111111110111;20304;1788;3.2304783220024547;3595821
1111111111010100111101;18806;1624;3.3265425900026457;3664533
1111101001111111011011;19322;1682;3.0630774710007245;3335291
1111111111011100011101;20541;1818;3.268773402996885;3684472
0110111101110011011111;22126;2022;3.2197306849993765;3616225
1110110011110111111101;19809;1735;3.3807983950027847;3723180
1111110011111111001110;19089;1656;3.224554052001622;3500504
1111101111111100110011;20885;1856;3.4890036590004456;3623628
0101111000111111111110;20679;1861;3.0716437619994394;3336433
1111011001011111110111;19052;1652;3.270694201994047;3619624
1101110110111101111111;19387;1662;3.195107024999743;3618106
1110111001111110010111;20903;1882;3.082765429004212;3516864
1101110111011101101111;18613;1603;3.17698599799769;3577073
1011011111110110011111;20678;1831;3.229229722004675;3694528
1111101110111110111011;16260;1312;3.2169579649998923;3612639
0110111111101101111011;18387;1579;3.1896743580000475;3629292
1001110111111011110111;17807;1515;3.0257855060044676;3425933
1001111011111111100111;18252;1561;3.5378245769970817;3533130
1111111101110011110011;21591;1935;3.1400741309989826;3643184
1110011111111111001101;18993;1645;3.067308919002244;3517265
1010011101011111111101;19799;1762;3.0507692730025155;3410573
1110010111111111111101;18403;1554;3.294064371002605;3682554
0101111111101101111011;17118;1437;2.971321117998741;3364064
1101101101111100111111;17918;1527;3.1239143880011397;3532586
1011101111101111110110;19232;1673;3.2292406699998537;3668420
1111110001101111111101;17612;1491;3.087657361997117;3468490
1101111110111011001111;18177;1555;2.9903557790021296;3366477
1111001110111110010111;20220;1808;2.964026877998549;3380051
1011011111111101111000;20532;1844;3.0357898049987853;3364663
1101011001101111011111;22141;2024;3.2843109000023105;3717626
1001011111101110111111;17576;1488;3.1906366960029118;3636349
1010110110010111111111;20322;1821;2.9151964080010657;3327067
1011011111001011111111;18723;1615;2.913143976002175;3329304
1111100110111110111111;16290;1319;2.8938045050017536;3355594
1111001111011111110110;19074;1655;3.06958103699435;3428542
1110011111011011001111;20169;1802;3.078590452998469;3529980
1111111111010110010111;20080;1765;3.711717352998676;3635059
0011110111101111111101;20241;1784;3.141996703998302;3476759
0110011111111100011111;21416;1941;3.009516600999632;3415205
0101101111111101101111;20234;1782;3.016715664001822;3428657
1010111110111110100111;17986;1558;2.9792006330026197;3443923
1111101101011111011011;18908;1636;2.9146315100006177;3327999
0011111010111111111110;19909;1746;3.105776426004013;3520186
1111110101100110111111;18742;1620;3.088562880002428;3544512
1101100111111001111111;19185;1669;3.0247757699980866;3460009
1110110011111110110111;19743;1729;3.1769891240037396;3631064
1100110111111011111110;20305;1792;3.269878286999301;3587657
1110011101111111110101;18762;1620;3.0829087719976087;3540024
1011111111010111010111;19455;1695;3.0835788100011996;3529456
1011110111100111111110;20544;1818;3.1765101319979294;3497188
1011011011111100111111;23281;2122;3.2386043299993617;3726210
1011111110001111011111;20954;1863;3.072080531004758;3527186
0101100011111111111111;18576;1598;3.1916481079970254;3686466
1111011011111101000111;24361;2270;3.314861815000768;3801305
1000111111111111011110;18517;1592;2.8674545519970707;3275646
1101111011011111111011;16754;1368;2.9773098500008928;3258931
1111101111111101111010;17327;1431;3.1510627530005877;3563086
1101111011010111111001;23697;2194;3.23612552099803;3718313
1001110101111111111011;19589;1714;3.1631421729980502;3543185
1011111101011111011101;18389;1581;3.003113660000963;3408330
0111100111111111011101;21368;1910;3.1547037650016136;3574859
1101011111111101001111;19597;1715;3.140457455003343;3575728
1111101001101111111110;18404;1579;3.1993959799947334;3551856
1101111101101011011111;16962;1417;2.936748362997605;3316755
1101111011101111110111;18808;1598;3.1944279489980545;3635592
0111101001111011111111;19934;1750;2.9033032120059943;3343444
0111011101111011011011;19512;1731;3.031712266994873;3354683
1110011010111111101110;19071;1680;3.0021916940022493;3385105
0110111111011010011111;20838;1876;3.211257207003655;3644583
0110101111111111110110;19008;1648;3.122626961005153;3508197
1011001110111110111111;19985;1756;3.426832937002473;3632830
0101011111111011110111;18567;1596;3.183121542999288;3444589
1111110110111110111100;16288;1346;3.1876405160001013;3321381
0111111101111100011111;21591;1935;3.380877199000679;3709793
1110111110110011101101;19398;1719;3.038477950001834;3294611
1111111111100101110011;20542;1817;3.245916533996933;3428411
0111110011101011011111;20291;1816;3.148249966005096;3438557
1011101110111111010111;18082;1545;2.9915855939980247;3338856
1011101111110111011101;20972;1865;3.4328298199980054;3730047
1101110001111111110111;17728;1505;3.08386931700079;3462231
0111111111001100111111;20138;1771;3.292225111996231;3546953
1010110101101111111111;17389;1467;3.165228872996522;3389339
1011111110011011111011;16419;1359;3.086393780002254;3379165
1111110011011110111011;19581;1714;3.285575722999056;3639580
0001111111001111111111;19398;1691;3.275599474000046;3637808
1101011011110111011111;22861;2075;3.359365008000168;3671113
1111111001010110111101;20678;1859;3.3013626730025862;3592227
1101111101111011000111;20424;1830;3.661360452999361;3366693
0101111111011111001111;17697;1502;3.1531903670038446;3460548
0111111111111101010011;17959;1530;3.1685628939958406;3527719
1110101101010111111111;21220;1893;3.2155317699944135;3573717
0011101111011111111110;19378;1687;3.3960675790003734;3717875
0111110011110111110111;19246;1674;3.18904484599625;3416422
1101011111011111100111;18854;1628;4.478655321996484;3705018
1111011011111111100011;16805;1403;3.574789498001337;3279997
1011111111110011110111;16585;1351;3.691949886997463;3371297
1111111111101011110100;19159;1662;3.9337784650051617;3593737
1101100110111111110111;19578;1710;4.052043243995286;3736815
1111011101110111101011;18022;1536;3.670422346003761;3334705
1011111101011111111100;19499;1701;3.95233791499777;3614796
1110111110011011101111;18390;1578;3.719400501999189;3408866
1110111110110101110111;20855;1853;3.99007246200199;3691849
1100011111011111110111;21567;1932;3.989072443000623;3682382
1011001011111111111011;18347;1573;3.7228054349980084;3498550
1001111111011111111010;18736;1617;3.882474595004169;3532777
1110110110111110101111;16524;1369;3.795375547000731;3546862
1011101110111111100101;21906;1996;3.704461496003205;3391025
1110111111101110011110;18160;1553;3.6468711760026054;3324123
1110111111100110111111;16845;1380;3.6957521909935167;3416254
0101101111110111101111;19809;1737;3.8014097420018516;3517507
0101101111111011011011;19755;1757;3.5848392530024284;3330207
1110111101111101111101;15158;1192;3.697709175001364;3379051
0001111111111111101011;22038;1984;3.9216911180046736;3674668
1101101111101111111111;15379;1189;3.878001693999977;3593696
1111100110110111111111;19244;1646;3.8648674069991102;3598563
1110010111111110011011;19708;1753;3.7062321199991857;3404905
1111111100101110111110;21931;1971;3.851929590004147;3532209
1101110111100111001111;19786;1759;3.8074197440000717;3481689
0111110111011110110111;20425;1804;3.9317778180047753;3584772
1111000100111111111101;20201;1807;3.705826416000491;3410478
1110100110111111111001;22089;2015;4.012156301003415;3733045
1110111100111110011011;21473;1946;3.752953224000521;3431972
0101011011111111111101;20481;1811;3.7848577830009162;3546817
0111100101111111111110;18337;1571;3.8132686739991186;3529361
1011001111010111111111;18881;1632;3.827739703003317;3601661
1011111110111111010011;18296;1567;3.540179016003094;3352821
1101111011110110111111;16259;1314;3.732856743998127;3511155
1011101101111110110111;19179;1664;3.6665122929989593;3454397
1111101010101101101111;21420;1940;3.733355873002438;3464811
1011001111011111110111;17495;1478;3.916268926994235;3630692
0110111110111101011111;22892;2077;4.035982402005175;3734855
1111011010111110110111;22258;2008;3.989513127002283;3702395
1111111011101011111100;18684;1611;3.6859133359976113;3381489
1101111110011111100111;18419;1580;3.6656891710008495;3403572
1111110110101101111110;22529;2038;3.9833465310002794;3722781
1110110011111100111110;19600;1741;3.767232812999282;3487883
1111011101110111110001;21441;1943;3.9134519399958663;3674065
1111111011101011110111;17946;1502;3.700535478994425;3490256
1110110111111111101100;18088;1545;3.68072224399657;3315329
1011111011111011100111;20133;1773;3.8578199699986726;3577264
1111101100111011111111;17101;1409;4.01696747099777;3574467
1111011100011001111111;22298;2040;3.716997828996682;3408203
1111011111100101111101;19787;1734;3.647155123006087;3334712
0101110101111111110111;14004;1091;3.478464180996525;3289328
1111010111110011011111;18556;1597;3.619755769999756;3314910
1001010110110111111111;20991;1893;3.801658568001585;3595141
1110011111101110111110;20445;1808;3.8934656510027708;3593205
1110111111101111001101;20926;1860;3.8414637400055653;3443946
1011111011110111100111;19308;1679;3.657013794996601;3450096
0111010101111011111111;19477;1698;4.020195959994453;3672434
1111111111011101100110;17817;1515;3.6100297910015797;3302032
1111111111101010111110;16464;1337;3.786321104998933;3518966
0111011111111110011111;17399;1442;3.5885795739959576;3411220
1011101111110011011111;19132;1660;3.777151057998708;3581448
1111101111110100111101;20286;1790;3.867737879998458;3606718
0111010111111110111111;16989;1395;3.90225955099595;3614962
0110011111110010111111;20199;1806;3.697675811999943;3398531
0010111111111011101111;18267;1568;3.6511388739963877;3431938
1111101001010111111111;18262;1568;3.801545743001043;3549202
1111111111001111101101;18276;1537;3.737575849001587;3533518
1111100111011101111111;19071;1628;3.199475462002738;3645734
1100111111110111101110;18741;1618;3.2850187600051868;3650035
1100111110111011111111;16513;1342;2.9254292589976103;3232162
1111010101111101110111;21984;1978;3.3395742579959915;3704135
1111101100110111111110;19989;1753;3.251091574995371;3690318
1111111011110100100111;19328;1711;3.067972433003888;3420059
1111011111011011011010;19806;1763;3.1433896139933495;3410545
0101101111111111010111;18922;1638;3.200411934994918;3590891
1011111011100011111111;19513;1701;3.3270156950020464;3711249
1101111101011111011101;18968;1643;3.1907903460014495;3533352
1110011111101111111100;17903;1523;3.7072089729990694;3623400
1111110111101101100111;20260;1787;3.391272029999527;3564458
1100111110111111011101;19786;1732;3.298236000999168;3692983
0111010111111111111011;15542;1235;3.1783179139965796;3531631
1011111011011101111110;19152;1664;3.227923844999168;3564902
0111011101111101100111;20820;1876;3.145318426999438;3583076
0011011111001111111010;22284;2065;3.131233403997612;3428544
1100101111111111010111;18762;1619;3.261988657999609;3592632
1011010111111111110011;16249;1341;3.045637411996722;3419538
0111110110111110111111;17716;1476;3.056841236000764;3402269
1111101110100111001111;21871;1991;3.382418545996188;3495095
0011101111101110111111;17725;1503;2.9715336010049214;3288302
1111110101101111100111;18985;1645;3.097825183001987;3412141
1111101101011010110111;20986;1894;3.1068293740027;3413149
1110111001111111101101;19168;1665;3.1503382680020877;3578644
0101111110011110111111;20847;1852;3.2306040249968646;3609423
1110111110101101011011;20181;1805;3.1436874350038124;3445356
1110010110111110111111;20159;1775;3.251831930996559;3581980
0111111111111100001111;18874;1630;3.13759029799985;3410826
0111010011111111011111;18849;1629;3.408048884004529;3486651
1011011111101011111101;20086;1767;3.2326925369998207;3548356
1111111010111011111010;20955;1861;3.391304973003571;3701556
1110111111011010110111;22390;2024;3.284636213997146;3643027
1111111100011101010111;19512;1729;3.1577053720029653;3488294
0111111000111111011110;19353;1713;3.200605343998177;3525635
1111011101110110101111;20810;1846;3.3533200079982635;3693024
1111101111110110110101;18451;1586;2.9927644560011686;3263418
0111110011011111011111;19896;1746;3.30094956800167;3630900
1110101101011111111110;22242;2003;3.506976611999562;3661870
1111101001110011111111;20449;1805;3.322307203998207;3639361
1110011110110101111110;20630;1854;3.200642727999366;3439458
1111100111111011011011;20705;1836;3.2943083019999904;3657561
1111111101111101100110;18800;1625;3.144460083996819;3308657
1111011111110111110101;16665;1359;3.262180570003693;3576929
1110110111100110111111;21044;1873;3.326013960999262;3689105
0101111011111111011110;18653;1609;3.254713306996564;3549647
1111101101011011011101;18790;1650;3.018921456001408;3307073
1111111100011101111111;19207;1643;3.4110347489986452;3600646
1011101011110111011011;21337;1934;3.028376551999827;3343047
1111111111010100111011;20452;1807;3.153796266997233;3406093
0111011101111111111110;18213;1530;3.2744956520036794;3596557
1111110101110111011110;19788;1734;3.3453223329997854;3608200
1111101101110111101110;22211;2002;3.310388558995328;3604615
1110010111111011111011;18522;1595;3.172331628004031;3487617
1111101100110101111111;17570;1487;3.2843651789953583;3693694
1111111111111010111100;17546;1457;3.1826459760050057;3410551
1111011110111011101101;18105;1547;3.3194344820003607;3618162
1111111110101101011111;18009;1506;3.2669331160068396;3591223
1011111011011110110111;20722;1836;3.2977566179979476;3659210
1110111111111000111111;17314;1431;3.2495328839941067;3520369
1011010001111101111111;20731;1864;3.296074548998149;3614569
1110111010010111111111;18780;1620;3.304961996000202;3683639
1001111110111110111101;17506;1480;3.185300837001705;3516465
1111101111011101110011;19772;1731;3.418852524999238;3735620
1101110110111111010011;21401;1939;3.31667878600274;3603143
1001111011011111110111;18451;1585;3.116512710999814;3451414
1111101101111001011111;19646;1717;3.0993205129998387;3477340
1110001010111111111011;20694;1861;3.360392223999952;3562158
1111111100111100011111;20693;1836;3.1950341439951444;3537411
1010110011111101111111;21941;1973;3.4150937119993614;3738319
0110110111110101111111;23164;2108;3.5195807939962833;3718849
1101001110101111101111;20451;1836;3.152928258998145;3411947
0100111111100111111111;19089;1655;3.65310186699935;3633285
1111111111011110001110;18117;1549;3.256461513999966;3588061
0110010111111101111111;17497;1479;3.0328714869974647;3245123
1110111010101011111111;19854;1741;3.406420468003489;3710234
1101111110110010111111;20552;1819;3.355111090000719;3617044
1101111000111111011111;13909;1080;3.313604438000766;3669853
1011111010111111111001;19427;1693;3.0507059609954013;3332416
1111111111011111000101;20222;1782;3.35128324899415;3685954
1111111110111100011011;19380;1689;3.195771707003587;3496865
1010111011011111111101;20224;1782;3.42956003099971;3672779
0111010101111110111111;21832;1961;3.324139162999927;3653843
1111111101011001101101;18401;1607;3.097108504996868;3460645
1011101111110110111110;19707;1723;3.1736664540003403;3464944
1111011100101111110110;22580;2071;3.140116984999622;3405154
1111110110100111111111;15940;1280;3.1354276159981964;3416162
1111100101111011111101;19752;1730;3.1938842489980743;3506978
1101101011101110111101;21079;1905;3.187324571998033;3438586
1100111110101101111110;20300;1817;3.3359000039999955;3560023
1010111111101100111111;18929;1639;3.9229725299956044;3690460
1110111001111111110011;20461;1809;3.4314868899964495;3610266
0111011011111110110111;20566;1820;3.429475470999023;3590714
1111111100111010011111;19889;1746;3.3674553809978534;3520696
1110101111111011111101;18438;1556;3.4904076120001264;3637694
1111101011110101110110;20448;1835;3.292470601001696;3426633
1101011110111011101111;17818;1515;3.4501441120009986;3631154
1001101011001111111111;18979;1671;3.1349418709942256;3347452
1111101110111011100110;20496;1838;3.2069681480061263;3376731
1111111010111110100111;20120;1770;3.4766867209982593;3668699
1101111110111001110111;19330;1682;3.333382698998321;3390736
1101111100110111110111;20388;1798;3.407031475995609;3695935
1101101111100101111111;18016;1536;3.290271390003909;3526550
0111111011110111101010;18502;1617;3.342538021002838;3548383
1111111010111011101011;17722;1502;3.236469853000017;3461024
1011110011111011111011;17888;1523;3.374816462994204;3545038
1111111010111110101011;20071;1764;3.5031271369953174;3703289
1101110111101111111011;16781;1372;3.4042329379954026;3582467
1101011111111111011010;20897;1857;3.4496919849989354;3613789
1100110111000111111111;19866;1769;3.5384184009963064;3606422
0110101011101111110111;19714;1753;3.0796957849961473;3297816
1111011001011110111111;19917;1748;3.41363075299887;3667394
1011001011011111111111;21727;1948;3.414727273004246;3669669
1111110111001011101010;22333;2072;3.1860712410052656;3404686
1111111111000110111110;19970;1755;3.438248582002416;3664867
0111111011101111001111;20396;1800;3.6724777209965396;3657050
1101111111111101001111;17024;1400;3.5407107600040035;3337369
0111111110010111110111;20832;1851;3.7903013749964884;3534831
1111101101111110111100;20448;1805;3.7389312400046038;3474700
1111101001111111001111;18658;1609;3.5083991559949936;3482019
1100111111111111010101;20091;1765;3.361780778002867;3461784
1111100100111111101111;19117;1658;3.360732143999485;3557884
1100111111110111110100;19936;1779;3.2422328470056527;3357399
1111011111111111100100;21177;1887;3.4836013300009654;3705623
1111111001110111001110;20779;1871;3.437751183999353;3424510
1111101001110111011110;20481;1836;3.4075046209982247;3478126
1011110111011111100111;20055;1763;4.0823460329993395;3491711
1111100011111111001101;21775;1982;3.767664024999249;3575624
1111111101110111010101;20311;1791;3.6890538229999947;3566467
1111111111010100110111;19853;1739;3.6460652380046668;3511561
1111111110111011110010;17994;1534;3.615501332002168;3362233
1101111011011110111111;16816;1375;3.594331874999625;3610009
1110111100110111110101;16477;1393;3.4989347540031304;3548875
1010101111111101011111;17736;1504;3.31951952399686;3360601
1110000101111111011111;18912;1663;3.595630504001747;3468210
1111110111011001011011;22025;2008;4.469661547002033;3631642
1111110110110011011111;20697;1837;3.923935017999611;3757042
1111011111001111001011;19398;1719;3.6909829289943445;3483817
1111110111111011110011;15635;1244;3.19783348999772;3242800
1110111111111110101100;20508;1816;3.3364951140029007;3417112
1101111111110110110011;20741;1838;3.3475282870058436;3499627
1111111101100110101111;18107;1546;3.1836464970037923;3351593
0111111111101100110111;16490;1367;3.212643997001578;3338037
0111111110111110111001;21090;1878;3.490177505998872;3676634
0110110111101111011111;21662;1942;3.5002919670005213;3690397
1110111011010111111101;19457;1697;3.554033136002545;3635883
0111111001110101111111;20498;1812;3.432642562998808;3662882
1001111111101101111011;21296;1902;3.397364030002791;3631957
0111110110111111011110;17518;1481;3.328625463997014;3391388
1111100011101111101101;23399;2161;3.4719867940002587;3604573
1111101001001101111111;19793;1762;3.159543911999208;3358765
1111010110111011010111;19813;1762;3.429469066002639;3628944
0111011111101111110011;19438;1693;3.4540131880057743;3686503
1110111011111111101010;21918;1969;3.552744241002074;3736121
0011101101011110101111;21442;1970;3.323995589998958;3476408
1110110011011010111111;21900;1996;3.4783015020002495;3594875
1111111011101011001111;21211;1892;3.6049049040011596;3718163
1111111010111110101101;20892;1859;3.473341855002218;3583280
1101011101111111011110;20112;1768;3.640076174000569;3641960
0110010111110111111110;20829;1876;3.486117625994666;3598783
1110110110110111111010;20658;1857;3.3843700729994453;3529117
1111111010010111111011;20005;1759;3.4582730179972714;3545255
1101110111101101001111;20034;1787;4.066893511000671;3394063
1011010111110111111111;18692;1584;4.2156910139965476;3654084
0111111110111101011100;22373;2049;4.473603600003116;3576144
1111110101110011011110;22595;2071;4.120529584994074;3408737
0111111111011101100111;18208;1558;4.0613301069970476;3355974
1011011111100011111111;18754;1619;4.077999563996855;3355631
0111111011110101011111;17237;1451;4.153600136996829;3491382
1111110111111011110001;20898;1858;4.517451402003644;3607275
1011011011101101111111;19120;1661;3.8185161409928696;3337457
1110110110101101111111;21983;1976;4.150222809999832;3653890
1101110111110111111001;19400;1690;3.9656286099998397;3399138
