conf;price;time
0101;1519;3.463300163275562e-05
0011;2621;2.3272999897017144e-05
1101;2169;1.8551001630839892e-05
1110;2709;2.3894001060398296e-05
0011;4026;2.2763000742997974e-05
0111;1078;1.221999991685152e-05
1010;3214;2.1503999960259534e-05
1101;2493;2.0171000869595446e-05
1001;3301;2.2201000319910236e-05
1110;3041;2.1910000214120373e-05
1010;1961;1.4101000488153659e-05
0011;3018;2.2082000214140862e-05
1101;3968;2.1799000023747794e-05
1110;3363;2.138499985449016e-05
1110;2361;2.4356000722036697e-05
1100;2838;1.8306998754269443e-05
1110;3705;2.2905998775968328e-05
0011;4795;2.4157001462299377e-05
0101;4313;2.1936000848654658e-05
1011;3527;2.0111001504119486e-05
1110;2294;2.4034001398831606e-05
1011;3095;1.3949000276625156e-05
0110;3536;2.1941999875707552e-05
1001;3781;2.188500002375804e-05
1010;2276;2.2083000658312812e-05
0110;3813;2.1826999727636576e-05
0111;3154;1.897799847938586e-05
0101;2928;1.7513999409857206e-05
1110;2041;2.2887001250637695e-05
0110;3875;2.3495998902944848e-05
1001;3360;1.4413000826607458e-05
0101;2514;1.754200093273539e-05
1101;3348;2.1694000679417513e-05
1010;3748;1.823899947339669e-05
1010;4108;2.032499833148904e-05
0101;4043;2.2367999918060377e-05
0110;2900;2.2330001229420304e-05
1101;3034;1.8561000615591183e-05
1001;4187;1.8804999854182824e-05
1011;2669;1.8577000446384773e-05
1110;2888;2.2973999875830486e-05
0101;4286;2.217899964307435e-05
1101;1541;2.002300061576534e-05
0101;3820;2.235500141978264e-05
0111;3674;2.996399962285068e-05
1001;3094;1.4743000065209344e-05
1101;2648;2.3365000743069686e-05
1010;3268;2.1477000700542703e-05
1001;4569;2.174700057366863e-05
1100;3381;1.8184000509791076e-05
1001;3281;2.2080999769968912e-05
0111;2323;1.7624999600229785e-05
0110;4646;2.187100108130835e-05
1001;3989;2.2190000890986994e-05
1010;2527;2.164999932574574e-05
0011;3901;2.4062001102720387e-05
0111;4095;1.9651999537018128e-05
1010;3836;2.0165000023553148e-05
0101;3794;2.0575000235112384e-05
0101;1695;2.2232999981497414e-05
0011;3113;2.0757001038873568e-05
0011;2787;2.0628998754546046e-05
0110;4055;2.3304000933421776e-05
1110;2476;2.4454000595142134e-05
1011;2942;2.0310000763856806e-05
0101;3812;2.222800139861647e-05
0111;1720;1.2268999853404239e-05
1011;2540;2.012799996009562e-05
1101;2613;2.1714999093092047e-05
0110;3163;2.245299947389867e-05
1110;2991;1.8512999304221012e-05
1010;3453;2.0757001038873568e-05
1011;3617;2.0793000658159144e-05
1101;3965;1.855200025602244e-05
1010;3928;2.145300095435232e-05
0011;1989;2.3319000320043415e-05
0101;4716;2.2449001335189678e-05
0111;1981;1.7271999240620062e-05
1110;2219;2.2420999812311493e-05
0111;3552;2.0530000256258063e-05
1010;3292;1.9703998987097293e-05
1110;1832;2.2804000764153898e-05
1011;2262;1.8662000002223067e-05
1101;3028;2.175599911424797e-05
1011;4056;2.00910017156275e-05
1011;2950;2.2634998458670452e-05
1110;2877;2.23299994104309e-05
1101;2759;1.960500048880931e-05
0110;2635;2.1337000362109393e-05
0100;2348;1.6863999917404726e-05
1010;3721;1.6771999071352184e-05
0111;1165;1.2155000149505213e-05
0111;3683;2.1784000637126155e-05
1101;3602;2.4545999622205272e-05
0111;3263;1.836199953686446e-05
0111;2657;1.672100006544497e-05
1011;3256;2.002200017159339e-05
1101;3171;1.9527999029378407e-05
1011;3424;1.3888000466977246e-05
1011;2453;1.3801998647977598e-05
0110;4144;2.1731999368057586e-05
0101;2936;1.8497999917599373e-05
1110;3764;2.3807999241398647e-05
1110;3304;2.2483000066131353e-05
1110;3096;2.2231999537325464e-05
1110;2953;2.3807999241398647e-05
1011;3804;1.8401000488665886e-05
0011;4003;2.35740008065477e-05
1110;4424;2.2468000679509714e-05
0110;3063;1.986499955819454e-05
1100;3552;2.0572000721585937e-05
1101;2208;3.974799983552657e-05
0111;3104;1.839800097513944e-05
1010;2626;2.2467000235337764e-05
1101;3053;2.1302999812178314e-05
0111;3665;2.0225999833201058e-05
1001;4587;2.1441999706439674e-05
1110;3262;2.1010000637033954e-05
1100;2349;2.0991999917896464e-05
1100;3507;1.9514000086928718e-05
0101;4332;2.2078000256442465e-05
1100;2916;2.0760000552400015e-05
0101;4240;2.1857998945051804e-05
0100;2308;1.6866999430931173e-05
1110;3916;2.3828999474062584e-05
0111;2038;1.9954000890720636e-05
1011;3435;2.0243000108166598e-05
1011;1950;1.999300002353266e-05
1011;3591;2.3025999325909652e-05
1101;2583;2.2748999981558882e-05
0111;2537;1.6961001165327616e-05
1011;1757;1.9907000023522414e-05
0011;3081;2.1949999791104347e-05
1011;3618;2.0580999262165278e-05
1101;1984;2.3157999748946168e-05
1010;4501;2.2042999262339436e-05
1001;2994;2.0019000658066943e-05
0111;2986;1.724399953673128e-05
1001;3738;1.9938999685109593e-05
1101;3223;2.124499951605685e-05
1001;4468;2.146500082744751e-05
1101;1658;1.8087999706040137e-05
0101;3434;2.1951998860458843e-05
0011;2599;2.1211000785115175e-05
0111;3935;1.8422000721329823e-05
0110;2364;2.1707999621867202e-05
1110;3874;2.2281999918050133e-05
1101;4260;1.9908000467694364e-05
0011;2471;2.3712998881819658e-05
1101;2024;2.1171999833313748e-05
0111;2674;1.727599919831846e-05
0110;2541;2.1351999748731032e-05
0110;4425;2.1304000256350264e-05
0101;4316;1.9094999515800737e-05
0111;2574;2.1560999812209047e-05
0101;3693;2.6854000680032186e-05
1011;3271;1.690499993856065e-05
0011;4456;2.322200089110993e-05
1101;2162;1.9707000319613144e-05
1011;3351;1.8214001102023758e-05
0111;1915;2.028400012932252e-05
0011;2684;2.3425998733728193e-05
1101;3259;2.152799970644992e-05
1101;3128;2.473800122970715e-05
1110;1718;2.3648000933462754e-05
1101;4114;2.304099871253129e-05
1011;3687;1.704399983282201e-05
0011;2804;2.314300036232453e-05
1100;2143;1.7939000827027485e-05
1011;4110;1.6632999177090824e-05
1010;4690;2.1198000467848033e-05
1001;3039;2.1159999960218556e-05
1110;3175;2.3942000552779064e-05
0011;4167;2.315299934707582e-05
0101;3512;2.152799970644992e-05
1001;4009;1.981699824682437e-05
0101;2820;2.3877999410615303e-05
1101;2402;1.5579000319121405e-05
1011;2348;1.8149999959859997e-05
1110;3301;2.2236999939195812e-05
1001;3934;2.1541998648899607e-05
0101;2696;2.118500015058089e-05
1101;1829;1.9711998902494088e-05
0111;3052;1.994400008697994e-05
0101;3728;2.0131001292611472e-05
1101;2783;2.1485999241122045e-05
0100;2332;1.7022999600158073e-05
1011;4124;2.144800055248197e-05
1101;3510;1.8296999769518152e-05
1001;3040;1.843399877543561e-05
1001;3700;1.8418999388813972e-05
1001;3850;1.8456001271260902e-05
1001;3339;2.139100070053246e-05
1011;3625;1.839700053096749e-05
0111;3318;1.955600055225659e-05
1010;4067;2.274699909321498e-05
1010;2523;2.292300086992327e-05
1110;3354;2.2845999410492368e-05
0111;3355;2.0104000213905238e-05
1100;4440;2.0972998754587024e-05
0101;2974;1.7317999663646333e-05
1110;2924;2.3300999600905925e-05
1011;3356;2.0115001461817883e-05
1010;3941;2.1078998543089256e-05
0011;1759;2.4233999283751473e-05
1101;3375;1.9843000700348057e-05
1011;4201;2.9404998713289388e-05
1101;2735;2.177399983338546e-05
0110;3696;1.9745999452425167e-05
1011;4723;2.8230999305378646e-05
0110;3713;1.8544000340625644e-05
1101;3170;1.830099972721655e-05
0110;2329;2.1510000806301832e-05
0110;4182;1.7121001292252913e-05
0101;2650;1.7714999557938427e-05
1101;3427;1.823999991756864e-05
0011;2988;2.4015000235522166e-05
0011;2907;2.445599966449663e-05
1011;4423;1.848700048867613e-05
0111;3522;1.746800080582034e-05
1001;4157;1.8570000975159928e-05
0011;2549;2.0179999410174787e-05
0111;3699;2.159999894502107e-05
1011;2678;2.299799962202087e-05
1100;2850;2.076800046779681e-05
1011;1925;1.3766999472863972e-05
1100;2401;1.9566999981179833e-05
1010;3941;2.2745000023860484e-05
1011;3577;2.0113000573473983e-05
1110;4145;2.2390000594896264e-05
1001;3930;2.1675999960280024e-05
1010;2810;1.79130001924932e-05
0110;4298;2.165400110243354e-05
1110;4086;2.394500006630551e-05
1110;2218;2.2391001039068215e-05
1011;2989;1.3909000699641183e-05
1011;3768;2.3237000277731568e-05
1011;3660;2.0104000213905238e-05
0110;2082;2.3038999643176794e-05
1110;3066;2.3947999579831958e-05
0011;3467;2.36489995586453e-05
0110;3150;2.1408999600680545e-05
