solvable;conf;price;weight;time;complexity
True;1110111011111111110110;16960;1392;2.488349224004196;360102
True;0011111111101011111100;18418;1609;2.359547754000232;395195
True;0100111110111111111101;19905;1746;1.682496135996189;210177
True;0111111111101101110011;21510;1928;2.0161404850005056;286517
False;1011111111101101101101;19742;1727;2.0132201179949334;297452
True;1111011111101100011110;20359;1822;2.3549539930027095;423738
False;1011110110111111010111;18586;1600;1.701357486002962;253136
False;1011111110101110001111;22781;2092;1.653304391002166;215454
True;1100110011110111111111;19614;1713;1.271909600996878;176006
True;1101111110011110110011;21153;1910;1.3853948909963947;182874
True;1111101101001011111111;19174;1664;1.389342274000228;170040
True;1011111011000111011111;21691;1974;1.3269222020026064;169778
False;1111011111001110011111;21151;1887;1.068907904002117;111543
True;1111101111011001101111;18973;1643;1.0014966019953135;108373
False;1101010101111111111101;18023;1537;1.5351655980048236;206095
True;0101101111101111011111;20030;1760;2.1294047289993614;358011
True;1010011111111100111111;19003;1647;0.9467629460050375;85982
False;1111011101011011110111;18559;1598;1.5842643819996738;200199
False;0110101011111111111101;19500;1702;2.036971025998355;296933
True;0111101111111101110111;17490;1451;0.7861338630027603;65054
True;0110111011011111111110;19782;1732;1.928582845001074;349555
False;1111011011101111110011;18913;1637;2.3829056299946387;316956
False;0110111011111111100111;20900;1858;1.6807830940015265;217945
False;0101111101111101011110;22760;2090;2.0270293970024795;340852
False;1011110101111111111100;16851;1407;2.1890810300028534;336095
False;1100101111101101111110;22429;2053;1.905662557001051;359952
True;1111101011010110111110;20911;1884;2.031019752001157;331933
True;0101011101111011111111;19049;1650;1.1352814230049262;161027
True;0111100111111111110111;17821;1487;1.2725333039998077;149942
False;0111111101011011110111;20767;1845;1.5521436519993586;190275
False;0101110111111001111110;20577;1849;1.8383421399994404;329377
False;1111111011011111110100;18479;1589;2.1778247129986994;355064
False;0011111101111111111110;17720;1478;1.6694957080035238;297797
True;0101100011110111111111;22539;2066;1.534412027001963;229508
False;1110101011111101111111;17727;1477;0.7003695559978951;76284
True;1110011111110101111011;18656;1608;1.7549501640023664;242023
True;0011111111111011110101;19132;1661;1.401216509002552;162439
False;1010111111111111100011;22959;2085;1.6302841020005872;210907
True;1010011111111111111100;17788;1510;2.1914091989965527;365885
True;1110010101011111111111;20224;1781;1.766246314997261;219531
False;1111111110101111010011;20941;1860;2.5283196849995875;316406
True;1111111001110011111110;20660;1829;2.331256001001748;418100
False;0111011111100111011111;19546;1708;1.2198920209993958;172180
False;1010110111110110111111;20596;1826;1.3563138190002064;149547
False;1101111111110010111011;20315;1791;1.9876595940004336;248126
True;1111111010101101011111;22506;2034;1.6642884749962832;248499
False;1111111101111011010011;17320;1460;1.7338477890007198;202514
True;1111111110011101111001;22139;1995;2.5198493839998264;222351
False;1011110011111110111101;19140;1661;2.287298572999134;180629
False;1011111011101101111110;18782;1623;2.2820257490020595;383771
False;0111101111100011111011;21831;1987;1.897072953004681;248601
True;0111111101011011111011;17185;1446;1.1772312989996863;140241
True;1111110111111111000010;21114;1908;3.2033892480030772;552523
True;0111111100101011101111;20210;1807;2.111096248998365;304954
False;1110111111010110111101;19533;1706;1.7824787589997868;242695
False;1110101010111111111101;20088;1767;2.0051247740047984;383629
True;0111101110011111101111;20171;1776;1.7201326369977323;237875
False;1011100011111111111110;19796;1734;2.3299510889992234;378795
False;1010111011111010111111;18056;1540;1.852588048997859;141623
True;1110111011111111011100;20164;1776;2.3256358680009726;420089
True;1011010011110111011111;20039;1787;1.544642485001532;221996
False;1101011101110111110111;19151;1663;1.3054636050001136;112581
False;1111101001111111010110;16206;1361;2.620232310000574;464355
False;0111110010011111111111;21501;1925;1.6026385389995994;255846
False;0111111111001011111011;18341;1574;2.011590538000746;254805
True;1011111111101111011100;20566;1820;2.6227664389953134;464628
False;1111111010111110110011;20865;1851;2.2500702970064594;370643
True;1111111101111101010100;20896;1885;2.744010090995289;492785
False;1110011111101111001111;17772;1510;1.3583126210069167;159882
False;1110110111111011110110;19564;1709;2.346913117005897;413103
True;1101111111111101100101;18916;1638;1.925134495999373;274238
True;1111101111110111010110;17383;1466;2.670202009001514;447704
True;0111110111011110011101;19601;1739;2.0138242190005258;272687
False;1101110001011111111111;20001;1759;1.6622032960003708;314859
