conf;price;time;rel_err
0100000000;2743;1.7413000023225322e-05;0.0
0000100000;3266;7.841999831725843e-06;0.0
1000000000;4851;6.218999260454439e-06;0.0
0000001000;5890;6.731999746989459e-06;0.0
0010000000;3759;6.244999894988723e-06;0.0
0000100000;3844;5.920001058257185e-06;0.0
0011000101;4997;7.122000170056708e-06;0.0
0100000000;6504;6.209998900885694e-06;0.0
0000000001;6561;6.643000233452767e-06;0.0
0010000000;3773;6.016000043018721e-06;0.0
0001000000;2250;5.914000212214887e-06;0.0
0000001000;4877;5.980000423733145e-06;0.0
0000100000;30316;5.425999916042201e-06;0.0
0001000000;8596;5.767000402556732e-06;0.0
0000000001;4349;6.231000952539034e-06;0.0
0000100000;7161;6.538000889122486e-06;0.0
0000100000;2877;6.436999683501199e-06;0.0
0000010000;5065;6.048001523595303e-06;0.0
0001000000;9086;5.980999048915692e-06;0.0
0010000000;4691;6.034000762156211e-06;0.0
0000000010;2802;5.411000529420562e-06;0.0
1100010001;6203;6.6140000853920355e-06;0.0
1000000000;4957;5.717000021832064e-06;0.0
0000000001;8052;5.414000042947009e-06;0.0
1001010111;8807;6.866999683552422e-06;0.0
1010011011;8183;7.07400067767594e-06;0.0
0000000010;5256;6.032998498994857e-06;0.0
0000001000;5333;6.173999281600118e-06;0.0
0000000010;3316;5.515999873750843e-06;0.0
0010000000;2997;5.653999323840253e-06;0.0
0110111101;7092;8.568000339437276e-06;0.03483941208492107
1000000000;4500;6.0799993661930785e-06;0.0
0000001000;3408;5.982999937259592e-06;0.0
0100000000;4694;5.560999852605164e-06;0.0
0000000100;11415;6.0730017139576375e-06;0.0
0010000000;34848;5.3989988373359665e-06;0.0
1000000000;3436;5.7010001910384744e-06;0.0
0000000010;4326;5.789999704575166e-06;0.0
0000010000;4528;6.036001650500111e-06;0.0
0011010010;7528;6.250998922041617e-06;0.0
0000000010;3702;5.461999535327777e-06;0.0
0000001000;7389;5.8899986470350996e-06;0.0
0100000000;5812;5.589001375483349e-06;0.0
1000000000;2560;6.0559996200026944e-06;0.0
0111000110;6378;6.5019994508475065e-06;0.0
0000001000;21241;5.578000127570704e-06;0.0
0100000000;8145;6.5259991970378906e-06;0.0
0000001000;6133;5.972999133518897e-06;0.0
0000000010;8878;6.023001333232969e-06;0.0
0000010000;6738;6.154999937280081e-06;0.0
0001000000;9098;6.507001671707258e-06;0.0
0000001000;7983;5.9419999161036685e-06;0.0
0100000000;7399;6.666999979643151e-06;0.0
0000001000;3932;5.9109988796990365e-06;0.0
0001000000;3105;5.274001523503102e-06;0.0
0000000001;3600;5.622001481242478e-06;0.0
0100000000;3343;5.379000867833383e-06;0.0
0000100000;3652;5.710000550607219e-06;0.0
0000000010;5536;5.7609995565144345e-06;0.0
1000000000;4920;5.746000169892795e-06;0.0
0000000100;6391;5.672000042977743e-06;0.0
0000010000;3193;5.386000339058228e-06;0.0
0000010000;4098;5.75400008528959e-06;0.0
0100110001;6533;6.017000487190671e-06;0.0
1001110010;6157;6.5349995566066355e-06;0.0
0100000000;6401;5.984000381431542e-06;0.0
0000010000;5566;6.26700057182461e-06;0.0
0000100000;75019;5.259998943074606e-06;0.0
0000000001;5386;6.278000000747852e-06;0.0
0100000000;6079;6.587999450857751e-06;0.0
0000000010;2979;5.719999535358511e-06;0.0
0100000000;7913;6.505999408545904e-06;0.0
0000100000;1684;5.767000402556732e-06;0.0
0000000100;6540;7.263000952661969e-06;0.0
1100100011;6105;6.56200063531287e-06;0.0
0000000001;6696;6.231999577721581e-06;0.0
0010000000;4229;5.824998879688792e-06;0.0
0001000000;5556;6.008000127621926e-06;0.0
1000011110;9314;6.598000254598446e-06;0.0
0000000001;4865;6.1969985836185515e-06;0.0
0000100000;6501;6.76099989505019e-06;0.0
1100110011;7100;6.9779998739250004e-06;0.0
0000100000;3786;5.91200114286039e-06;0.0
0010000000;3245;5.346999387256801e-06;0.0
0000010000;2402;5.945001248619519e-06;0.0
0000001000;1913;5.775000317953527e-06;0.0
0000100000;5951;5.8940004237229005e-06;0.0
0000001000;7434;7.655000445083715e-06;0.0
0000001000;4770;5.915000656386837e-06;0.0
0000000010;5232;6.218000635271892e-06;0.0
0101011100;7824;6.939000741112977e-06;0.0
1100101001;7662;6.762998964404687e-06;0.023824691043445024
1000000000;7227;6.42200029687956e-06;0.0
0000001000;6482;6.002001100569032e-06;0.0
0000010000;1484;5.922000127611682e-06;0.0
0000000010;10195;5.485000656335615e-06;0.0
0001000000;4002;5.726000381400809e-06;0.0
0100000000;3017;5.8299992815591395e-06;0.0
0000000001;6747;5.900999894947745e-06;0.0
0000000100;1213;6.206999387359247e-06;0.0
0001000000;6229;6.3490006141364574e-06;0.0
0010000000;2014;5.79000152356457e-06;0.0
1000000000;2330;6.76099989505019e-06;0.0
0000100000;4378;2.2419999368139543e-05;0.0
0111000010;5998;6.402000508387573e-06;0.0
0001000000;4085;5.8179994084639475e-06;0.0
0110101000;4153;6.200001735123806e-06;0.0
0000001000;4568;5.4079991969047114e-06;0.0
0000010000;6969;5.820000296807848e-06;0.0
0100000000;11600;5.566000254475512e-06;0.0
1111101110;11455;7.085000106599182e-06;0.0
0001000000;11897;6.061000021873042e-06;0.0
0000001000;8476;6.910000593052246e-06;0.0
0000010000;4670;5.470999894896522e-06;0.0
1011101110;9832;7.233000360429287e-06;0.0
0000000100;4721;6.131000191089697e-06;0.0
0000010000;3628;5.75199919694569e-06;0.0
0010000000;4583;5.517000317922793e-06;0.0
0001111010;5741;6.276000931393355e-06;0.08407785577536694
1000000000;2067;5.243999112281017e-06;0.0
1000000000;25862;5.249001333140768e-06;0.0
0000100000;4520;5.777999831479974e-06;0.0452049007182087
0000010000;3791;5.425999916042201e-06;0.0
0100000000;8013;7.74000000092201e-06;0.0
0000000100;8305;5.187999704503454e-06;0.0
0000000001;5949;6.1230002756929025e-06;0.0
0001000000;3424;5.627000064123422e-06;0.0
0100000000;5063;6.04900014877785e-06;0.0
1000000000;4895;5.363001037039794e-06;0.0
0000001000;6729;5.875001079402864e-06;0.0
1000000000;5481;5.2010000217705965e-06;0.0
0000010000;6637;6.128999302745797e-06;0.0
1000000000;5248;5.455000064102933e-06;0.0
0010000000;4814;5.570000212173909e-06;0.0
0010000000;1770;5.456000508274883e-06;0.0
0000000001;8117;6.297001164057292e-06;0.0
1000000000;5485;5.4490010370500386e-06;0.0
0000000010;6169;6.747999577783048e-06;0.0
0000001000;5655;7.755001206533052e-06;0.0
0100101011;7331;6.236999979591928e-06;0.0
0110101010;8608;6.256999768083915e-06;0.0
0010000000;1843;5.25900031789206e-06;0.0
0110100110;7846;6.440999641199596e-06;0.0
0000000010;10288;5.666999641107395e-06;0.0
1100000101;6365;6.080001185182482e-06;0.0
0000000100;2560;5.37999949301593e-06;0.0
0000000100;2738;5.206000423640944e-06;0.0
0000100000;4412;5.469000825542025e-06;0.0
0100000000;6214;5.607998900813982e-06;0.0
0001000000;2528;5.202000465942547e-06;0.0
0000000100;7287;5.9659996622940525e-06;0.0
0000010000;1522;5.485000656335615e-06;0.0
0000001000;1780;5.431000317912549e-06;0.0
0000100000;13473;5.38099993718788e-06;0.0
0000100000;2903;6.83799953549169e-06;0.0
1000000000;1136;5.642999894917011e-06;0.0
0001000000;2976;5.391000740928575e-06;0.0
0000000010;4512;5.312000212143175e-06;0.0
0000000010;4686;5.448000592878088e-06;0.0
0000000100;6743;2.801200025714934e-05;0.0
1000100111;9129;6.686999768135138e-06;0.0
0000001000;6404;6.333999408525415e-06;0.0
1000000000;4682;5.533000148716383e-06;0.0
0000100000;3635;5.787998816231266e-06;0.057068741893644616
0001000000;4878;5.59699947189074e-06;0.0
0000001000;5984;5.745001544710249e-06;0.0
0000100000;5255;6.001000656397082e-06;0.0
0100000000;6041;5.812000381411053e-06;0.0
0000001000;12647;7.179000022006221e-06;0.0
0100000000;2702;5.404001058195718e-06;0.0
0000010000;1367;5.576001058216207e-06;0.0
0100000000;6610;5.293000867823139e-06;0.0
0000000100;5352;5.758000042987987e-06;0.0
1100000111;4801;6.149000910227187e-06;0.0
1000011010;5685;6.136000592960045e-06;0.007160321341250437
0001000000;7576;6.0919992392882705e-06;0.0
0000010000;1078;5.539999619941227e-06;0.0
0011011111;13623;6.539999958476983e-06;0.0
0000010000;7339;6.2590006564278156e-06;0.0
0011000110;6706;5.945999873802066e-06;0.0
0000000010;5004;5.475998477777466e-06;0.0
0100000000;6914;5.762000000686385e-06;0.0
0000010000;4166;5.619998773909174e-06;0.0
0000100000;2311;5.220999810262583e-06;0.0
0010000000;3945;5.570000212173909e-06;0.0
0001000000;4147;5.544001396629028e-06;0.0
0000000010;1411;2.629999835335184e-05;0.0
0000000100;7976;6.377000318025239e-06;0.0
0001000000;1702;5.498000973602757e-06;0.0
0100000000;4964;5.956999302725308e-06;0.0
0000000010;7489;5.786001565866172e-06;0.0
0010000000;3247;5.718999091186561e-06;0.0
0000000010;3836;5.4869997256901115e-06;0.0
0000011101;4992;5.960999260423705e-06;0.0
0000000010;6350;8.801000149105676e-06;0.0
0000000001;6962;5.690999387297779e-06;0.0
0000100000;4780;6.657999620074406e-06;0.0
0111011011;7029;6.663000021944754e-06;0.0
0000100000;4687;5.662999683408998e-06;0.0
0000001000;4382;5.535001037060283e-06;0.0
0000100000;2097;5.371999577619135e-06;0.0
0000010000;10270;6.139000106486492e-06;0.0
0000000001;3302;5.1650004024850205e-06;0.0
0010000000;2829;5.249999958323315e-06;0.0
0100000000;3311;5.592999514192343e-06;0.0
0000010000;7761;5.472000339068472e-06;0.0
0000000001;2165;5.115000021760352e-06;0.0
0000000100;5063;5.664000127580948e-06;0.0
0000010000;5663;5.7489996834192425e-06;0.0
0000001000;3449;5.2819996199104935e-06;0.0
1000000000;4923;6.749998647137545e-06;0.0
0000000100;4820;5.678999514202587e-06;0.0
0000010000;3405;6.045000191079453e-06;0.0
0100110001;5653;6.1159989854786545e-06;0.0
1000000000;243425;5.3509993449551985e-06;0.0
0000010000;4035;6.071000825613737e-06;0.0
0000010000;2822;5.285999577608891e-06;0.0
0000000010;6171;5.936999514233321e-06;0.0
0000000001;7554;6.586999006685801e-06;0.060798209623274896
0000001000;5707;5.252999471849762e-06;0.0
0000000001;3070;5.280999175738543e-06;0.0
0000010000;4490;5.71200143895112e-06;0.0
1100001100;7990;6.153999493108131e-06;0.0
0100000000;3352;5.570000212173909e-06;0.0
0010000000;2256;5.216999852564186e-06;0.0
0000000001;2240;5.4559986892854795e-06;0.0
0001000000;5624;5.9040012274635956e-06;0.0
1000000000;2605;5.658001100528054e-06;0.0
0000000010;5623;6.084999768063426e-06;0.0
0001000000;1412;5.483001586981118e-06;0.0
0000010000;6385;5.6510016293032095e-06;0.0
1000000000;4089;5.367999619920738e-06;0.0
0000000100;6847;5.821000740979798e-06;0.0
0101100100;7452;6.886000846861862e-06;0.0
0010000000;5840;6.112999471952207e-06;0.0
1000000000;5559;6.014999598846771e-06;0.0
0100000000;10439;6.7040000431006774e-06;0.0
0000000100;2226;5.282001438899897e-06;0.0
0000010000;3511;6.735999704687856e-06;0.0
0000000010;3659;5.383999450714327e-06;0.0
0000000100;4219;5.953001164016314e-06;0.0
0000000100;7416;5.965001037111506e-06;0.0
0000000001;5791;5.358999260351993e-06;0.0
0000000001;6844;5.783998858532868e-06;0.0930294195600318
1001001110;6076;6.512998879770748e-06;0.0
0001000000;5003;5.148000127519481e-06;0.0
0000001000;10029;6.2920007621869445e-06;0.0
0010000000;3710;5.310999767971225e-06;0.0
0000000010;4776;5.1579991122707725e-06;0.0
0000000010;4180;5.441001121653244e-06;0.0
0000001000;3407;5.347999831428751e-06;0.0
0010001101;4796;5.9689991758205e-06;0.0
0000100000;3986;5.6080007198033854e-06;0.0
0000100000;3276;5.077999958302826e-06;0.0
1111000000;5105;6.0829988797195256e-06;0.0
0100000000;3267;5.373000021791086e-06;0.0
0001000000;9254;6.487000064225867e-06;0.0
0110010101;7657;6.149999535409734e-06;0.0
0000000001;5109;5.83200016990304e-06;0.008923375363724539
0001000000;3926;5.387999408412725e-06;0.0
0000001000;5896;5.55400038138032e-06;0.0
0000000100;4336;5.9010017139371485e-06;0.0
0000000010;1319;5.629999577649869e-06;0.0
0100000000;4690;5.593999958364293e-06;0.0
