w_sum;time;rel_err;conf
62;4.745965707988944;0.1506849315068493;01111111110111000110
57;4.686122741986765;0.14925373134328357;01010010110111011010
80;4.509819750004681;0.0;01110011110110101111
69;4.518130189011572;0.08;11011011111010101110
50;4.6183839089935645;0.2753623188405797;10111100101010101110
68;4.659824036003556;0.0;01111100100011110111
33;4.604956264985958;0.5352112676056338;11100100100111011000
80;4.598904173995834;0.0;10011111011000011110
77;4.4538460680050775;0.07228915662650602;11111111011111001111
38;5.438902372989105;0.4794520547945205;10011000011101001011
45;5.4793793489807285;0.36619718309859156;10001010010100100111
75;5.546909457014408;0.0;10001111011010111100
62;5.22501496100449;0.3111111111111111;11100011111001101111
26;5.254173697001534;0.4583333333333333;10001100011110100111
68;5.71170423302101;0.25274725274725274;11011111111010110101
49;5.2540967850072775;0.19672131147540983;11111110011100001011
36;5.382060998992529;0.3333333333333333;11001100111010111111
52;5.563179905992001;0.2571428571428571;01000110111101111110
74;5.277195926988497;0.0;01011110111110010101
23;5.4910791760194115;0.43902439024390244;10011111010111100101
33;5.410390044009546;0.4107142857142857;01110110111001010001
45;5.587287013011519;0.0;00011010111100000011
85;5.660868318023859;0.0;01101001100111110111
93;5.47104704999947;0.0;11110111011110001010
53;5.689448159973836;0.32051282051282054;10101100100010101110
48;5.352093872992555;0.2835820895522388;11110111110101111101
63;5.694653619983001;0.0;11000011101010110011
50;5.44466255500447;0.10714285714285714;01010101100101011001
62;5.510250225983327;0.0;10111111011101001000
83;5.376582402997883;0.08791208791208792;01110011111110010111
95;5.454559515987057;0.0;10111101011111111100
89;5.376013947010506;0.0;11101001101101111011
37;5.214388336986303;0.0975609756097561;00100110000110111011
39;5.164439348998712;0.2777777777777778;11001101110110101110
36;5.45204350198037;0.0;00010001100111010111
27;5.3794581329857465;0.5;01011111010000000011
65;5.247378264000872;0.1095890410958904;11011000101101000111
42;5.209103782020975;0.14285714285714285;01001000101101011111
73;5.37726500199642;0.0;11101011110001000001
43;5.1154860309907235;0.18867924528301888;01001111010111111011
81;5.265327396016801;0.07954545454545454;01011101111101101011
62;5.400852423015749;0.21518987341772153;11110101100001101010
28;5.405939657997806;0.631578947368421;10110111001101100010
45;5.358059594989754;0.4;11001111011111110101
67;5.413026577007258;0.0;01101101111111001010
54;5.312383251002757;0.06896551724137931;11001111110011011110
45;5.610031374002574;0.3918918918918919;01110100101011011110
42;5.116839415975846;0.4;01011111000111011101
71;5.374712560005719;0.0273972602739726;11111110110111001110
34;5.231673695001518;0.46875;10010001111011010011
54;5.694224319013301;0.37209302325581395;10010010000111101111
54;5.522260980011197;0.0;10011101101101111111
54;6.438024285016581;0.0847457627118644;00011101110011111101
57;6.33188973099459;0.2191780821917808;01011110101111001111
31;6.162693265010603;0.225;11100001011110101111
69;5.193655872979434;0.0;11110101101111001001
48;5.325630279985489;0.1111111111111111;00101010110111101001
47;5.240134688996477;0.11320754716981132;01111001011010110111
64;5.137125178007409;0.16883116883116883;11011011110101111101
62;5.70864134398289;0.08823529411764706;11011110111010100010
54;5.472518445982132;0.1;01110110100011011011
45;5.621960446005687;0.0;01011110101111010101
-2;5.254794443986611;1.0317460317460319;10000011011111000001
70;5.70975019398611;0.0;10000011111011011000
80;5.318874403019436;0.0;11101001111011110011
44;5.639244702004362;0.18518518518518517;00011011110110010111
59;5.312790860014502;0.03278688524590164;11111100111100110011
33;5.512671784003032;0.21428571428571427;11011011111111110011
46;5.549904493003851;0.22033898305084745;11000011110001111110
41;5.527972031006357;0.4533333333333333;01011101001111101011
36;5.264440548984567;0.42857142857142855;11110011110111000001
27;5.534208260010928;0.4807692307692308;00101011011000000111
39;5.48422807699535;0.43478260869565216;11011111101010011010
38;5.547210575983627;0.22448979591836735;10111110100010011011
101;5.416392896993784;0.0;11011111011110001011
49;5.568325455009472;0.35526315789473684;11010101101111111101
34;5.740032845991664;0.08108108108108109;00101110110001111110
58;5.594450420001522;0.22666666666666666;11001011001101001111
44;5.414777058002073;0.34328358208955223;01111011110111001111
36;5.437550230009947;0.4098360655737705;10001100011111101001
47;5.622614711988717;0.17543859649122806;10100101011111111011
94;5.733144155004993;0.0;10100111101100111111
48;5.604223597998498;0.1111111111111111;11100011101010111101
30;6.0894846620212775;0.3617021276595745;10011001000010010101
45;5.470747566985665;0.25;00000111100101110111
25;5.270598394999979;0.358974358974359;11011101100111010000
53;5.692885046999436;0.3375;01011110111111001011
69;5.49300539700198;0.20689655172413793;10011101110101101001
33;5.638956409995444;0.13157894736842105;11001101100001100010
57;5.502312201977475;0.0;11010110011010001000
-1;5.400607247982407;1.0238095238095237;10110001001100101101
66;5.829136854998069;0.0;01001111110001101000
36;5.553327097994043;0.0;00011101000110011111
41;5.352617920987541;0.4225352112676056;00111111111100100010
67;5.452471680007875;0.014705882352941176;11111111101111111010
28;5.2645729949872475;0.06666666666666667;11010011011101100111
41;5.480740897997748;0.10869565217391304;10001110111011110111
73;5.542856847983785;0.1411764705882353;11111111011011111111
64;5.367737979016965;0.0;00010111001010100111
65;5.590136225015158;0.0;00101111101110010000
