w_sum;time;rel_err;conf
7797;9.463710237992927;0.05145985401459854;10111111011110100111
1574;8.656549358012853;0.0;11110111111101011111
1141;8.207882691000123;0.0;01111111111111110011
1173;8.835902095015626;0.02331390507910075;11111001101111110011
1158;8.98046232201159;0.0;01111111110111000110
1368;9.336567702994216;0.0;11100101111111101011
1431;9.509120520990109;0.0;01110111001111001110
1087;9.515342945989687;0.03463587921847247;00111101111111110110
1244;8.564495684986468;0.0;11111011101110111001
1127;8.847970378003083;0.010535557506584723;01111110111110100111
1225;9.733631887997035;0.0;01111111111111110101
1188;10.43770985797164;0.18963165075034105;01110011110110101111
1080;8.218930254020961;0.0;11111111111011111111
1178;10.903371360996971;0.0;11100010111001000111
1045;9.127473084983649;0.061096136567834684;11111110000111111111
1509;8.826701070007402;0.0;10111111101011111110
1082;9.398781761992723;0.0;11111010101110111011
1250;8.945444857003167;0.015748031496062992;01111111011111111101
1179;9.842985717987176;0.0;00110111111001111111
1155;9.28498524799943;0.0;11111101101111111011
1270;9.369739314017352;0.0;11111010111001011101
1083;8.771798169997055;0.08684654300168634;11110111100111011010
1160;8.965548779000528;0.0;00011111011111111110
1101;8.860306218994083;0.0;10011011011011111111
1281;8.53424789197743;0.05947136563876652;01011111011111111111
1129;9.50121555197984;0.039965986394557826;00100111100111111110
1125;9.199020519998157;0.11902897415818324;10111111111100111100
1153;8.678874744015047;0.0;10110111111110111111
1132;8.798821545991814;0.02832618025751073;11111111110101011110
1095;8.779148361994885;0.0;11111011110111111101
1172;8.804357765999157;0.022518765638031693;11111110101111101011
1084;8.669621719018323;0.0;11111111011111011111
1215;8.547428564022994;0.0;11111110111101111101
1241;9.136154720996274;0.07526080476900149;11101001111111110001
5052;8.794885437993798;0.0;11111111101011111010
5249;9.263088253996102;0.0;11011111111111111111
4406;9.524398111010669;0.0;01011001111111001011
5553;9.097913151985267;0.0;11111110110001101111
4329;9.13838389198645;0.12616067823980623;11101010111011011010
4275;9.820247172989184;0.3300423131170663;11100111011110100111
3835;9.12216594000347;0.0666828912144074;11101111111101111010
4680;9.143601808988024;0.0;11111101111101111101
4612;8.784259470005054;0.06145706145706146;10111111111100110111
5774;9.355053614999633;0.0;11110111110100111101
5459;8.863267791020917;0.0;11111011111101111101
4352;9.227506424998865;0.06408602150537634;01111011001101111100
5234;9.431243544007884;0.08320196181467858;10110111101010111111
4228;9.17821611900581;0.25668073136427566;11111111101001110001
4387;8.744752545986557;0.12990876636255455;11111111110101101111
4995;9.395871910004644;0.0;11011101111100111111
4634;9.194066864991328;0.11682866399847532;11010110111010110101
3635;8.567489841982024;0.0;11111011110111111111
4654;8.96000132401241;0.07567030784508441;10111110111100110110
8675;8.869087108992971;0.03234802007808143;11111110011111101101
8237;8.924038748984458;0.014595047254456275;11110111110111011011
9144;9.108916388999205;0.05702794678766629;10111111000101101111
10661;9.128963148017647;0.0;11111101111010111101
9283;8.77565303700976;0.11884195538680589;11011011111111111011
9376;8.652740373974666;0.0;01011110100101111111
9624;9.544761269004084;0.004962779156327543;00111100101011111111
11010;9.120992416021181;0.0;01111111111010011111
9780;9.232303982018493;0.0;10111101110111011111
8216;9.054359107016353;0.0;10111001111111111111
10358;9.310449023992987;0.27158931082981713;11010101101111111101
8094;9.053962712991051;0.04832451499118166;10111101110111100111
8619;8.987424625986023;0.03255135256482209;10111100010111111100
8506;8.777281511982437;0.0;11000100111111001111
8755;9.080302158021368;0.0;11111111110111001110
8334;8.866626548988279;0.0284448589414782;10101110111110101111
8737;8.652213692024816;0.07642706131078224;10011111111110101011
9533;9.036609399016015;0.0020935831675913327;11111111111111110100
7234;9.293901397002628;0.002482073910645339;11010111101111000101
8594;8.6167088309885;0.06035425322545375;11111011110111111111
10621;9.369944015983492;0.0;11111110111101010011
10380;8.883131620008498;0.0;11101101011110101111
8719;9.285483150015352;0.0;11110111111110101111
9596;9.303144989011344;0.0;11011110110100110101
7203;9.195092904003104;0.27095141700404857;00101111011011011111
7978;9.483226737997029;0.10117169896349706;11011101101000101011
9382;8.81567088700831;0.0;01111110110111111101
9119;8.319910899997922;0.0;11101011111111111111
7407;9.360755642992444;0.1494028479559026;10100011101101010111
8655;9.064413412008435;0.0;11111010111111111011
8519;9.598334346985212;0.16201062364745228;11111101101001111110
8075;8.954692605999298;0.0;11011100010110110011
9493;9.587761838018196;0.0;10101111111001111111
8872;8.506007670977851;0.0;11111011110111111111
7047;9.234596341993893;0.08134532655455612;11111110101111110110
8337;9.34940074098995;0.14298930921052633;00100111110011101011
7847;8.794022760004736;0.0;01111100010101111110
7752;9.11114462200203;0.13123388994732713;10110101111110010011
10417;8.883964010019554;0.0;01111011110111110011
8140;8.731653632014059;0.0;11011111001111111110
9078;9.350058237003395;0.0;01111111111011011110
8421;9.131911756994668;0.0;10110100100111111111
9578;10.358657535980456;0.0;11110111110111001111
9081;9.973308154003462;0.0;11111111101101111000
9013;9.993059792992426;0.061927560366361364;00110111111011100110
4423;9.064475115999812;0.0;11011011111111111111
7547;8.66194168999209;0.0;11101111101101111111
