w_sum;time;rel_err;conf
7797;3.6034505030256696;0.05145985401459854;10111111011110100111
1574;3.94658830401022;0.0;11110111111101011111
1141;4.578358759987168;0.0;01111111111111110011
1173;6.415889388008509;0.02331390507910075;11111001101111110011
1158;6.4630826610082295;0.0;01111111110111000110
1296;7.300872641993919;0.05263157894736842;11100101111001111111
1141;7.0038702320016455;0.2026554856743536;11100111010111011000
1126;6.694443070009584;0.0;10111100011111110111
1244;5.823233468021499;0.0;11111011101110111001
1139;5.12262911000289;0.0;01111101111110101101
1225;5.301742249983363;0.0;01111111111111110101
1080;5.200795985991135;0.26330150068212826;10111110110111001110
1080;4.63952565100044;0.0;11111111111011111111
1178;5.451803636009572;0.0;11100010111001000111
1113;5.42721885300125;0.0;11111110001111011111
1509;5.037217054981738;0.0;10111111101011111110
1063;5.141584511991823;0.01756007393715342;11111111100111111001
1250;5.847456822026288;0.015748031496062992;01111111011111111101
1179;5.994560930004809;0.0;00110111111001111111
1155;5.664365862001432;0.0;11111101101111111011
1270;6.4394216700166;0.0;11111010111001011101
1083;5.764705392008182;0.08684654300168634;11110111100111011010
1160;6.223825394990854;0.0;00011111011111111110
1101;5.716532171994913;0.0;10011011011011111111
1093;4.790885446011089;0.19750367107195302;01111111010011111111
1129;5.454160597000737;0.039965986394557826;00100111100111111110
1125;5.061026615003357;0.11902897415818324;10111111111100111100
1153;4.920838471996831;0.0;10110111111110111111
1165;5.114317892002873;0.0;01111111100101101111
1095;5.879674866999267;0.0;11111011110111111101
1199;5.4986770969990175;0.0;01111011101111101111
1084;5.928677016985603;0.0;11111111011111011111
1058;5.944833475979976;0.12921810699588476;11111111111101101101
1241;5.739558446017327;0.07526080476900149;11101001111111110001
5052;4.956201383000007;0.0;11111111101011111010
5249;4.90683787301532;0.0;11011111111111111111
4317;5.9150401479855645;0.020199727644121653;11110001011111101010
5553;5.426374653005041;0.0;11111110110001101111
4310;5.26017712202156;0.12999596285829632;11101010111111011000
4275;5.0479885560052935;0.3300423131170663;11100111011110100111
3835;5.841053829004522;0.0666828912144074;11101111111101111010
4680;5.988799955986906;0.0;11111101111101111101
4497;5.509074675006559;0.08485958485958486;11111011011101111111
5774;5.723766762996092;0.0;11110111110100111101
5459;5.029865799995605;0.0;11111011111101111101
4110;6.079464223003015;0.11612903225806452;01101011001011111110
5709;6.434040232998086;0.0;10100011110110111111
4552;6.170287945016753;0.19971870604781997;10011111101001111001
5042;5.270289403008064;0.0;11111111110111111110
4379;7.391448381997179;0.12332332332332333;10011101110111111110
5197;5.510043212008895;0.00952925481227368;11010110111010110011
3635;6.59263572099735;0.0;11111011110111111111
4654;5.078684761014301;0.07567030784508441;10111110111100110110
8675;5.680462741991505;0.03234802007808143;11111110011111101101
8359;5.873111057997448;0.0;11111101110111111010
8821;7.0169464239734225;0.0903372176961947;10111111010101101110
10661;6.394143052981235;0.0;11111101111010111101
9283;5.996930719993543;0.11884195538680589;11011011111111111011
9376;5.526002710976172;0.0;01011110100101111111
8560;6.240200473985169;0.11497105045492143;10111110101011100101
11010;5.905411245999858;0.0;01111111111010011111
9780;5.995891768019646;0.0;10111101110111011111
8216;5.468645817018114;0.0;10111001111111111111
10678;6.001348516001599;0.24908579465541492;11110101101111101101
8505;5.843809495010646;0.0;10111101101111100111
8909;6.644777829002123;0.0;10010110010111111100
7692;6.257687386998441;0.09569715494944744;11001100100011111111
8213;5.872228602995165;0.06190748143917761;11111111110011001111
8578;5.600203154986957;0.0;11001110111110101111
8737;5.978392709977925;0.07642706131078224;10011111111110101011
9533;5.9298006480094045;0.0020935831675913327;11111111111111110100
7251;6.300592282001162;0.0001378929950358522;10011111101111000101
9146;5.868622893001884;0.0;01111011111111111111
10621;6.263497807987733;0.0;11111110111101010011
10380;5.167780096991919;0.0;11101101011110101111
8719;5.437313861009898;0.0;11110111111110101111
9100;5.399153415986802;0.05168820341809087;11100110001111110111
7203;5.538231038022786;0.27095141700404857;00101111011011011111
7295;6.633035954000661;0.1781207751239297;01101001110100001111
8583;6.141104182024719;0.08516307823491792;11110101111110011010
9119;5.796027880976908;0.0;11101011111111111111
8708;5.940127876994666;0.0;00101011100111110111
8655;5.911145805992419;0.0;11111010111111111011
10166;5.950536295014899;0.0;10011110111111111010
8075;6.374779378995299;0.0;11011100010110110011
9493;8.125098168005934;0.0;10101111111001111111
8872;5.457767359010177;0.0;11111011110111111111
7047;6.020840513025178;0.08134532655455612;11111110101111110110
8337;6.512729390989989;0.14298930921052633;00100111110011101011
7847;5.9375970600231085;0.0;01111100010101111110
8923;5.985845883988077;0.0;11101101111000110011
9327;5.019421100005275;0.10463665162714793;01111101110111110011
8140;4.9428895309974905;0.0;11011111001111111110
9078;5.341927749977913;0.0;01111111111011011110
8338;4.996963393990882;0.009856311601947512;10010101110111111111
9578;5.496352334012045;0.0;11110111110111001111
9021;5.148342853994109;0.006607201850016518;11101111111101111001
9608;5.409581157990033;0.0;10101111011011110110
4423;5.0390759330184665;0.0;11011011111111111111
7547;5.000669987988658;0.0;11101111101101111111
