conf;price;time;rel_err
010111001011111;13383;1.4748000467079692e-05;0.0
111011111001011;16649;9.160999979940243e-06;0.0
100111001011101;15713;8.627999704913236e-06;0.03553891480481218
010110000010100;7638;7.257000106619671e-06;0.0
111111111111011;18175;9.071998647414148e-06;0.0
100100000100000;4823;7.104999895091169e-06;0.0
111110111111100;18770;8.65299989527557e-06;0.01943370598683523
111111111111101;20554;8.552000508643687e-06;0.0
101111111111111;19936;8.708000677870587e-06;0.0
111111111111110;18198;8.37500010675285e-06;0.0
100101000001011;6727;7.583001206512563e-06;0.04972453736403447
110011010011100;11960;7.403999916277826e-06;0.0
111111001011111;17760;8.33000012789853e-06;0.0
111001110111111;14936;7.831000402802601e-06;0.0014707848642866693
000000000000100;633;7.087999620125629e-06;0.0
111011100010101;13365;8.004999472177587e-06;0.0
010000100010010;5870;6.988999302848242e-06;0.03517422748191979
110111100101001;13728;7.677999747102149e-06;0.0005096468875136512
111111111111100;18478;8.349999916390516e-06;0.0
111111100110111;18509;8.372000593226403e-06;0.010478481689387864
111111101111111;18689;8.920000254875049e-06;0.0
111101110011000;11620;7.655999070266262e-06;0.060250707642539425
011100111010111;16627;8.304001312353648e-06;0.00876356265649219
111101111001001;14864;8.310000339406542e-06;0.0
011010111010101;13565;7.637001544935629e-06;0.0
101001001111111;14756;7.859000106691383e-06;0.0
000001011010101;9933;7.599999662488699e-06;0.051108139090561715
101111111011100;15738;8.405999324168079e-06;0.0
101110111111111;19728;8.82900167198386e-06;0.012217103945523734
111011110111011;16148;8.099999831756577e-06;0.0
111011011111100;16020;8.152999726007693e-06;0.0
010100000010111;10504;7.700000423938036e-06;0.010643307902420646
000000000000001;0;7.311000445042737e-06;0.0
100101111111000;16531;7.889999324106611e-06;0.027645432621610493
001001111001111;14872;7.702999937464483e-06;0.0
011010000001100;10645;7.491000360460021e-06;0.0
010100110110111;15789;7.48699858377222e-06;0.0
101001000100000;8049;6.947999281692319e-06;0.0
111000101100010;9750;7.184999049059115e-06;0.04961497221951457
111000011111111;18306;7.983000614331104e-06;0.0
111111111110101;17431;8.048999006859958e-06;0.0
110001100000101;9945;7.40999894333072e-06;0.0
111111111111101;17653;8.686998626217246e-06;0.0
000100101011110;9016;7.341999662457965e-06;0.06763185108583247
001110101100100;8531;7.595999704790302e-06;0.08690998608583966
111101111111111;14049;8.860999514581636e-06;0.0
011111111111111;20707;9.429999408894219e-06;0.0
100110000001000;5805;7.1380000008502975e-06;0.0015479876160990713
111111000001111;16613;8.087999958661385e-06;0.0
101101101011001;14306;7.935999747132882e-06;0.0
111111011110111;19720;8.401999366469681e-06;0.000608149199270221
010011010111011;12627;7.837999874027446e-06;0.02554406544219787
110110010101101;12993;7.72400017012842e-06;0.0
001001000111001;11330;7.37000118533615e-06;0.0
101111111000110;17675;8.052000339375809e-06;0.0
010101101111011;16299;8.208000508602709e-06;0.0038503850385038503
011011111010011;13005;9.78800017037429e-06;0.0
001000000000000;1926;6.846999895060435e-06;0.0
000001000000000;2000;6.616000973735936e-06;0.0
000101100001110;9167;1.5073001122800633e-05;0.021142552055525895
111111110111101;15023;9.564999345457181e-06;0.0
111111111111110;21688;2.3816999600967392e-05;0.0
010010100000100;7478;6.690999725833535e-06;0.0
001111100110101;11975;7.479999112547375e-06;0.00116773709233464
001110011110011;12577;7.884000297053717e-06;0.0
000001100100001;4773;7.027998435660265e-06;0.014860681114551083
011100100100101;11439;7.860000550863333e-06;0.0
111100000111100;14814;7.86400050856173e-06;0.04824927722454224
101000101101100;9207;7.42799966246821e-06;0.0101064401677239
101110111010101;15078;8.436001735390164e-06;0.012056087013497576
101100001100011;10735;7.664999429835007e-06;0.0
101111001101101;14892;8.117998731904663e-06;0.0
100100010011111;11676;7.819999154889956e-06;0.0293457477762075
100001100011010;8464;7.339000148931518e-06;0.0
101100001000001;8363;6.809999831602909e-06;0.0
111010111101111;19868;8.164999599102885e-06;0.0
000100000001100;4268;7.1069989644456655e-06;0.0
111111111101111;17700;8.561000868212432e-06;0.0
110111111111101;17520;8.466999133815989e-06;0.0
001000011110001;9776;7.430999175994657e-06;0.0
111101011100111;16423;8.232000254793093e-06;0.0
111111011111111;19080;8.71299926075153e-06;0.0
111111101111110;19264;8.303999493364245e-06;0.0
111111111101011;17301;8.185999831766821e-06;0.0
100000010100001;5708;7.024000296951272e-06;0.09411204570703063
