conf;price;weight;time;complexity;valid
0000;0;0;3.740002284757793e-06;5;True
0000;2362;0;3.6329984141048044e-06;6;False
0000;0;0;3.6849996831733733e-06;5;True
0000;3895;0;4.141998942941427e-06;8;True
0000;4212;0;4.04199818149209e-06;7;True
0000;523;0;3.6940000427421182e-06;6;True
0000;3260;0;4.451998393051326e-06;8;False
0000;2137;0;4.065001121489331e-06;7;False
0000;3438;0;3.855999239021912e-06;7;True
0000;2090;0;3.701999958138913e-06;6;True
0000;3526;0;4.071000148542225e-06;7;False
0000;4469;0;3.925000783056021e-06;7;True
0000;0;0;3.640998329501599e-06;5;True
0000;2537;0;3.912002284778282e-06;7;True
0000;1235;0;3.835997631540522e-06;6;True
0000;3764;0;3.811001079156995e-06;7;False
0000;6226;0;4.211000486975536e-06;8;True
0000;4371;0;3.887002094415948e-06;7;True
0000;2065;0;3.6080018617212772e-06;6;False
0000;4275;0;4.176999937044457e-06;8;True
0000;0;0;3.678000211948529e-06;5;True
0000;5282;0;4.328001523390412e-06;8;True
0000;2301;0;3.9810001908335835e-06;7;True
0000;2861;0;4.247001925250515e-06;8;True
0000;2542;0;3.837001713691279e-06;7;True
0000;0;0;3.764002030948177e-06;5;True
0000;2446;0;3.769000613829121e-06;6;False
0000;3721;0;4.082001396454871e-06;7;True
0000;5098;0;4.311998054618016e-06;8;True
0000;3590;0;3.984998329542577e-06;7;False
0000;5150;0;4.189998435322195e-06;8;True
0000;1548;0;3.615998139139265e-06;6;True
0000;3244;0;3.94000016967766e-06;7;True
0000;5633;0;4.297002305975184e-06;8;True
0000;0;0;3.673001629067585e-06;5;True
0000;1872;0;3.7230020097922534e-06;6;True
0000;6606;0;4.189998435322195e-06;8;True
0000;1958;0;3.7429999792948365e-06;6;False
0000;2283;0;3.673001629067585e-06;6;True
0000;161;0;3.7470017559826374e-06;5;True
0000;927;0;3.6960009310860187e-06;6;True
0000;4276;0;4.380999598652124e-06;8;False
0000;3363;0;4.350997187430039e-06;8;True
0000;3770;0;4.325000190874562e-06;8;True
0000;1160;0;3.9000005926936865e-06;6;True
0000;1910;0;4.090001311851665e-06;7;True
0000;5212;0;4.158999217906967e-06;8;True
0000;2558;0;3.984998329542577e-06;7;False
0000;3901;0;3.848999767797068e-06;7;True
0000;1487;0;3.7280005926731974e-06;6;True
0000;4088;0;4.483001248445362e-06;8;True
0000;1936;0;2.138700074283406e-05;6;True
0000;5818;0;4.368997906567529e-06;8;True
0000;3402;0;4.053999873576686e-06;7;True
0000;1289;0;3.984001523349434e-06;6;True
0000;2691;0;4.015000740764663e-06;7;True
0000;2173;0;3.973000275436789e-06;6;True
0000;3248;0;3.972003469243646e-06;7;True
0000;3340;0;4.0049999370239675e-06;7;True
0000;3497;0;4.075998731423169e-06;7;True
0000;5201;0;4.143999831285328e-06;8;True
0000;1867;0;3.6850033211521804e-06;6;True
0000;5518;0;4.175999492872506e-06;8;True
0000;2413;0;6.049998773960397e-06;6;True
0000;3499;0;3.894998371833935e-06;7;True
0000;3517;0;3.860001015709713e-06;7;False
0000;5403;0;4.113000613870099e-06;8;True
0000;3213;0;4.026998794870451e-06;7;True
0000;2445;0;3.5869998100679368e-06;6;True
0000;0;0;3.6940000427421182e-06;5;True
0000;2993;0;3.892000677296892e-06;7;True
0000;3018;0;3.911001840606332e-06;7;True
0000;4255;0;4.287001502234489e-06;8;True
0000;4162;0;3.958997695008293e-06;7;True
0000;5875;0;4.202000127406791e-06;8;True
0000;2120;0;3.679000656120479e-06;6;True
0000;3619;0;3.9289989217650145e-06;7;True
0000;0;0;3.6090023058932275e-06;5;True
0000;3980;0;3.876997652696446e-06;7;False
0000;2364;0;3.6150013329461217e-06;6;True
0000;2290;0;3.66400126949884e-06;6;False
0000;5691;0;4.297999112168327e-06;8;True
0000;2980;0;3.908000508090481e-06;7;True
0000;4369;0;4.113000613870099e-06;8;True
0000;1063;0;4.068999260198325e-06;7;True
0000;3184;0;4.05799801228568e-06;7;False
0000;4346;0;4.373996489448473e-06;8;True
0000;1144;0;3.668999852379784e-06;6;False
0000;2117;0;4.056000761920586e-06;7;False
0000;2006;0;3.739998646778986e-06;6;True
0000;1055;0;3.740999090950936e-06;5;True
0000;5086;0;4.297999112168327e-06;8;True
0000;1535;0;5.139998393133283e-06;8;True
0000;6234;0;4.254998202668503e-06;8;True
0000;2455;0;4.21599906985648e-06;8;True
0000;0;0;3.7520003388635814e-06;5;True
0000;0;0;3.6759993236046284e-06;5;True
0000;4195;0;4.203997377771884e-06;7;False
0000;4518;0;4.387002263683826e-06;8;True
0000;3482;0;4.246998287271708e-06;8;True
0000;2446;0;3.650002327049151e-06;6;True
0000;3000;0;4.261000867700204e-06;8;True
0000;3714;0;4.467998223844916e-06;8;True
0000;2483;0;3.7419995351228863e-06;6;True
0000;381;0;3.7989993870723993e-06;6;False
0000;3621;0;3.963999915868044e-06;7;True
0000;1777;0;4.181998519925401e-06;7;True
0000;4059;0;4.192999767838046e-06;8;True
0000;3232;0;4.032001015730202e-06;7;True
0000;3786;0;4.163000994594768e-06;8;False
0000;2444;0;3.6390010791365057e-06;6;True
0000;2201;0;3.872002707794309e-06;7;True
0000;1118;0;3.754001227207482e-06;6;True
0000;0;0;5.088000762043521e-06;5;True
0000;3883;0;4.3959989852737635e-06;8;True
0000;4042;0;3.993001882918179e-06;7;True
0000;1609;0;4.2389983718749136e-06;7;True
0000;1314;0;3.703000402310863e-06;6;True
0000;2148;0;4.05999890062958e-06;7;False
0000;4900;0;4.146000719629228e-06;8;True
0000;5957;0;4.2050014599226415e-06;8;False
0000;2489;0;3.678000211948529e-06;6;True
0000;2439;0;3.6039964470546693e-06;6;True
0000;3785;0;3.872999513987452e-06;7;True
0000;4835;0;4.2480023694224656e-06;8;True
0000;103;0;3.9480000850744545e-06;5;True
0000;4005;0;5.193000106373802e-06;7;True
0000;2094;0;3.90399873140268e-06;7;True
0000;0;0;3.722001565620303e-06;5;True
0000;3683;0;4.011999408248812e-06;7;True
0000;3396;0;3.916000423487276e-06;7;False
0000;4842;0;4.200999683234841e-06;8;True
0000;3664;0;4.341000021668151e-06;8;False
0000;3798;0;4.21799995820038e-06;8;True
0000;0;0;3.779001417569816e-06;5;True
0000;4391;0;4.240999260218814e-06;8;True
0000;3600;0;4.287001502234489e-06;8;True
0000;1999;0;3.6390010791365057e-06;6;False
0000;4249;0;3.90299828723073e-06;7;True
0000;636;0;3.436001861700788e-06;5;True
0000;2577;0;4.092999006388709e-06;8;True
0000;5838;0;4.08000050811097e-06;8;True
0000;3129;0;3.982997441198677e-06;7;True
0000;3419;0;3.924997145077214e-06;7;False
0000;4084;0;4.3719992390833795e-06;8;True
0000;1181;0;3.822999133262783e-06;6;True
0000;3584;0;4.339999577496201e-06;8;True
0000;1551;0;3.925997589249164e-06;6;False
0000;6201;0;4.456000169739127e-06;8;True
0000;2525;0;3.8130019675008953e-06;7;True
0000;3098;0;3.913999535143375e-06;7;True
0000;2965;0;3.999000909971073e-06;7;True
0000;0;0;3.6989986256230623e-06;5;True
0000;2493;0;3.6339988582767546e-06;6;True
0000;4392;0;4.145000275457278e-06;8;True
0000;0;0;3.5999983083456755e-06;5;True
0000;2209;0;3.6249984987080097e-06;6;True
0000;2230;0;3.848999767797068e-06;7;True
0000;0;0;3.6439996620174497e-06;5;True
0000;1992;0;3.6240016925148666e-06;6;True
0000;2582;0;4.302000888856128e-06;8;True
0000;924;0;3.925000783056021e-06;6;True
0000;3052;0;3.963003109674901e-06;7;False
0000;0;0;4.784997145179659e-06;5;True
0000;2063;0;3.888002538587898e-06;6;True
0000;2859;0;4.1099992813542485e-06;7;False
0000;0;0;3.6809979064855725e-06;5;True
0000;0;0;3.670000296551734e-06;5;True
0000;1742;0;3.725999704329297e-06;6;True
0000;1664;0;3.6659985198639333e-06;6;True
0000;2403;0;3.6579986044671386e-06;6;True
0000;2193;0;3.9619990275241435e-06;7;True
0000;1183;0;3.872999513987452e-06;6;False
0000;2260;0;3.951998223783448e-06;7;True
0000;4469;0;4.2389983718749136e-06;8;False
0000;1185;0;3.7040008464828134e-06;6;True
0000;3714;0;3.944998752558604e-06;7;True
0000;1360;0;3.7710015021730214e-06;6;True
0000;365;0;3.9670012483838946e-06;6;True
0000;4730;0;4.1330022213514894e-06;8;True
0000;184;0;3.735000063898042e-06;5;True
0000;6260;0;4.21799995820038e-06;8;True
0000;4385;0;4.3289983295835555e-06;8;True
0000;5391;0;4.292000085115433e-06;8;True
0000;5007;0;4.039000486955047e-06;8;True
0000;5406;0;4.232002538628876e-06;8;False
0000;3265;0;4.3289983295835555e-06;8;True
0000;2013;0;3.58899706043303e-06;6;True
0000;1598;0;3.5939992812927812e-06;6;True
0000;5384;0;4.274999810149893e-06;8;True
0000;3796;0;3.82300277124159e-06;7;True
0000;1410;0;3.7850004446227103e-06;6;True
0000;4660;0;4.2959982238244265e-06;8;True
0000;5359;0;4.104000254301354e-06;8;True
0000;1462;0;3.6609999369829893e-06;6;True
0000;2500;0;3.6370001907926053e-06;6;True
0000;3195;0;4.0000013541430235e-06;7;True
0000;3293;0;3.896999260177836e-06;7;True
0000;5771;0;4.044999514007941e-06;8;True
0000;2359;0;3.6609999369829893e-06;6;False
0000;3429;0;3.969002136727795e-06;7;True
0000;3215;0;3.8719990698155016e-06;7;False
0000;0;0;3.6819983506575227e-06;5;True
0000;3458;0;4.1050006984733045e-06;8;True
0000;2362;0;3.832999937003478e-06;7;True
0000;1545;0;3.668999852379784e-06;6;True
0000;0;0;3.6480014387052506e-06;5;True
0000;1617;0;4.377001459943131e-06;8;True
0000;2857;0;4.368997906567529e-06;8;True
0000;3779;0;4.298999556340277e-06;8;True
0000;3231;0;5.252997652860358e-06;7;True
0000;3824;0;4.0529994294047356e-06;7;True
0000;4644;0;4.3100008042529225e-06;8;False
0000;5503;0;5.10199970449321e-06;8;True
0000;1332;0;5.040001269662753e-06;7;False
0000;4072;0;3.904002369381487e-06;7;True
0000;3880;0;4.141002136748284e-06;7;False
0000;1140;0;3.615998139139265e-06;6;True
0000;1675;0;5.1679999160114676e-06;6;False
0000;2627;0;6.1680002545472234e-06;7;True
0000;5049;0;6.680002115899697e-06;8;False
0000;1924;0;2.4259999918285757e-05;7;True
0000;5039;0;6.137997843325138e-06;8;True
0000;3962;0;3.937002475140616e-06;7;True
0000;2307;0;3.936998837161809e-06;7;True
0000;2521;0;4.066001565661281e-06;7;True
0000;3216;0;1.7884998669615015e-05;7;True
0000;4054;0;3.917000867659226e-06;7;True
0000;4788;0;4.264002200216055e-06;8;True
0000;631;0;3.859000571537763e-06;6;True
0000;4160;0;3.944998752558604e-06;7;False
0000;3135;0;4.101999365957454e-06;7;False
0000;875;0;3.873999958159402e-06;6;True
0000;2326;0;3.66500171367079e-06;6;True
0000;3373;0;3.863999154418707e-06;7;False
0000;0;0;3.741002728929743e-06;5;True
0000;3425;0;4.322999302530661e-06;8;True
0000;6263;0;4.277000698493794e-06;8;True
0000;1167;0;4.312998498789966e-06;7;True
0000;3583;0;4.122000973438844e-06;8;True
0000;5250;0;4.228000761941075e-06;8;True
0000;2664;0;4.003999492852017e-06;7;True
0000;1379;0;3.997000021627173e-06;6;True
0000;5836;0;4.107001586817205e-06;8;True
0000;3531;0;3.97800249629654e-06;7;False
0000;4659;0;4.399000317789614e-06;8;True
0000;3682;0;4.0190025174524635e-06;7;True
0000;1745;0;3.8809994293842465e-06;7;True
0000;3973;0;3.8049984141252935e-06;7;True
0000;3620;0;4.143999831285328e-06;8;True
0000;2125;0;3.6450001061894e-06;6;False
0000;0;0;3.7680001696571708e-06;5;True
0000;3488;0;4.3100008042529225e-06;8;True
0000;2038;0;3.650999133242294e-06;6;True
0000;1691;0;3.844997991109267e-06;6;True
0000;5361;0;4.126999556319788e-06;8;True
0000;4215;0;3.951001417590305e-06;7;True
0000;2494;0;3.5949997254647315e-06;6;True
0000;2488;0;3.959998139180243e-06;7;True
0000;3091;0;3.830999048659578e-06;7;True
0000;4642;0;4.282999725546688e-06;8;True
0000;4132;0;3.812001523328945e-06;7;True
0000;3391;0;4.175999492872506e-06;8;True
0000;3346;0;5.198002327233553e-06;8;True
0000;2268;0;3.5939992812927812e-06;6;True
0000;3137;0;4.161000106250867e-06;8;True
0000;4790;0;4.312998498789966e-06;8;False
0000;1101;0;3.769000613829121e-06;6;True
0000;4756;0;4.270001227268949e-06;8;True
0000;2247;0;3.5910015867557377e-06;6;True
0000;1651;0;3.730001481017098e-06;6;False
0000;2863;0;4.069999704370275e-06;7;True
0000;3700;0;4.1479979699943215e-06;7;True
0000;0;0;3.692999598570168e-06;5;True
0000;4628;0;4.27200211561285e-06;8;True
0000;6067;0;4.117999196751043e-06;8;True
0000;4279;0;4.075998731423169e-06;7;True
0000;2679;0;4.251000063959509e-06;8;True
0000;2427;0;3.658999048639089e-06;6;False
0000;3162;0;3.918998118024319e-06;7;True
0000;2265;0;3.746001311810687e-06;6;True
0000;5239;0;4.182002157904208e-06;8;True
0000;2411;0;3.6240016925148666e-06;6;True
0000;6225;0;4.317000275477767e-06;8;True
0000;4050;0;3.951998223783448e-06;7;True
0000;701;0;3.831999492831528e-06;7;True
0000;3269;0;4.174999048700556e-06;7;False
0000;2896;0;4.010998964076862e-06;7;True
0000;2488;0;4.036999598611146e-06;7;True
0000;2961;0;4.257999535184354e-06;8;True
0000;6125;0;4.184999852441251e-06;8;True
0000;1570;0;3.674002073239535e-06;6;True
0000;2305;0;3.868000931106508e-06;7;False
0000;2637;0;4.084999090991914e-06;7;True
0000;2560;0;5.289999535307288e-06;8;True
0000;3083;0;3.9480000850744545e-06;7;True
0000;4388;0;3.880002623191103e-06;7;True
0000;3753;0;4.2339997889939696e-06;7;False
0000;4628;0;4.253997758496553e-06;8;True
0000;0;0;3.7710015021730214e-06;5;True
0000;3575;0;4.19999923906289e-06;8;True
0000;2564;0;3.0486000468954444e-05;7;True
0000;4612;0;4.231998900650069e-06;7;False
0000;5103;0;4.122000973438844e-06;8;True
0000;2008;0;4.001998604508117e-06;7;False
0000;3130;0;4.091001756023616e-06;7;True
0000;1442;0;3.96000177715905e-06;7;True
0000;4826;0;4.195000656181946e-06;8;True
0000;3366;0;4.035999154439196e-06;7;True
0000;2311;0;4.008998075732961e-06;7;True
0000;2123;0;4.1050006984733045e-06;7;False
0000;3260;0;3.836998075712472e-06;7;True
0000;2184;0;3.760000254260376e-06;6;False
0000;0;0;4.785997589351609e-06;5;True
0000;348;0;3.92099900636822e-06;6;True
0000;2164;0;3.819997800746933e-06;6;True
0000;5608;0;4.265999450581148e-06;8;True
0000;3533;0;4.043999069835991e-06;8;True
0000;2647;0;3.9950027712620795e-06;7;False
0000;3610;0;3.8520011003129184e-06;7;True
0000;3383;0;4.2100000428035855e-06;8;True
0000;1499;0;3.5949997254647315e-06;6;True
0000;3491;0;4.001998604508117e-06;7;True
0000;6805;0;4.151999746682122e-06;8;False
0000;2277;0;3.6419987736735493e-06;6;False
0000;3842;0;4.2339997889939696e-06;8;True
0000;0;0;3.7520003388635814e-06;5;True
0000;4059;0;4.099998477613553e-06;8;True
0000;2463;0;3.6299970815889537e-06;6;True
0000;1622;0;4.236997483531013e-06;8;True
0000;804;0;4.1099992813542485e-06;7;True
0000;3606;0;3.893001121468842e-06;7;False
0000;0;0;3.7669997254852206e-06;5;True
0000;6366;0;4.440000338945538e-06;8;True
0000;2024;0;3.658999048639089e-06;6;True
0000;2882;0;3.899000148521736e-06;7;True
0000;2834;0;4.170000465819612e-06;8;False
0000;4021;0;3.836001269519329e-06;7;True
0000;2385;0;4.27200211561285e-06;6;True
0000;2604;0;3.973997081629932e-06;7;False
0000;4592;0;4.288998752599582e-06;8;False
0000;3527;0;4.25600228481926e-06;8;False
0000;3640;0;1.682000220171176e-05;7;True
0000;3100;0;2.1896998077863827e-05;8;True
0000;2644;0;4.012999852420762e-06;7;False
0000;4939;0;4.263001756044105e-06;8;True
0000;0;0;6.541002221638337e-06;5;True
0000;396;0;3.720997483469546e-06;5;True
0000;4096;0;3.897002898156643e-06;7;False
0000;2881;0;3.990000550402328e-06;7;False
0000;3785;0;3.92299989471212e-06;7;True
0000;2984;0;3.7710015021730214e-06;7;True
0000;1839;0;3.778997779591009e-06;6;True
0000;3686;0;4.053999873576686e-06;8;True
0000;2376;0;3.5429984563961625e-06;6;True
0000;3811;0;3.9379992813337594e-06;7;True
0000;1980;0;3.7249992601573467e-06;7;True
0000;1800;0;3.6909987102262676e-06;6;True
0000;1360;0;3.4100012271665037e-06;5;True
0000;2298;0;3.825000021606684e-06;7;True
0000;2400;0;3.5729972296394408e-06;6;True
0000;1800;0;3.95800088881515e-06;8;True
0000;5135;0;4.118999640922993e-06;8;True
0000;4896;0;5.097997927805409e-06;8;True
0000;3688;0;3.836001269519329e-06;7;True
0000;3829;0;4.0529994294047356e-06;8;True
0000;0;0;3.6370001907926053e-06;5;True
0000;4611;0;3.8139987736940384e-06;7;True
0000;2173;0;3.6669989640358835e-06;6;False
0000;1425;0;3.6439996620174497e-06;6;True
0000;5241;0;4.060002538608387e-06;8;True
0000;6119;0;4.300000000512227e-06;8;False
0000;3941;0;3.92099900636822e-06;7;False
0000;5362;0;4.050998541060835e-06;8;True
0000;4750;0;4.043999069835991e-06;8;False
0000;2445;0;3.568999090930447e-06;6;False
0000;5897;0;4.149002052145079e-06;8;True
0000;2381;0;3.6560013541020453e-06;6;True
0000;1291;0;4.830999387195334e-06;6;False
0000;0;0;3.60799822374247e-06;5;True
0000;2724;0;3.97800249629654e-06;7;True
0000;2649;0;4.3379986891523e-06;8;False
0000;3457;0;4.074001481058076e-06;8;True
0000;3641;0;3.814999217865989e-06;7;True
0000;3591;0;3.91999856219627e-06;7;True
0000;1470;0;3.9570004446431994e-06;7;True
0000;2614;0;4.131998139200732e-06;8;True
0000;4497;0;3.94000016967766e-06;8;True
0000;3951;0;4.083001840626821e-06;8;True
0000;4155;0;3.6290002753958106e-06;7;True
0000;0;0;3.5530028981156647e-06;5;True
0000;4421;0;4.09700078307651e-06;8;True
0000;5646;0;4.0480008465237916e-06;8;True
0000;2919;0;3.7050012906547636e-06;7;False
0000;4419;0;4.187000740785152e-06;8;True
0000;5022;0;3.934001142624766e-06;8;True
0000;2779;0;3.787001332966611e-06;7;True
0000;2772;0;3.6999990697950125e-06;7;True
0000;2383;0;3.531997208483517e-06;6;True
0000;4574;0;4.065997927682474e-06;8;True
0000;3079;0;3.7850004446227103e-06;7;False
0000;2845;0;3.7520003388635814e-06;7;True
0000;4109;0;3.836001269519329e-06;7;True
0000;2798;0;3.869001375278458e-06;7;True
0000;3459;0;3.806999302469194e-06;7;True
0000;5566;0;3.992001438746229e-06;8;True
0000;3271;0;3.735000063898042e-06;7;False
0000;4276;0;3.934997948817909e-06;8;True
0000;4532;0;4.026001988677308e-06;8;True
0000;1921;0;3.932000254280865e-06;7;True
0000;2300;0;3.6299970815889537e-06;6;True
0000;5758;0;4.036999598611146e-06;8;True
0000;4672;0;4.1239982238039374e-06;8;True
0000;2464;0;4.9670015869196504e-06;7;False
0000;2476;0;3.930999810108915e-06;7;True
0000;4205;0;3.855999239021912e-06;7;True
0000;2140;0;4.137000360060483e-06;8;True
0000;418;0;3.9669976104050875e-06;6;True
0000;3991;0;4.0619997889734805e-06;8;True
0000;3901;0;4.148998414166272e-06;8;False
0000;3901;0;3.814999217865989e-06;7;False
0000;2258;0;3.4850017982535064e-06;6;True
0000;802;0;3.5800003388430923e-06;6;True
0000;2623;0;3.8520011003129184e-06;7;False
0000;420;0;3.727000148501247e-06;6;True
0000;2966;0;4.001998604508117e-06;7;False
0000;6555;0;4.0289996832143515e-06;8;True
0000;237;0;3.334997018100694e-06;5;True
0000;0;0;3.522000042721629e-06;5;True
0000;3124;0;4.034998710267246e-06;7;False
0000;3988;0;3.904002369381487e-06;7;True
0000;3262;0;4.101999365957454e-06;8;True
0000;5488;0;4.07900006393902e-06;8;True
0000;215;0;3.768996975850314e-06;6;True
0000;3410;0;4.165998689131811e-06;8;True
0000;168;0;3.5199991543777287e-06;5;True
0000;2122;0;4.182998964097351e-06;6;True
0000;2035;0;3.6720011848956347e-06;6;True
0000;1652;0;3.806999302469194e-06;7;True
0000;4939;0;4.014000296592712e-06;8;True
0000;0;0;3.555000148480758e-06;5;True
0000;2490;0;3.683999239001423e-06;6;False
0000;4254;0;4.155001079197973e-06;8;True
0000;5318;0;4.162997356615961e-06;8;True
0000;2422;0;4.110999725526199e-06;8;True
0000;2178;0;4.0289996832143515e-06;7;True
0000;2843;0;3.865003236569464e-06;7;True
0000;3106;0;4.05799801228568e-06;8;True
0000;4426;0;4.180001269560307e-06;8;True
0000;2145;0;3.5320008464623243e-06;6;True
0000;2036;0;3.6890014598611742e-06;6;True
0000;3027;0;4.0380000427830964e-06;8;False
